Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
52,1963-03-30,Sábado,D 2º,19,52
71,1963-06-12,Quarta-feira,D 1º,19,19
86,1963-08-03,Sábado,D 5º,19,15
102,1963-10-02,Quarta-feira,D 5º,19,16
131,1964-01-22,Quarta-feira,D 3º,19,29
148,1964-03-25,Quarta-feira,D 4º,19,17
156,1964-04-25,Sábado,D 3º,19,8
164,1964-05-23,Sábado,D 4º,19,8
215,1964-11-21,Sábado,D 4º,19,51
248,1965-03-27,Sábado,D 3º,19,33
265,1965-06-02,Quarta-feira,D 3º,19,17
286,1965-08-14,Sábado,D 1º,19,21
297,1965-09-22,Quarta-feira,D 3º,19,11
317,1965-12-01,Quarta-feira,D 3º,19,20
320,1965-12-11,Sábado,D 5º,19,3
340,1966-03-02,Quarta-feira,D 2º,19,20
367,1966-06-04,Sábado,D 3º,19,27
393,1966-09-03,Sábado,D 5º,19,26
397,1966-09-21,Quarta-feira,D 1º,19,4
416,1966-11-30,Quarta-feira,D 4º,19,19
449,1967-03-29,Quarta-feira,D 4º,19,33
470,1967-06-10,Sábado,D 5º,19,21
487,1967-08-09,Quarta-feira,D 5º,19,17
490,1967-08-19,Sábado,D 2º,19,3
541,1968-02-17,Sábado,D 1º,19,51
546,1968-03-09,Sábado,D 2º,19,5
557,1968-04-17,Quarta-feira,D 3º,19,11
563,1968-05-11,Sábado,D 4º,19,6
576,1968-06-26,Quarta-feira,D 1º,19,13
610,1968-10-26,Sábado,D 3º,19,34
636,1969-02-05,Quarta-feira,D 3º,19,26
667,1969-05-31,Sábado,D 4º,19,31
668,1969-06-04,Quarta-feira,D 2º,19,1
677,1969-07-05,Sábado,D 4º,19,9
687,1969-08-09,Sábado,D 3º,19,10
718,1969-11-29,Sábado,D 3º,19,31
727,1970-01-07,Quarta-feira,D 3º,19,9
735,1970-02-04,Quarta-feira,D 2º,19,8
739,1970-02-21,Sábado,D 2º,19,4
741,1970-02-28,Sábado,D 5º,19,2
748,1970-03-25,Quarta-feira,D 2º,19,7
749,1970-04-01,Quarta-feira,D 2º,19,1
759,1970-05-06,Quarta-feira,D 5º,19,10
763,1970-05-20,Quarta-feira,D 2º,19,4
802,1970-10-03,Sábado,D 5º,19,39
839,1971-02-20,Sábado,D 2º,19,37
873,1971-07-03,Sábado,D 3º,19,34
885,1971-08-18,Quarta-feira,D 4º,19,12
903,1971-10-23,Sábado,D 4º,19,18
949,1972-05-17,Quarta-feira,D 1º,19,46
966,1972-07-29,Sábado,D 2º,19,17
981,1972-10-07,Sábado,D 2º,19,15
1030,1973-05-09,Quarta-feira,D 3º,19,49
1058,1973-08-18,Sábado,D 3º,19,28
1059,1973-08-22,Quarta-feira,D 3º,19,1
1086,1973-11-24,Sábado,D 2º,19,27
1124,1974-04-17,Quarta-feira,D 2º,19,38
1146,1974-07-06,Sábado,D 5º,19,22
1153,1974-07-31,Quarta-feira,D 4º,19,7
1170,1974-10-05,Sábado,D 5º,19,17
1171,1974-10-09,Quarta-feira,D 4º,19,1
1177,1974-10-30,Quarta-feira,D 2º,19,6
1183,1974-11-23,Sábado,D 1º,19,6
1213,1975-03-19,Quarta-feira,D 5º,19,30
1243,1975-07-09,Quarta-feira,D 1º,19,30
1245,1975-07-16,Quarta-feira,D 1º,19,2
1258,1975-09-03,Quarta-feira,D 1º,19,13
1269,1975-10-11,Sábado,D 4º,19,11
1278,1975-11-19,Quarta-feira,D 2º,19,9
1283,1975-12-06,Sábado,D 1º,19,5
1286,1975-12-17,Quarta-feira,D 2º,19,3
1382,1976-12-22,Quarta-feira,D 4º,19,96
1433,1977-07-09,Sábado,D 1º,19,51
1439,1977-07-30,Sábado,D 2º,19,6
1446,1977-08-27,Sábado,D 5º,19,7
1472,1977-12-10,Sábado,D 2º,19,26
1546,1978-09-20,Quarta-feira,D 1º,19,74
1609,1979-06-02,Sábado,D 2º,19,63
1627,1979-08-08,Quarta-feira,D 5º,19,18
1630,1979-08-18,Sábado,D 5º,19,3
1647,1979-10-24,Quarta-feira,D 3º,19,17
1719,1980-08-09,Sábado,D 5º,19,72
1769,1981-02-14,Sábado,D 1º,19,50
1779,1981-03-25,Quarta-feira,D 3º,19,10
1803,1981-07-04,Sábado,D 3º,19,24
