Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
12,1962-10-31,Quarta-feira,D 4º,78,12
37,1963-02-02,Sábado,D 1º,78,25
61,1963-05-08,Quarta-feira,D 2º,78,24
63,1963-05-15,Quarta-feira,D 5º,78,2
70,1963-06-08,Sábado,D 1º,78,7
97,1963-09-14,Sábado,D 4º,78,27
122,1963-12-14,Sábado,D 2º,78,25
133,1964-01-29,Quarta-feira,D 5º,78,11
139,1964-02-22,Sábado,D 5º,78,6
146,1964-03-18,Quarta-feira,D 2º,78,7
158,1964-05-02,Sábado,D 1º,78,12
161,1964-05-13,Quarta-feira,D 3º,78,3
166,1964-05-30,Sábado,D 4º,78,5
168,1964-06-06,Sábado,D 5º,78,2
187,1964-08-12,Quarta-feira,D 3º,78,19
192,1964-09-02,Quarta-feira,D 5º,78,5
202,1964-10-07,Quarta-feira,D 4º,78,10
234,1965-02-03,Quarta-feira,D 1º,78,32
241,1965-02-27,Sábado,D 2º,78,7
252,1965-04-10,Sábado,D 1º,78,11
254,1965-04-17,Sábado,D 2º,78,2
264,1965-05-29,Sábado,D 1º,78,10
266,1965-06-05,Sábado,D 1º,78,2
282,1965-07-31,Sábado,D 4º,78,16
304,1965-10-16,Sábado,D 4º,78,22
304,1965-10-16,Sábado,D 5º,78,0
313,1965-11-17,Quarta-feira,D 3º,78,9
342,1966-03-09,Quarta-feira,D 3º,78,29
349,1966-04-02,Sábado,D 1º,78,7
410,1966-11-09,Quarta-feira,D 2º,78,61
439,1967-02-22,Quarta-feira,D 4º,78,29
444,1967-03-11,Sábado,D 5º,78,5
463,1967-05-17,Quarta-feira,D 5º,78,19
476,1967-07-01,Sábado,D 5º,78,13
513,1967-11-08,Quarta-feira,D 5º,78,37
533,1968-01-20,Sábado,D 4º,78,20
549,1968-03-20,Quarta-feira,D 4º,78,16
564,1968-05-15,Quarta-feira,D 4º,78,15
567,1968-05-25,Sábado,D 2º,78,3
575,1968-06-22,Sábado,D 5º,78,8
577,1968-06-29,Sábado,D 5º,78,2
635,1969-02-01,Sábado,D 4º,78,58
663,1969-05-17,Sábado,D 2º,78,28
668,1969-06-04,Quarta-feira,D 5º,78,5
690,1969-08-20,Quarta-feira,D 3º,78,22
701,1969-09-27,Sábado,D 4º,78,11
701,1969-09-27,Sábado,D 5º,78,0
743,1970-03-07,Sábado,D 3º,78,42
746,1970-03-18,Quarta-feira,D 4º,78,3
777,1970-07-08,Quarta-feira,D 5º,78,31
837,1971-02-13,Sábado,D 4º,78,60
858,1971-05-12,Quarta-feira,D 1º,78,21
