Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
4,1962-10-03,Quarta-feira,D 1º,96,4
8,1962-10-17,Quarta-feira,D 1º,96,4
21,1962-12-05,Quarta-feira,D 2º,96,13
22,1962-12-12,Quarta-feira,D 4º,96,1
46,1963-03-09,Sábado,D 5º,96,24
49,1963-03-20,Quarta-feira,D 1º,96,3
71,1963-06-12,Quarta-feira,D 2º,96,22
99,1963-09-21,Sábado,D 1º,96,28
99,1963-09-21,Sábado,D 5º,96,0
104,1963-10-09,Quarta-feira,D 1º,96,5
122,1963-12-14,Sábado,D 5º,96,18
125,1963-12-28,Sábado,D 5º,96,3
154,1964-04-18,Sábado,D 4º,96,29
167,1964-06-03,Quarta-feira,D 3º,96,13
179,1964-07-15,Quarta-feira,D 2º,96,12
200,1964-09-30,Quarta-feira,D 4º,96,21
228,1965-01-09,Sábado,D 1º,96,28
261,1965-05-19,Quarta-feira,D 4º,96,33
344,1966-03-16,Quarta-feira,D 4º,96,83
355,1966-04-23,Sábado,D 2º,96,11
405,1966-10-19,Quarta-feira,D 5º,96,50
451,1967-04-05,Quarta-feira,D 3º,96,46
477,1967-07-05,Quarta-feira,D 5º,96,26
530,1968-01-10,Quarta-feira,D 3º,96,53
552,1968-03-30,Sábado,D 4º,96,22
560,1968-04-27,Sábado,D 1º,96,8
600,1968-09-21,Sábado,D 3º,96,40
600,1968-09-21,Sábado,D 5º,96,0
615,1968-11-16,Sábado,D 3º,96,15
623,1968-12-14,Sábado,D 4º,96,8
641,1969-02-26,Quarta-feira,D 1º,96,18
643,1969-03-05,Quarta-feira,D 3º,96,2
666,1969-05-28,Quarta-feira,D 2º,96,23
671,1969-06-14,Sábado,D 1º,96,5
677,1969-07-05,Sábado,D 5º,96,6
720,1969-12-06,Sábado,D 5º,96,43
752,1970-04-11,Sábado,D 5º,96,32
764,1970-05-23,Sábado,D 1º,96,12
771,1970-06-17,Quarta-feira,D 3º,96,7
775,1970-07-01,Quarta-feira,D 5º,96,4
792,1970-08-29,Sábado,D 2º,96,17
819,1970-12-02,Quarta-feira,D 4º,96,27
832,1971-01-27,Quarta-feira,D 4º,96,13
840,1971-02-27,Sábado,D 5º,96,8
843,1971-03-10,Quarta-feira,D 3º,96,3
851,1971-04-07,Quarta-feira,D 3º,96,8
882,1971-08-07,Sábado,D 5º,96,31
901,1971-10-16,Sábado,D 1º,96,19
902,1971-10-20,Quarta-feira,D 1º,96,1
918,1971-12-29,Quarta-feira,D 1º,96,16
933,1972-03-11,Sábado,D 4º,96,15
945,1972-04-29,Sábado,D 1º,96,12
1024,1973-04-14,Sábado,D 3º,96,79
1031,1973-05-12,Sábado,D 2º,96,7
1054,1973-08-01,Quarta-feira,D 2º,96,23
1057,1973-08-15,Quarta-feira,D 3º,96,3
1061,1973-08-29,Quarta-feira,D 4º,96,4
1061,1973-08-29,Quarta-feira,D 5º,96,0
1079,1973-10-31,Quarta-feira,D 4º,96,18
1110,1974-02-23,Sábado,D 1º,96,31
1110,1974-02-23,Sábado,D 4º,96,0
1150,1974-07-20,Sábado,D 4º,96,40
1155,1974-08-10,Sábado,D 2º,96,5
1204,1975-02-15,Sábado,D 5º,96,49
1209,1975-03-05,Quarta-feira,D 4º,96,5
1210,1975-03-08,Sábado,D 5º,96,1
1234,1975-06-07,Sábado,D 1º,96,24
1257,1975-08-30,Sábado,D 5º,96,23
1262,1975-09-17,Quarta-feira,D 2º,96,5
1339,1976-07-14,Quarta-feira,D 5º,96,77
1415,1977-05-07,Sábado,D 1º,96,76
1431,1977-07-02,Sábado,D 5º,96,16
1468,1977-11-26,Sábado,D 4º,96,37
1476,1977-12-24,Sábado,D 5º,96,8
1486,1978-02-04,Sábado,D 2º,96,10
1491,1978-02-25,Sábado,D 5º,96,5
1495,1978-03-11,Sábado,D 5º,96,4
1502,1978-04-08,Sábado,D 3º,96,7
1506,1978-04-26,Quarta-feira,D 2º,96,4
1509,1978-05-10,Quarta-feira,D 5º,96,3
1524,1978-07-01,Sábado,D 5º,96,15
1554,1978-10-21,Sábado,D 2º,96,30
1593,1979-03-24,Sábado,D 3º,96,39
1596,1979-04-04,Quarta-feira,D 5º,96,3
1608,1979-05-30,Quarta-feira,D 4º,96,12
1613,1979-06-16,Sábado,D 4º,96,5
1632,1979-08-25,Sábado,D 4º,96,19
1641,1979-09-29,Sábado,D 4º,96,9
1645,1979-10-17,Quarta-feira,D 1º,96,4
1690,1980-04-19,Sábado,D 1º,96,45
1719,1980-08-09,Sábado,D 3º,96,29
1728,1980-09-10,Quarta-feira,D 2º,96,9
1757,1980-12-31,Quarta-feira,D 3º,96,29
1759,1981-01-10,Sábado,D 1º,96,2
1775,1981-03-11,Quarta-feira,D 4º,96,16
1857,1982-01-27,Quarta-feira,D 5º,96,82
1858,1982-01-30,Sábado,D 3º,96,1
1876,1982-04-14,Quarta-feira,D 1º,96,18
1899,1982-07-14,Quarta-feira,D 3º,96,23
1903,1982-07-28,Quarta-feira,D 3º,96,4
1928,1982-11-10,Quarta-feira,D 3º,96,25
1933,1982-11-27,Sábado,D 1º,96,5
1934,1982-12-01,Quarta-feira,D 4º,96,1
2022,1983-11-12,Sábado,D 4º,96,88
2053,1984-03-10,Sábado,D 3º,96,31
2072,1984-05-30,Quarta-feira,D 3º,96,19
2080,1984-06-30,Sábado,D 4º,96,8
2091,1984-08-11,Sábado,D 2º,96,11
2117,1984-12-01,Sábado,D 5º,96,26
2130,1985-01-23,Quarta-feira,D 5º,96,13
2148,1985-03-30,Sábado,D 1º,96,18
2148,1985-03-30,Sábado,D 3º,96,0
2185,1985-08-17,Sábado,D 4º,96,37
2185,1985-08-17,Sábado,D 5º,96,0
2187,1985-08-24,Sábado,D 3º,96,2
2205,1985-10-30,Quarta-feira,D 3º,96,18
2236,1986-03-05,Quarta-feira,D 2º,96,31
2255,1986-05-21,Quarta-feira,D 4º,96,19
2260,1986-06-11,Quarta-feira,D 3º,96,5
2294,1986-10-22,Quarta-feira,D 5º,96,34
2323,1987-02-18,Quarta-feira,D 1º,96,29
2326,1987-02-28,Sábado,D 4º,96,3
2336,1987-04-08,Quarta-feira,D 3º,96,10
2355,1987-06-17,Quarta-feira,D 2º,96,19
2387,1987-10-18,Domingo,D 4º,96,32
2402,1987-12-12,Sábado,D 3º,96,15
2406,1988-01-06,Quarta-feira,D 2º,96,4
2427,1988-03-23,Quarta-feira,D 2º,96,21
2432,1988-04-13,Quarta-feira,D 1º,96,5
2442,1988-05-25,Quarta-feira,D 1º,96,10
2454,1988-07-09,Sábado,D 4º,96,12
2494,1988-12-10,Sábado,D 3º,96,40
2535,1989-05-31,Quarta-feira,D 5º,96,41
2536,1989-06-03,Sábado,D 1º,96,1
2546,1989-07-12,Quarta-feira,D 3º,96,10
2587,1989-12-30,Sábado,D 4º,96,41
2595,1990-02-14,Quarta-feira,D 3º,96,8
2606,1990-03-31,Sábado,D 1º,96,11
2649,1990-09-26,Quarta-feira,D 1º,96,43
2679,1991-02-02,Sábado,D 3º,96,30
2684,1991-02-23,Sábado,D 4º,96,5
2772,1992-02-08,Sábado,D 5º,96,88
2774,1992-02-15,Sábado,D 3º,96,2
2801,1992-06-06,Sábado,D 2º,96,27
2838,1993-02-27,Sábado,D 2º,96,37
2843,1993-04-03,Sábado,D 4º,96,5
2907,1994-03-19,Sábado,D 1º,96,64
2926,1994-06-04,Sábado,D 3º,96,19
2926,1994-06-04,Sábado,D 4º,96,0
2954,1994-09-21,Quarta-feira,D 4º,96,28
2960,1994-10-19,Quarta-feira,D 1º,96,6
3047,1995-10-21,Sábado,D 3º,96,87
3056,1995-12-02,Sábado,D 5º,96,9
3079,1996-03-09,Sábado,D 2º,96,23
3099,1996-06-01,Sábado,D 4º,96,20
3139,1996-11-23,Sábado,D 4º,96,40
3157,1997-02-08,Sábado,D 1º,96,18
3169,1997-04-02,Quarta-feira,D 4º,96,12
3191,1997-07-02,Quarta-feira,D 5º,96,22
3201,1997-08-09,Sábado,D 4º,96,10
3244,1998-01-24,Sábado,D 4º,96,43
3254,1998-03-04,Quarta-feira,D 1º,96,10
3258,1998-03-18,Quarta-feira,D 1º,96,4
3284,1998-07-08,Quarta-feira,D 3º,96,26
3309,1998-10-10,Sábado,D 4º,96,25
3312,1998-10-24,Sábado,D 1º,96,3
3335,1999-01-27,Quarta-feira,D 3º,96,23
3338,1999-02-06,Sábado,D 3º,96,3
3342,1999-02-24,Quarta-feira,D 4º,96,4
3356,1999-04-17,Sábado,D 4º,96,14
3380,1999-07-21,Quarta-feira,D 5º,96,24
3393,1999-09-04,Sábado,D 5º,96,13
3399,1999-09-29,Quarta-feira,D 2º,96,6
3400,1999-10-02,Sábado,D 5º,96,1
3475,2000-07-29,Sábado,D 3º,96,75
3514,2001-01-06,Sábado,D 4º,96,39
3525,2001-02-14,Quarta-feira,D 5º,96,11
3530,2001-03-07,Quarta-feira,D 4º,96,5
3532,2001-03-14,Quarta-feira,D 2º,96,2
3543,2001-04-28,Sábado,D 4º,96,11
3554,2001-06-09,Sábado,D 2º,96,11
3569,2001-08-08,Quarta-feira,D 3º,96,15
3606,2002-01-09,Quarta-feira,D 5º,96,37
3607,2002-01-12,Sábado,D 2º,96,1
3621,2002-03-06,Quarta-feira,D 1º,96,14
3627,2002-03-30,Sábado,D 3º,96,6
3650,2002-06-29,Sábado,D 1º,96,23
3661,2002-08-07,Quarta-feira,D 3º,96,11
3676,2002-10-05,Sábado,D 3º,96,15
3720,2003-03-26,Quarta-feira,D 3º,96,44
3732,2003-05-10,Sábado,D 2º,96,12
3772,2003-09-27,Sábado,D 3º,96,40
3779,2003-10-22,Quarta-feira,D 2º,96,7
3815,2004-03-10,Quarta-feira,D 2º,96,36
3822,2004-04-03,Sábado,D 5º,96,7
3824,2004-04-10,Sábado,D 4º,96,2
3852,2004-07-24,Sábado,D 3º,96,28
3877,2004-10-20,Quarta-feira,D 4º,96,25
3898,2005-01-08,Sábado,D 2º,96,21
3933,2005-05-11,Quarta-feira,D 1º,96,35
3937,2005-05-25,Quarta-feira,D 4º,96,4
3940,2005-06-04,Sábado,D 5º,96,3
3961,2005-08-17,Quarta-feira,D 5º,96,21
3991,2005-12-10,Sábado,D 5º,96,30
4041,2006-06-03,Sábado,D 4º,96,50
4066,2006-08-30,Quarta-feira,D 3º,96,25
4080,2006-10-18,Quarta-feira,D 5º,96,14
4113,2007-02-14,Quarta-feira,D 2º,96,33
4120,2007-03-10,Sábado,D 2º,96,7
4122,2007-03-17,Sábado,D 2º,96,2
4133,2007-04-28,Sábado,D 5º,96,11
4165,2007-08-18,Sábado,D 5º,96,32
4229,2008-03-29,Sábado,D 2º,96,64
4234,2008-04-16,Quarta-feira,D 2º,96,5
4315,2009-01-28,Quarta-feira,D 2º,96,81
4337,2009-04-15,Quarta-feira,D 3º,96,22
4379,2009-09-09,Quarta-feira,D 5º,96,42
4381,2009-09-16,Quarta-feira,D 4º,96,2
4384,2009-09-26,Sábado,D 2º,96,3
4387,2009-10-07,Quarta-feira,D 4º,96,3
4391,2009-10-21,Quarta-feira,D 2º,96,4
