Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
52,1963-03-30,Sábado,D 5º,99,52
120,1963-12-07,Sábado,D 1º,99,68
133,1964-01-29,Quarta-feira,D 4º,99,13
146,1964-03-18,Quarta-feira,D 4º,99,13
182,1964-07-25,Sábado,D 4º,99,36
217,1964-11-28,Sábado,D 4º,99,35
228,1965-01-09,Sábado,D 5º,99,11
231,1965-01-23,Sábado,D 5º,99,3
254,1965-04-17,Sábado,D 3º,99,23
278,1965-07-17,Sábado,D 3º,99,24
315,1965-11-24,Quarta-feira,D 4º,99,37
318,1965-12-04,Sábado,D 3º,99,3
330,1966-01-22,Sábado,D 1º,99,12
336,1966-02-12,Sábado,D 1º,99,6
430,1967-01-18,Quarta-feira,D 3º,99,94
438,1967-02-18,Sábado,D 2º,99,8
454,1967-04-15,Sábado,D 4º,99,16
475,1967-06-28,Quarta-feira,D 5º,99,21
481,1967-07-19,Quarta-feira,D 1º,99,6
504,1967-10-07,Sábado,D 5º,99,23
532,1968-01-17,Quarta-feira,D 4º,99,28
568,1968-05-29,Quarta-feira,D 1º,99,36
570,1968-06-05,Quarta-feira,D 5º,99,2
572,1968-06-12,Quarta-feira,D 2º,99,2
585,1968-07-27,Sábado,D 5º,99,13
657,1969-04-26,Sábado,D 5º,99,72
665,1969-05-24,Sábado,D 5º,99,8
683,1969-07-26,Sábado,D 3º,99,18
685,1969-08-02,Sábado,D 5º,99,2
694,1969-09-03,Quarta-feira,D 3º,99,9
701,1969-09-27,Sábado,D 3º,99,7
706,1969-10-15,Quarta-feira,D 4º,99,5
726,1969-12-31,Quarta-feira,D 2º,99,20
728,1970-01-10,Sábado,D 2º,99,2
737,1970-02-14,Sábado,D 4º,99,9
781,1970-07-22,Quarta-feira,D 5º,99,44
788,1970-08-15,Sábado,D 5º,99,7
795,1970-09-09,Quarta-feira,D 5º,99,7
799,1970-09-23,Quarta-feira,D 2º,99,4
804,1970-10-10,Sábado,D 3º,99,5
804,1970-10-10,Sábado,D 4º,99,0
813,1970-11-11,Quarta-feira,D 2º,99,9
872,1971-06-30,Quarta-feira,D 4º,99,59
875,1971-07-10,Sábado,D 4º,99,3
895,1971-09-25,Sábado,D 1º,99,20
916,1971-12-15,Quarta-feira,D 4º,99,21
917,1971-12-22,Quarta-feira,D 2º,99,1
918,1971-12-29,Quarta-feira,D 5º,99,1
943,1972-04-22,Sábado,D 4º,99,25
944,1972-04-26,Quarta-feira,D 3º,99,1
950,1972-05-20,Sábado,D 4º,99,6
976,1972-09-16,Sábado,D 1º,99,26
985,1972-10-25,Quarta-feira,D 5º,99,9
1004,1973-01-17,Quarta-feira,D 3º,99,19
1099,1974-01-16,Quarta-feira,D 4º,99,95
1124,1974-04-17,Quarta-feira,D 1º,99,25
1158,1974-08-21,Quarta-feira,D 2º,99,34
1186,1974-12-04,Quarta-feira,D 1º,99,28
1192,1974-12-28,Sábado,D 2º,99,6
1220,1975-04-16,Quarta-feira,D 3º,99,28
1223,1975-04-26,Sábado,D 1º,99,3
1319,1976-05-05,Quarta-feira,D 5º,99,96
1326,1976-05-29,Sábado,D 5º,99,7
1353,1976-09-04,Sábado,D 3º,99,27
1355,1976-09-11,Sábado,D 4º,99,2
1365,1976-10-20,Quarta-feira,D 1º,99,10
1370,1976-11-10,Quarta-feira,D 3º,99,5
1374,1976-11-24,Quarta-feira,D 2º,99,4
1471,1977-12-07,Quarta-feira,D 3º,99,97
1487,1978-02-11,Sábado,D 4º,99,16
1534,1978-08-09,Quarta-feira,D 2º,99,47
1549,1978-09-30,Sábado,D 3º,99,15
1585,1979-02-21,Quarta-feira,D 4º,99,36
1606,1979-05-23,Quarta-feira,D 1º,99,21
1622,1979-07-18,Quarta-feira,D 2º,99,16
1644,1979-10-13,Sábado,D 2º,99,22
1702,1980-06-07,Sábado,D 5º,99,58
1743,1980-11-05,Quarta-feira,D 4º,99,41
1744,1980-11-08,Sábado,D 5º,99,1
1749,1980-11-29,Sábado,D 1º,99,5
1757,1980-12-31,Quarta-feira,D 4º,99,8
1763,1981-01-24,Sábado,D 3º,99,6
1764,1981-01-28,Quarta-feira,D 5º,99,1
1772,1981-02-25,Quarta-feira,D 2º,99,8
1793,1981-05-30,Sábado,D 3º,99,21
1804,1981-07-08,Quarta-feira,D 1º,99,11
