Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
35,1963-01-26,Sábado,D 2º,17,35
35,1963-01-26,Sábado,D 4º,17,0
59,1963-04-27,Sábado,D 1º,17,24
154,1964-04-18,Sábado,D 5º,17,95
165,1964-05-27,Quarta-feira,D 1º,17,11
167,1964-06-03,Quarta-feira,D 1º,17,2
169,1964-06-10,Quarta-feira,D 4º,17,2
178,1964-07-11,Sábado,D 4º,17,9
198,1964-09-23,Quarta-feira,D 1º,17,20
217,1964-11-28,Sábado,D 3º,17,19
265,1965-06-02,Quarta-feira,D 4º,17,48
318,1965-12-04,Sábado,D 4º,17,53
336,1966-02-12,Sábado,D 5º,17,18
351,1966-04-09,Sábado,D 4º,17,15
372,1966-06-22,Quarta-feira,D 1º,17,21
372,1966-06-22,Quarta-feira,D 4º,17,0
374,1966-06-29,Quarta-feira,D 4º,17,2
375,1966-07-02,Sábado,D 4º,17,1
456,1967-04-22,Sábado,D 5º,17,81
536,1968-01-31,Quarta-feira,D 5º,17,80
543,1968-02-24,Sábado,D 3º,17,7
543,1968-02-24,Sábado,D 4º,17,0
569,1968-06-01,Sábado,D 5º,17,26
573,1968-06-15,Sábado,D 2º,17,4
580,1968-07-10,Quarta-feira,D 1º,17,7
595,1968-08-31,Sábado,D 4º,17,15
621,1968-12-07,Sábado,D 4º,17,26
632,1969-01-22,Quarta-feira,D 4º,17,11
686,1969-08-06,Quarta-feira,D 3º,17,54
730,1970-01-17,Sábado,D 2º,17,44
734,1970-01-31,Sábado,D 4º,17,4
755,1970-04-22,Quarta-feira,D 2º,17,21
774,1970-06-27,Sábado,D 1º,17,19
842,1971-03-06,Sábado,D 4º,17,68
869,1971-06-19,Sábado,D 1º,17,27
892,1971-09-15,Quarta-feira,D 5º,17,23
903,1971-10-23,Sábado,D 1º,17,11
943,1972-04-22,Sábado,D 1º,17,40
946,1972-05-06,Sábado,D 1º,17,3
964,1972-07-22,Sábado,D 1º,17,18
965,1972-07-26,Quarta-feira,D 5º,17,1
992,1972-11-25,Sábado,D 2º,17,27
996,1972-12-09,Sábado,D 1º,17,4
1016,1973-03-14,Quarta-feira,D 5º,17,20
1030,1973-05-09,Quarta-feira,D 2º,17,14
1041,1973-06-16,Sábado,D 2º,17,11
1082,1973-11-10,Sábado,D 1º,17,41
1090,1973-12-08,Sábado,D 3º,17,8
1091,1973-12-12,Quarta-feira,D 5º,17,1
1127,1974-04-27,Sábado,D 5º,17,36
1214,1975-03-22,Sábado,D 3º,17,87
1221,1975-04-19,Sábado,D 1º,17,7
1230,1975-05-24,Sábado,D 4º,17,9
1244,1975-07-12,Sábado,D 4º,17,14
1253,1975-08-16,Sábado,D 3º,17,9
1267,1975-10-04,Sábado,D 5º,17,14
1276,1975-11-05,Quarta-feira,D 1º,17,9
1320,1976-05-08,Sábado,D 4º,17,44
1353,1976-09-04,Sábado,D 2º,17,33
1388,1977-01-19,Quarta-feira,D 4º,17,35
1394,1977-02-12,Sábado,D 1º,17,6
1399,1977-03-05,Sábado,D 2º,17,5
1425,1977-06-11,Sábado,D 3º,17,26
1431,1977-07-02,Sábado,D 4º,17,6
1436,1977-07-20,Quarta-feira,D 4º,17,5
1447,1977-08-31,Quarta-feira,D 1º,17,11
1471,1977-12-07,Quarta-feira,D 5º,17,24
1477,1977-12-31,Sábado,D 3º,17,6
1496,1978-03-15,Quarta-feira,D 2º,17,19
1502,1978-04-08,Sábado,D 2º,17,6
1506,1978-04-26,Quarta-feira,D 1º,17,4
1510,1978-05-13,Sábado,D 1º,17,4
1547,1978-09-23,Sábado,D 5º,17,37
1631,1979-08-22,Quarta-feira,D 2º,17,84
1638,1979-09-19,Quarta-feira,D 4º,17,7
1640,1979-09-26,Quarta-feira,D 5º,17,2
1668,1980-01-27,Domingo,D 3º,17,28
1670,1980-02-02,Sábado,D 2º,17,2
1678,1980-03-05,Quarta-feira,D 1º,17,8
1704,1980-06-14,Sábado,D 2º,17,26
