Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
9,1962-10-20,Sábado,D 4º,91,9
18,1962-11-24,Sábado,D 2º,91,9
32,1963-01-16,Quarta-feira,D 3º,91,14
39,1963-02-09,Sábado,D 1º,91,7
44,1963-03-02,Sábado,D 5º,91,5
90,1963-08-17,Sábado,D 5º,91,46
159,1964-05-06,Quarta-feira,D 3º,91,69
168,1964-06-06,Sábado,D 1º,91,9
190,1964-08-26,Quarta-feira,D 2º,91,22
201,1964-10-03,Sábado,D 1º,91,11
222,1964-12-16,Quarta-feira,D 1º,91,21
238,1965-02-17,Quarta-feira,D 1º,91,16
239,1965-02-20,Sábado,D 3º,91,1
243,1965-03-10,Quarta-feira,D 1º,91,4
280,1965-07-24,Sábado,D 3º,91,37
298,1965-09-25,Sábado,D 4º,91,18
325,1966-01-05,Quarta-feira,D 5º,91,27
348,1966-03-30,Quarta-feira,D 3º,91,23
354,1966-04-20,Quarta-feira,D 3º,91,6
391,1966-08-27,Sábado,D 5º,91,37
399,1966-09-28,Quarta-feira,D 2º,91,8
460,1967-05-06,Sábado,D 4º,91,61
461,1967-05-10,Quarta-feira,D 4º,91,1
472,1967-06-17,Sábado,D 2º,91,11
474,1967-06-24,Sábado,D 3º,91,2
510,1967-10-28,Sábado,D 5º,91,36
530,1968-01-10,Quarta-feira,D 2º,91,20
532,1968-01-17,Quarta-feira,D 2º,91,2
604,1968-10-05,Sábado,D 3º,91,72
609,1968-10-23,Quarta-feira,D 1º,91,5
610,1968-10-26,Sábado,D 4º,91,1
613,1968-11-09,Sábado,D 3º,91,3
622,1968-12-11,Quarta-feira,D 4º,91,9
628,1969-01-08,Quarta-feira,D 2º,91,6
648,1969-03-22,Sábado,D 3º,91,20
682,1969-07-23,Quarta-feira,D 1º,91,34
682,1969-07-23,Quarta-feira,D 5º,91,0
702,1969-10-01,Quarta-feira,D 1º,91,20
704,1969-10-08,Quarta-feira,D 4º,91,2
713,1969-11-08,Sábado,D 3º,91,9
745,1970-03-14,Sábado,D 2º,91,32
764,1970-05-23,Sábado,D 2º,91,19
779,1970-07-15,Quarta-feira,D 3º,91,15
800,1970-09-26,Sábado,D 3º,91,21
802,1970-10-03,Sábado,D 4º,91,2
809,1970-10-28,Quarta-feira,D 3º,91,7
825,1970-12-23,Quarta-feira,D 3º,91,16
848,1971-03-27,Sábado,D 3º,91,23
868,1971-06-16,Quarta-feira,D 2º,91,20
887,1971-08-25,Quarta-feira,D 5º,91,19
894,1971-09-22,Quarta-feira,D 2º,91,7
920,1972-01-12,Quarta-feira,D 4º,91,26
923,1972-01-22,Sábado,D 5º,91,3
958,1972-06-24,Sábado,D 1º,91,35
994,1972-12-02,Sábado,D 5º,91,36
996,1972-12-09,Sábado,D 5º,91,2
1071,1973-10-03,Quarta-feira,D 3º,91,75
1106,1974-02-09,Sábado,D 1º,91,35
1129,1974-05-08,Quarta-feira,D 5º,91,23
1171,1974-10-09,Quarta-feira,D 5º,91,42
1215,1975-03-26,Quarta-feira,D 2º,91,44
1265,1975-09-27,Sábado,D 3º,91,50
1273,1975-10-25,Sábado,D 3º,91,8
1279,1975-11-22,Sábado,D 5º,91,6
1284,1975-12-10,Quarta-feira,D 3º,91,5
1285,1975-12-13,Sábado,D 1º,91,1
1285,1975-12-13,Sábado,D 3º,91,0
1300,1976-02-14,Sábado,D 3º,91,15
1361,1976-10-02,Sábado,D 5º,91,61
1381,1976-12-18,Sábado,D 1º,91,20
1418,1977-05-18,Quarta-feira,D 5º,91,37
1424,1977-06-08,Quarta-feira,D 3º,91,6
1430,1977-06-29,Quarta-feira,D 1º,91,6
1435,1977-07-16,Sábado,D 1º,91,5
1438,1977-07-27,Quarta-feira,D 4º,91,3
1460,1977-10-22,Sábado,D 2º,91,22
1492,1978-03-01,Quarta-feira,D 2º,91,32
1528,1978-07-15,Sábado,D 3º,91,36
1547,1978-09-23,Sábado,D 4º,91,19
1560,1978-11-11,Sábado,D 1º,91,13
1588,1979-03-07,Quarta-feira,D 2º,91,28
1607,1979-05-26,Sábado,D 4º,91,19
1620,1979-07-11,Quarta-feira,D 4º,91,13
1667,1980-01-19,Sábado,D 1º,91,47
1669,1980-01-30,Quarta-feira,D 2º,91,2
1689,1980-04-16,Quarta-feira,D 2º,91,20
1712,1980-07-12,Sábado,D 1º,91,23
1722,1980-08-20,Quarta-feira,D 4º,91,10
1722,1980-08-20,Quarta-feira,D 5º,91,0
1723,1980-08-23,Sábado,D 3º,91,1
1726,1980-09-03,Quarta-feira,D 1º,91,3
1738,1980-10-18,Sábado,D 1º,91,12
1756,1980-12-24,Quarta-feira,D 3º,91,18
1817,1981-08-26,Quarta-feira,D 3º,91,61
1872,1982-03-27,Sábado,D 4º,91,55
1873,1982-03-31,Quarta-feira,D 5º,91,1
1877,1982-04-17,Sábado,D 2º,91,4
1896,1982-07-03,Sábado,D 3º,91,19
1951,1983-02-05,Sábado,D 5º,91,55
1953,1983-02-12,Sábado,D 5º,91,2
1981,1983-06-01,Quarta-feira,D 2º,91,28
2006,1983-08-31,Quarta-feira,D 3º,91,25
2011,1983-09-21,Quarta-feira,D 2º,91,5
2018,1983-10-22,Sábado,D 4º,91,7
2052,1984-03-03,Sábado,D 2º,91,34
2072,1984-05-30,Quarta-feira,D 1º,91,20
2095,1984-08-25,Sábado,D 1º,91,23
2118,1984-12-05,Quarta-feira,D 1º,91,23
2121,1984-12-15,Sábado,D 2º,91,3
2127,1985-01-12,Sábado,D 5º,91,6
2131,1985-01-26,Sábado,D 2º,91,4
2157,1985-05-08,Quarta-feira,D 1º,91,26
2162,1985-05-25,Sábado,D 5º,91,5
2183,1985-08-10,Sábado,D 5º,91,21
2229,1986-02-05,Quarta-feira,D 1º,91,46
2253,1986-05-14,Quarta-feira,D 1º,91,24
2254,1986-05-17,Sábado,D 4º,91,1
2285,1986-09-13,Sábado,D 3º,91,31
2306,1986-12-10,Quarta-feira,D 3º,91,21
2420,1988-02-27,Sábado,D 1º,91,114
2421,1988-03-02,Quarta-feira,D 2º,91,1
2444,1988-06-04,Sábado,D 1º,91,23
2461,1988-08-03,Quarta-feira,D 5º,91,17
2490,1988-11-26,Sábado,D 3º,91,29
2508,1989-02-11,Sábado,D 5º,91,18
2522,1989-04-05,Quarta-feira,D 1º,91,14
2557,1989-08-23,Quarta-feira,D 3º,91,35
2615,1990-05-16,Quarta-feira,D 1º,91,58
2631,1990-07-21,Sábado,D 2º,91,16
2651,1990-10-06,Sábado,D 3º,91,20
2684,1991-02-23,Sábado,D 3º,91,33
2688,1991-03-09,Sábado,D 5º,91,4
2727,1991-08-10,Sábado,D 5º,91,39
2736,1991-09-14,Sábado,D 5º,91,9
2757,1991-12-07,Sábado,D 3º,91,21
2786,1992-04-01,Quarta-feira,D 5º,91,29
2858,1993-07-24,Sábado,D 3º,91,72
2909,1994-03-26,Sábado,D 2º,91,51
2923,1994-05-21,Sábado,D 1º,91,14
2936,1994-07-16,Sábado,D 2º,91,13
2986,1995-02-04,Sábado,D 5º,91,50
3005,1995-05-06,Sábado,D 5º,91,19
3015,1995-06-10,Sábado,D 2º,91,10
3024,1995-07-22,Sábado,D 3º,91,9
3028,1995-08-05,Sábado,D 2º,91,4
3059,1995-12-13,Quarta-feira,D 4º,91,31
3124,1996-09-14,Sábado,D 5º,91,65
3136,1996-11-09,Sábado,D 1º,91,12
3154,1997-01-25,Sábado,D 1º,91,18
3175,1997-04-26,Sábado,D 1º,91,21
3204,1997-08-20,Quarta-feira,D 1º,91,29
3254,1998-03-04,Quarta-feira,D 3º,91,50
3298,1998-08-29,Sábado,D 5º,91,44
3321,1998-11-28,Sábado,D 5º,91,23
3323,1998-12-05,Sábado,D 5º,91,2
3338,1999-02-06,Sábado,D 5º,91,15
3345,1999-03-06,Sábado,D 1º,91,7
3357,1999-04-24,Sábado,D 5º,91,12
3365,1999-05-22,Sábado,D 1º,91,8
3417,1999-12-11,Sábado,D 1º,91,52
3435,2000-02-23,Quarta-feira,D 4º,91,18
3457,2000-05-20,Sábado,D 5º,91,22
3468,2000-07-05,Quarta-feira,D 3º,91,11
3472,2000-07-19,Quarta-feira,D 5º,91,4
3477,2000-08-05,Sábado,D 1º,91,5
3494,2000-10-07,Sábado,D 3º,91,17
3502,2000-11-11,Sábado,D 5º,91,8
3516,2001-01-13,Sábado,D 5º,91,14
3521,2001-01-31,Quarta-feira,D 2º,91,5
3546,2001-05-12,Sábado,D 4º,91,25
3582,2001-09-26,Quarta-feira,D 3º,91,36
3594,2001-11-17,Sábado,D 5º,91,12
3597,2001-11-28,Quarta-feira,D 4º,91,3
3610,2002-01-23,Quarta-feira,D 3º,91,13
3612,2002-01-30,Quarta-feira,D 2º,91,2
3631,2002-04-13,Sábado,D 4º,91,19
3657,2002-07-24,Quarta-feira,D 5º,91,26
3692,2002-12-07,Sábado,D 5º,91,35
3696,2002-12-21,Sábado,D 5º,91,4
3710,2003-02-15,Sábado,D 4º,91,14
3720,2003-03-26,Quarta-feira,D 5º,91,10
3742,2003-06-14,Sábado,D 1º,91,22
3771,2003-09-24,Quarta-feira,D 4º,91,29
3771,2003-09-24,Quarta-feira,D 5º,91,0
3785,2003-11-12,Quarta-feira,D 4º,91,14
3802,2004-01-21,Quarta-feira,D 3º,91,17
3821,2004-03-31,Quarta-feira,D 5º,91,19
3823,2004-04-07,Quarta-feira,D 3º,91,2
3824,2004-04-10,Sábado,D 2º,91,1
3946,2005-06-25,Sábado,D 5º,91,122
3953,2005-07-20,Quarta-feira,D 5º,91,7
3996,2005-12-28,Quarta-feira,D 2º,91,43
4018,2006-03-15,Quarta-feira,D 2º,91,22
4025,2006-04-08,Sábado,D 1º,91,7
4095,2006-12-13,Quarta-feira,D 1º,91,70
4112,2007-02-10,Sábado,D 5º,91,17
4125,2007-03-28,Quarta-feira,D 3º,91,13
4167,2007-08-25,Sábado,D 3º,91,42
4217,2008-02-16,Sábado,D 2º,91,50
4248,2008-06-04,Quarta-feira,D 1º,91,31
4248,2008-06-04,Quarta-feira,D 4º,91,0
4252,2008-06-18,Quarta-feira,D 2º,91,4
4261,2008-07-19,Sábado,D 3º,91,9
4279,2008-09-20,Sábado,D 1º,91,18
4285,2008-10-11,Sábado,D 2º,91,6
4321,2009-02-18,Quarta-feira,D 1º,91,36
4349,2009-05-27,Quarta-feira,D 5º,91,28
4357,2009-06-24,Quarta-feira,D 4º,91,8
4384,2009-09-26,Sábado,D 1º,91,27
4395,2009-11-04,Quarta-feira,D 3º,91,11
4399,2009-11-18,Quarta-feira,D 5º,91,4
4418,2010-01-23,Sábado,D 4º,91,19
4524,2011-02-02,Quarta-feira,D 2º,91,106
4613,2011-12-10,Sábado,D 4º,91,89
4622,2012-01-11,Quarta-feira,D 2º,91,9
4628,2012-02-01,Quarta-feira,D 2º,91,6
4642,2012-03-21,Quarta-feira,D 3º,91,14
4654,2012-05-02,Quarta-feira,D 1º,91,12
4655,2012-05-05,Sábado,D 3º,91,1
4708,2012-11-07,Quarta-feira,D 4º,91,53
4733,2013-02-02,Sábado,D 1º,91,25
4734,2013-02-06,Quarta-feira,D 3º,91,1
4755,2013-04-20,Sábado,D 1º,91,21
4770,2013-06-12,Quarta-feira,D 4º,91,15
4789,2013-08-17,Sábado,D 3º,91,19
4792,2013-08-28,Quarta-feira,D 5º,91,3
4804,2013-10-09,Quarta-feira,D 3º,91,12
4822,2013-12-11,Quarta-feira,D 5º,91,18
4825,2013-12-21,Sábado,D 3º,91,3
4848,2014-03-12,Quarta-feira,D 5º,91,23
4855,2014-04-05,Sábado,D 3º,91,7
4893,2014-08-16,Sábado,D 2º,91,38
4936,2015-01-14,Quarta-feira,D 4º,91,43
4960,2015-04-08,Quarta-feira,D 5º,91,24
5001,2015-08-29,Sábado,D 2º,91,41
5008,2015-09-23,Quarta-feira,D 4º,91,7
5009,2015-09-26,Sábado,D 3º,91,1
5025,2015-11-21,Sábado,D 3º,91,16
5028,2015-12-02,Quarta-feira,D 4º,91,3
5050,2016-02-17,Quarta-feira,D 2º,91,22
5069,2016-04-23,Sábado,D 5º,91,19
5090,2016-07-06,Quarta-feira,D 4º,91,21
5182,2017-05-24,Quarta-feira,D 4º,91,92
5183,2017-05-27,Sábado,D 2º,91,1
5187,2017-06-10,Sábado,D 4º,91,4
5199,2017-07-22,Sábado,D 4º,91,12
5205,2017-08-12,Sábado,D 3º,91,6
5224,2017-10-18,Quarta-feira,D 5º,91,19
5235,2017-11-25,Sábado,D 3º,91,11
5239,2017-12-09,Sábado,D 3º,91,4
5254,2018-01-31,Quarta-feira,D 3º,91,15
5260,2018-02-21,Quarta-feira,D 4º,91,6
5262,2018-02-28,Quarta-feira,D 2º,91,2
5270,2018-03-28,Quarta-feira,D 3º,91,8
5271,2018-03-31,Sábado,D 3º,91,1
5295,2018-06-23,Sábado,D 2º,91,24
5312,2018-08-22,Quarta-feira,D 4º,91,17
5318,2018-09-12,Quarta-feira,D 3º,91,6
5332,2018-10-31,Quarta-feira,D 5º,91,14
5355,2019-01-19,Sábado,D 4º,91,23
5357,2019-01-26,Sábado,D 2º,91,2
5366,2019-02-27,Quarta-feira,D 5º,91,9
5421,2019-09-06,Sexta-feira,D 5º,91,55
5424,2019-09-18,Quarta-feira,D 5º,91,3
5441,2019-11-16,Sábado,D 2º,91,17
5447,2019-12-07,Sábado,D 1º,91,6
5449,2019-12-14,Sábado,D 4º,91,2
5450,2019-12-18,Quarta-feira,D 2º,91,1
5466,2020-02-08,Sábado,D 1º,91,16
5473,2020-03-04,Quarta-feira,D 4º,91,7
5481,2020-07-25,Sábado,D 2º,91,8
5502,2020-10-03,Sábado,D 1º,91,21
5528,2021-01-09,Sábado,D 2º,91,26
5572,2021-06-19,Sábado,D 2º,91,44
