Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
4,1962-10-03,Quarta-feira,D 5º,69,4
23,1962-12-15,Sábado,D 2º,69,19
40,1963-02-13,Quarta-feira,D 2º,69,17
41,1963-02-16,Sábado,D 4º,69,1
67,1963-05-29,Quarta-feira,D 1º,69,26
70,1963-06-08,Sábado,D 3º,69,3
81,1963-07-17,Quarta-feira,D 2º,69,11
112,1963-11-09,Sábado,D 4º,69,31
134,1964-02-01,Sábado,D 5º,69,22
170,1964-06-13,Sábado,D 3º,69,36
176,1964-07-04,Sábado,D 4º,69,6
187,1964-08-12,Quarta-feira,D 4º,69,11
210,1964-11-04,Quarta-feira,D 5º,69,23
214,1964-11-18,Quarta-feira,D 1º,69,4
219,1964-12-05,Sábado,D 1º,69,5
231,1965-01-23,Sábado,D 2º,69,12
246,1965-03-20,Sábado,D 2º,69,15
251,1965-04-07,Quarta-feira,D 1º,69,5
255,1965-04-24,Sábado,D 3º,69,4
278,1965-07-17,Sábado,D 2º,69,23
318,1965-12-04,Sábado,D 5º,69,40
341,1966-03-05,Sábado,D 5º,69,23
347,1966-03-26,Sábado,D 2º,69,6
350,1966-04-06,Quarta-feira,D 5º,69,3
352,1966-04-13,Quarta-feira,D 4º,69,2
362,1966-05-18,Quarta-feira,D 3º,69,10
365,1966-05-28,Sábado,D 1º,69,3
386,1966-08-10,Quarta-feira,D 2º,69,21
421,1966-12-17,Sábado,D 5º,69,35
471,1967-06-14,Quarta-feira,D 1º,69,50
477,1967-07-05,Quarta-feira,D 3º,69,6
483,1967-07-26,Quarta-feira,D 2º,69,6
497,1967-09-13,Quarta-feira,D 2º,69,14
523,1967-12-16,Sábado,D 5º,69,26
527,1967-12-30,Sábado,D 3º,69,4
534,1968-01-24,Quarta-feira,D 4º,69,7
561,1968-05-04,Sábado,D 4º,69,27
584,1968-07-24,Quarta-feira,D 1º,69,23
600,1968-09-21,Sábado,D 2º,69,16
612,1968-11-06,Quarta-feira,D 5º,69,12
633,1969-01-25,Sábado,D 1º,69,21
643,1969-03-05,Quarta-feira,D 4º,69,10
655,1969-04-19,Sábado,D 1º,69,12
665,1969-05-24,Sábado,D 3º,69,10
685,1969-08-02,Sábado,D 1º,69,20
770,1970-06-13,Sábado,D 5º,69,85
786,1970-08-08,Sábado,D 2º,69,16
791,1970-08-26,Quarta-feira,D 3º,69,5
804,1970-10-10,Sábado,D 5º,69,13
810,1970-10-31,Sábado,D 4º,69,6
829,1971-01-13,Quarta-feira,D 1º,69,19
841,1971-03-03,Quarta-feira,D 1º,69,12
857,1971-05-08,Sábado,D 1º,69,16
881,1971-08-04,Quarta-feira,D 5º,69,24
883,1971-08-11,Quarta-feira,D 3º,69,2
885,1971-08-18,Quarta-feira,D 2º,69,2
898,1971-10-06,Quarta-feira,D 1º,69,13
898,1971-10-06,Quarta-feira,D 2º,69,0
903,1971-10-23,Sábado,D 2º,69,5
903,1971-10-23,Sábado,D 5º,69,0
904,1971-10-27,Quarta-feira,D 2º,69,1
922,1972-01-19,Quarta-feira,D 2º,69,18
929,1972-02-23,Quarta-feira,D 3º,69,7
956,1972-06-14,Quarta-feira,D 2º,69,27
957,1972-06-17,Sábado,D 2º,69,1
962,1972-07-12,Quarta-feira,D 2º,69,5
965,1972-07-26,Quarta-feira,D 1º,69,3
976,1972-09-16,Sábado,D 5º,69,11
977,1972-09-23,Sábado,D 5º,69,1
1078,1973-10-27,Sábado,D 5º,69,101
1085,1973-11-21,Quarta-feira,D 3º,69,7
1108,1974-02-16,Sábado,D 5º,69,23
1127,1974-04-27,Sábado,D 1º,69,19
1139,1974-06-12,Quarta-feira,D 3º,69,12
1166,1974-09-21,Sábado,D 3º,69,27
1176,1974-10-26,Sábado,D 5º,69,10
1210,1975-03-08,Sábado,D 1º,69,34
1216,1975-04-02,Quarta-feira,D 2º,69,6
1218,1975-04-09,Quarta-feira,D 3º,69,2
1259,1975-09-06,Sábado,D 1º,69,41
1269,1975-10-11,Sábado,D 2º,69,10
1282,1975-12-03,Quarta-feira,D 5º,69,13
1322,1976-05-15,Sábado,D 4º,69,40
1328,1976-06-05,Sábado,D 1º,69,6
1346,1976-08-11,Quarta-feira,D 4º,69,18
1380,1976-12-15,Quarta-feira,D 3º,69,34
1388,1977-01-19,Quarta-feira,D 5º,69,8
1399,1977-03-05,Sábado,D 3º,69,11
1401,1977-03-12,Sábado,D 1º,69,2
1414,1977-05-04,Quarta-feira,D 3º,69,13
1448,1977-09-03,Sábado,D 1º,69,34
1500,1978-04-01,Sábado,D 4º,69,52
1513,1978-05-24,Quarta-feira,D 2º,69,13
1513,1978-05-24,Quarta-feira,D 5º,69,0
1520,1978-06-17,Sábado,D 4º,69,7
1527,1978-07-12,Quarta-feira,D 4º,69,7
1541,1978-09-02,Sábado,D 1º,69,14
1586,1979-02-24,Sábado,D 2º,69,45
1617,1979-06-30,Sábado,D 3º,69,31
1639,1979-09-22,Sábado,D 4º,69,22
1650,1979-11-07,Quarta-feira,D 3º,69,11
1654,1979-11-24,Sábado,D 2º,69,4
1661,1979-12-19,Quarta-feira,D 4º,69,7
1672,1980-02-09,Sábado,D 5º,69,11
1707,1980-06-25,Quarta-feira,D 4º,69,35
1757,1980-12-31,Quarta-feira,D 5º,69,50
1849,1981-12-23,Quarta-feira,D 2º,69,92
1857,1982-01-27,Quarta-feira,D 4º,69,8
1871,1982-03-24,Quarta-feira,D 4º,69,14
1875,1982-04-07,Quarta-feira,D 4º,69,4
1903,1982-07-28,Quarta-feira,D 1º,69,28
