Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
1,1962-09-15,Sábado,D 2º,31,1
8,1962-10-17,Quarta-feira,D 3º,31,7
38,1963-02-06,Quarta-feira,D 3º,31,30
60,1963-05-04,Sábado,D 3º,31,22
74,1963-06-22,Sábado,D 4º,31,14
103,1963-10-05,Sábado,D 3º,31,29
109,1963-10-26,Sábado,D 4º,31,6
109,1963-10-26,Sábado,D 5º,31,0
119,1963-12-04,Quarta-feira,D 2º,31,10
120,1963-12-07,Sábado,D 5º,31,1
124,1963-12-21,Sábado,D 5º,31,4
127,1964-01-08,Quarta-feira,D 3º,31,3
142,1964-03-04,Quarta-feira,D 3º,31,15
201,1964-10-03,Sábado,D 5º,31,59
212,1964-11-11,Quarta-feira,D 1º,31,11
224,1964-12-23,Quarta-feira,D 4º,31,12
229,1965-01-13,Quarta-feira,D 5º,31,5
248,1965-03-27,Sábado,D 2º,31,19
259,1965-05-12,Quarta-feira,D 5º,31,11
270,1965-06-19,Sábado,D 5º,31,11
303,1965-10-13,Quarta-feira,D 1º,31,33
326,1966-01-08,Sábado,D 5º,31,23
340,1966-03-02,Quarta-feira,D 3º,31,14
378,1966-07-13,Quarta-feira,D 4º,31,38
403,1966-10-12,Quarta-feira,D 1º,31,25
413,1966-11-19,Sábado,D 5º,31,10
443,1967-03-08,Quarta-feira,D 2º,31,30
460,1967-05-06,Sábado,D 1º,31,17
488,1967-08-12,Sábado,D 2º,31,28
503,1967-10-04,Quarta-feira,D 3º,31,15
506,1967-10-14,Sábado,D 5º,31,3
519,1967-12-02,Sábado,D 1º,31,13
521,1967-12-09,Sábado,D 1º,31,2
526,1967-12-27,Quarta-feira,D 4º,31,5
539,1968-02-10,Sábado,D 5º,31,13
571,1968-06-08,Sábado,D 5º,31,32
578,1968-07-03,Quarta-feira,D 2º,31,7
601,1968-09-25,Quarta-feira,D 1º,31,23
619,1968-11-30,Sábado,D 1º,31,18
673,1969-06-21,Sábado,D 2º,31,54
687,1969-08-09,Sábado,D 2º,31,14
716,1969-11-22,Sábado,D 4º,31,29
717,1969-11-26,Quarta-feira,D 5º,31,1
725,1969-12-24,Quarta-feira,D 4º,31,8
749,1970-04-01,Quarta-feira,D 5º,31,24
