Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
5,1962-10-06,Sábado,D 5º,46,5
35,1963-01-26,Sábado,D 1º,46,30
58,1963-04-24,Quarta-feira,D 2º,46,23
67,1963-05-29,Quarta-feira,D 3º,46,9
75,1963-06-26,Quarta-feira,D 5º,46,8
102,1963-10-02,Quarta-feira,D 1º,46,27
103,1963-10-05,Sábado,D 4º,46,1
128,1964-01-11,Sábado,D 3º,46,25
153,1964-04-15,Quarta-feira,D 5º,46,25
177,1964-07-08,Quarta-feira,D 3º,46,24
180,1964-07-18,Sábado,D 3º,46,3
215,1964-11-21,Sábado,D 1º,46,35
288,1965-08-21,Sábado,D 4º,46,73
307,1965-10-27,Quarta-feira,D 4º,46,19
333,1966-02-02,Quarta-feira,D 2º,46,26
359,1966-05-07,Sábado,D 5º,46,26
368,1966-06-08,Quarta-feira,D 1º,46,9
369,1966-06-11,Sábado,D 5º,46,1
380,1966-07-20,Quarta-feira,D 2º,46,11
403,1966-10-12,Quarta-feira,D 2º,46,23
403,1966-10-12,Quarta-feira,D 5º,46,0
429,1967-01-14,Sábado,D 5º,46,26
440,1967-02-25,Sábado,D 1º,46,11
455,1967-04-19,Quarta-feira,D 3º,46,15
480,1967-07-15,Sábado,D 5º,46,25
492,1967-08-26,Sábado,D 2º,46,12
503,1967-10-04,Quarta-feira,D 5º,46,11
507,1967-10-18,Quarta-feira,D 2º,46,4
513,1967-11-08,Quarta-feira,D 2º,46,6
529,1968-01-06,Sábado,D 1º,46,16
530,1968-01-10,Quarta-feira,D 1º,46,1
546,1968-03-09,Sábado,D 4º,46,16
607,1968-10-16,Quarta-feira,D 2º,46,61
658,1969-04-30,Quarta-feira,D 1º,46,51
660,1969-05-07,Quarta-feira,D 1º,46,2
693,1969-08-30,Sábado,D 2º,46,33
721,1969-12-10,Quarta-feira,D 2º,46,28
785,1970-08-05,Quarta-feira,D 3º,46,64
801,1970-09-30,Quarta-feira,D 4º,46,16
817,1970-11-25,Quarta-feira,D 4º,46,16
833,1971-01-30,Sábado,D 3º,46,16
840,1971-02-27,Sábado,D 3º,46,7
864,1971-06-02,Quarta-feira,D 2º,46,24
870,1971-06-23,Quarta-feira,D 5º,46,6
897,1971-10-02,Sábado,D 5º,46,27
899,1971-10-09,Sábado,D 2º,46,2
934,1972-03-15,Quarta-feira,D 5º,46,35
940,1972-04-08,Sábado,D 1º,46,6
983,1972-10-14,Sábado,D 1º,46,43
1008,1973-02-03,Sábado,D 1º,46,25
1017,1973-03-17,Sábado,D 5º,46,9
1029,1973-05-05,Sábado,D 5º,46,12
1036,1973-05-30,Quarta-feira,D 5º,46,7
1047,1973-07-07,Sábado,D 2º,46,11
1066,1973-09-15,Sábado,D 3º,46,19
1077,1973-10-24,Quarta-feira,D 3º,46,11
1080,1973-11-03,Sábado,D 3º,46,3
1191,1974-12-21,Sábado,D 4º,46,111
1193,1975-01-04,Sábado,D 2º,46,2
1233,1975-06-04,Quarta-feira,D 2º,46,40
1233,1975-06-04,Quarta-feira,D 4º,46,0
1249,1975-07-30,Quarta-feira,D 2º,46,16
1255,1975-08-23,Sábado,D 3º,46,6
1261,1975-09-13,Sábado,D 3º,46,6
1271,1975-10-18,Sábado,D 5º,46,10
1288,1975-12-24,Quarta-feira,D 3º,46,17
1302,1976-02-21,Sábado,D 5º,46,14
1372,1976-11-17,Quarta-feira,D 2º,46,70
1408,1977-04-06,Quarta-feira,D 4º,46,36
1446,1977-08-27,Sábado,D 3º,46,38
1454,1977-09-28,Quarta-feira,D 2º,46,8
1457,1977-10-12,Quarta-feira,D 4º,46,3
1460,1977-10-22,Sábado,D 3º,46,3
1465,1977-11-16,Quarta-feira,D 3º,46,5
1506,1978-04-26,Quarta-feira,D 5º,46,41
1524,1978-07-01,Sábado,D 2º,46,18
1532,1978-07-29,Sábado,D 1º,46,8
1598,1979-04-11,Quarta-feira,D 1º,46,66
1602,1979-05-09,Quarta-feira,D 5º,46,4
1616,1979-06-27,Quarta-feira,D 5º,46,14
1623,1979-07-21,Sábado,D 1º,46,7
1628,1979-08-11,Sábado,D 1º,46,5
1633,1979-08-29,Quarta-feira,D 3º,46,5
1676,1980-02-27,Quarta-feira,D 2º,46,43
1714,1980-07-19,Sábado,D 2º,46,38
1764,1981-01-28,Quarta-feira,D 3º,46,50
1788,1981-05-09,Sábado,D 2º,46,24
1790,1981-05-20,Quarta-feira,D 4º,46,2
1796,1981-06-10,Quarta-feira,D 5º,46,6
1797,1981-06-13,Sábado,D 4º,46,1
1834,1981-10-28,Quarta-feira,D 3º,46,37
1869,1982-03-13,Sábado,D 1º,46,35
1871,1982-03-24,Quarta-feira,D 1º,46,2
1892,1982-06-19,Sábado,D 4º,46,21
1893,1982-06-23,Quarta-feira,D 3º,46,1
1894,1982-06-26,Sábado,D 1º,46,1
1913,1982-09-04,Sábado,D 5º,46,19
1925,1982-10-23,Sábado,D 5º,46,12
1933,1982-11-27,Sábado,D 3º,46,8
1947,1983-01-22,Sábado,D 1º,46,14
1951,1983-02-05,Sábado,D 1º,46,4
1953,1983-02-12,Sábado,D 2º,46,2
1960,1983-03-16,Quarta-feira,D 2º,46,7
1974,1983-05-07,Sábado,D 1º,46,14
1974,1983-05-07,Sábado,D 2º,46,0
2018,1983-10-22,Sábado,D 1º,46,44
2023,1983-11-19,Sábado,D 1º,46,5
2097,1984-09-01,Sábado,D 5º,46,74
2149,1985-04-07,Domingo,D 3º,46,52
2184,1985-08-14,Quarta-feira,D 3º,46,35
2216,1985-12-14,Sábado,D 5º,46,32
2264,1986-06-25,Quarta-feira,D 1º,46,48
2292,1986-12-15,Segunda-feira,D 5º,46,28
2296,1986-10-29,Quarta-feira,D 2º,46,4
2299,1986-11-12,Quarta-feira,D 3º,46,3
2303,1986-11-29,Sábado,D 3º,46,4
2315,1987-01-21,Quarta-feira,D 2º,46,12
2348,1987-05-23,Sábado,D 2º,46,33
2397,1987-11-25,Quarta-feira,D 4º,46,49
2409,1988-01-16,Sábado,D 2º,46,12
2431,1988-04-09,Sábado,D 4º,46,22
2441,1988-05-21,Sábado,D 2º,46,10
2446,1988-06-11,Sábado,D 4º,46,5
2453,1988-07-06,Quarta-feira,D 5º,46,7
2486,1988-11-09,Quarta-feira,D 1º,46,33
2488,1988-11-19,Sábado,D 3º,46,2
2511,1989-02-22,Quarta-feira,D 4º,46,23
2522,1989-04-05,Quarta-feira,D 5º,46,11
2531,1989-05-13,Sábado,D 2º,46,9
2532,1989-05-17,Quarta-feira,D 5º,46,1
2535,1989-05-31,Quarta-feira,D 1º,46,3
2566,1989-09-27,Quarta-feira,D 1º,46,31
2566,1989-09-27,Quarta-feira,D 5º,46,0
2593,1990-02-07,Quarta-feira,D 1º,46,27
2608,1990-04-11,Quarta-feira,D 4º,46,15
2610,1990-04-25,Quarta-feira,D 2º,46,2
2613,1990-05-09,Quarta-feira,D 3º,46,3
2616,1990-05-19,Sábado,D 1º,46,3
2631,1990-07-21,Sábado,D 5º,46,15
2653,1990-10-17,Quarta-feira,D 1º,46,22
2659,1990-11-10,Sábado,D 1º,46,6
2679,1991-02-02,Sábado,D 4º,46,20
2708,1991-05-25,Sábado,D 4º,46,29
2747,1991-10-26,Sábado,D 1º,46,39
2756,1991-12-04,Quarta-feira,D 1º,46,9
2763,1992-01-08,Quarta-feira,D 3º,46,7
2767,1992-01-22,Quarta-feira,D 5º,46,4
2773,1992-02-12,Quarta-feira,D 1º,46,6
2804,1992-06-27,Sábado,D 5º,46,31
2820,1992-10-17,Sábado,D 4º,46,16
2829,1992-12-23,Quarta-feira,D 2º,46,9
2902,1994-03-02,Quarta-feira,D 1º,46,73
2927,1994-06-11,Sábado,D 2º,46,25
2933,1994-07-06,Quarta-feira,D 2º,46,6
2954,1994-09-21,Quarta-feira,D 5º,46,21
2959,1994-10-15,Sábado,D 4º,46,5
2968,1994-11-23,Quarta-feira,D 5º,46,9
2978,1995-01-07,Sábado,D 3º,46,10
3008,1995-05-17,Quarta-feira,D 2º,46,30
3023,1995-07-19,Quarta-feira,D 2º,46,15
3086,1996-04-13,Sábado,D 2º,46,63
3090,1996-04-27,Sábado,D 1º,46,4
3094,1996-05-15,Quarta-feira,D 1º,46,4
3126,1996-09-21,Sábado,D 2º,46,32
3190,1997-06-28,Sábado,D 1º,46,64
3195,1997-07-16,Quarta-feira,D 3º,46,5
3203,1997-08-16,Sábado,D 4º,46,8
3216,1997-10-04,Sábado,D 1º,46,13
3256,1998-03-11,Quarta-feira,D 2º,46,40
3326,1998-12-16,Quarta-feira,D 3º,46,70
3363,1999-05-15,Sábado,D 4º,46,37
3469,2000-07-08,Sábado,D 1º,46,106
3486,2000-09-09,Sábado,D 4º,46,17
3487,2000-09-13,Quarta-feira,D 4º,46,1
3512,2000-12-23,Sábado,D 5º,46,25
3516,2001-01-13,Sábado,D 1º,46,4
3580,2001-09-19,Quarta-feira,D 5º,46,64
3645,2002-06-08,Sábado,D 3º,46,65
3647,2002-06-15,Sábado,D 2º,46,2
3663,2002-08-14,Quarta-feira,D 3º,46,16
3682,2002-10-30,Quarta-feira,D 5º,46,19
3697,2002-12-28,Sábado,D 3º,46,15
3707,2003-02-05,Quarta-feira,D 3º,46,10
3710,2003-02-15,Sábado,D 1º,46,3
3743,2003-06-18,Quarta-feira,D 3º,46,33
3769,2003-09-17,Quarta-feira,D 3º,46,26
3818,2004-03-20,Sábado,D 5º,46,49
3833,2004-05-19,Quarta-feira,D 2º,46,15
3866,2004-09-11,Sábado,D 1º,46,33
3869,2004-09-22,Quarta-feira,D 2º,46,3
3869,2004-09-22,Quarta-feira,D 3º,46,0
3894,2004-12-18,Sábado,D 1º,46,25
3896,2004-12-29,Quarta-feira,D 2º,46,2
3896,2004-12-29,Quarta-feira,D 3º,46,0
3994,2005-12-21,Quarta-feira,D 4º,46,98
4031,2006-04-29,Sábado,D 4º,46,37
4078,2006-10-11,Quarta-feira,D 4º,46,47
4094,2006-12-09,Sábado,D 3º,46,16
4115,2007-02-21,Quarta-feira,D 2º,46,21
4118,2007-03-03,Sábado,D 5º,46,3
4140,2007-05-23,Quarta-feira,D 1º,46,22
4160,2007-08-01,Quarta-feira,D 3º,46,20
4174,2007-09-19,Quarta-feira,D 5º,46,14
4176,2007-09-26,Quarta-feira,D 5º,46,2
4188,2007-11-07,Quarta-feira,D 4º,46,12
4206,2008-01-09,Quarta-feira,D 2º,46,18
4209,2008-01-19,Sábado,D 2º,46,3
4235,2008-04-19,Sábado,D 2º,46,26
4259,2008-07-12,Sábado,D 4º,46,24
4261,2008-07-19,Sábado,D 4º,46,2
4298,2008-11-29,Sábado,D 3º,46,37
4303,2008-12-17,Quarta-feira,D 4º,46,5
4393,2009-10-28,Quarta-feira,D 4º,46,90
4405,2009-12-09,Quarta-feira,D 1º,46,12
4417,2010-01-20,Quarta-feira,D 4º,46,12
4425,2010-02-17,Quarta-feira,D 2º,46,8
4479,2010-08-28,Sábado,D 4º,46,54
4487,2010-09-25,Sábado,D 1º,46,8
4502,2010-11-17,Quarta-feira,D 5º,46,15
4504,2010-11-24,Quarta-feira,D 4º,46,2
4520,2011-01-19,Quarta-feira,D 1º,46,16
4550,2011-05-04,Quarta-feira,D 3º,46,30
4559,2011-06-04,Sábado,D 1º,46,9
4563,2011-06-18,Sábado,D 1º,46,4
4582,2011-08-24,Quarta-feira,D 5º,46,19
4596,2011-10-13,Quinta-feira,D 3º,46,14
4604,2011-11-09,Quarta-feira,D 4º,46,8
4608,2011-11-23,Quarta-feira,D 5º,46,4
4631,2012-02-11,Sábado,D 3º,46,23
4653,2012-04-28,Sábado,D 5º,46,22
4681,2012-08-04,Sábado,D 4º,46,28
4698,2012-10-03,Quarta-feira,D 3º,46,17
4729,2013-01-19,Sábado,D 3º,46,31
4738,2013-02-20,Quarta-feira,D 1º,46,9
4756,2013-04-24,Quarta-feira,D 1º,46,18
4790,2013-08-21,Quarta-feira,D 2º,46,34
4796,2013-09-11,Quarta-feira,D 3º,46,6
4819,2013-11-30,Sábado,D 5º,46,23
4835,2014-01-25,Sábado,D 3º,46,16
4837,2014-02-01,Sábado,D 1º,46,2
4845,2014-03-01,Sábado,D 4º,46,8
4848,2014-03-12,Quarta-feira,D 4º,46,3
4868,2014-05-21,Quarta-feira,D 4º,46,20
4886,2014-07-23,Quarta-feira,D 5º,46,18
4888,2014-07-30,Quarta-feira,D 3º,46,2
4918,2014-11-12,Quarta-feira,D 4º,46,30
4959,2015-04-04,Sábado,D 5º,46,41
