Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
10,1962-10-24,Quarta-feira,D 2º,3,10
14,1962-11-10,Sábado,D 5º,3,4
42,1963-02-20,Quarta-feira,D 1º,3,28
61,1963-05-08,Quarta-feira,D 3º,3,19
72,1963-06-15,Sábado,D 2º,3,11
179,1964-07-15,Quarta-feira,D 3º,3,107
200,1964-09-30,Quarta-feira,D 3º,3,21
202,1964-10-07,Quarta-feira,D 5º,3,2
212,1964-11-11,Quarta-feira,D 3º,3,10
250,1965-04-03,Sábado,D 1º,3,38
291,1965-09-01,Quarta-feira,D 3º,3,41
300,1965-10-02,Sábado,D 4º,3,9
310,1965-11-06,Sábado,D 1º,3,10
332,1966-01-29,Sábado,D 1º,3,22
349,1966-04-02,Sábado,D 4º,3,17
353,1966-04-16,Sábado,D 5º,3,4
356,1966-04-27,Quarta-feira,D 4º,3,3
358,1966-05-04,Quarta-feira,D 1º,3,2
390,1966-08-24,Quarta-feira,D 4º,3,32
397,1966-09-21,Quarta-feira,D 5º,3,7
407,1966-10-26,Quarta-feira,D 4º,3,10
426,1967-01-04,Quarta-feira,D 1º,3,19
437,1967-02-15,Quarta-feira,D 1º,3,11
460,1967-05-06,Sábado,D 2º,3,23
565,1968-05-18,Sábado,D 2º,3,105
566,1968-05-22,Quarta-feira,D 5º,3,1
572,1968-06-12,Quarta-feira,D 4º,3,6
584,1968-07-24,Quarta-feira,D 4º,3,12
585,1968-07-27,Sábado,D 2º,3,1
591,1968-08-17,Sábado,D 2º,3,6
605,1968-10-09,Quarta-feira,D 2º,3,14
617,1968-11-23,Sábado,D 2º,3,12
629,1969-01-11,Sábado,D 2º,3,12
636,1969-02-05,Quarta-feira,D 4º,3,7
640,1969-02-22,Sábado,D 5º,3,4
645,1969-03-12,Quarta-feira,D 4º,3,5
652,1969-04-09,Quarta-feira,D 3º,3,7
662,1969-05-14,Quarta-feira,D 3º,3,10
687,1969-08-09,Sábado,D 5º,3,25
692,1969-08-27,Quarta-feira,D 3º,3,5
703,1969-10-05,Domingo,D 2º,3,11
720,1969-12-06,Sábado,D 3º,3,17
735,1970-02-04,Quarta-feira,D 5º,3,15
781,1970-07-22,Quarta-feira,D 1º,3,46
867,1971-06-12,Sábado,D 4º,3,86
887,1971-08-25,Quarta-feira,D 2º,3,20
907,1971-11-10,Quarta-feira,D 4º,3,20
947,1972-05-10,Quarta-feira,D 5º,3,40
969,1972-08-12,Sábado,D 4º,3,22
978,1972-09-27,Quarta-feira,D 5º,3,9
1087,1973-11-28,Quarta-feira,D 4º,3,109
