Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
28,1963-01-02,Quarta-feira,D 4º,47,28
31,1963-01-12,Sábado,D 4º,47,3
41,1963-02-16,Sábado,D 2º,47,10
49,1963-03-20,Quarta-feira,D 4º,47,8
98,1963-09-18,Quarta-feira,D 1º,47,49
136,1964-02-08,Sábado,D 1º,47,38
154,1964-04-18,Sábado,D 3º,47,18
208,1964-10-28,Quarta-feira,D 1º,47,54
229,1965-01-13,Quarta-feira,D 2º,47,21
229,1965-01-13,Quarta-feira,D 3º,47,0
245,1965-03-17,Quarta-feira,D 5º,47,16
259,1965-05-12,Quarta-feira,D 2º,47,14
315,1965-11-24,Quarta-feira,D 5º,47,56
339,1966-02-26,Sábado,D 1º,47,24
374,1966-06-29,Quarta-feira,D 2º,47,35
427,1967-01-07,Sábado,D 3º,47,53
432,1967-01-25,Quarta-feira,D 4º,47,5
447,1967-03-22,Quarta-feira,D 5º,47,15
468,1967-06-03,Sábado,D 1º,47,21
470,1967-06-10,Sábado,D 3º,47,2
479,1967-07-12,Quarta-feira,D 3º,47,9
491,1967-08-23,Quarta-feira,D 5º,47,12
493,1967-08-30,Quarta-feira,D 4º,47,2
504,1967-10-07,Sábado,D 3º,47,11
519,1967-12-02,Sábado,D 4º,47,15
528,1968-01-03,Quarta-feira,D 4º,47,9
537,1968-02-03,Sábado,D 4º,47,9
537,1968-02-03,Sábado,D 5º,47,0
618,1968-11-27,Quarta-feira,D 3º,47,81
653,1969-04-12,Sábado,D 4º,47,35
690,1969-08-20,Quarta-feira,D 4º,47,37
698,1969-09-17,Quarta-feira,D 5º,47,8
719,1969-12-03,Quarta-feira,D 4º,47,21
802,1970-10-03,Sábado,D 3º,47,83
822,1970-12-12,Sábado,D 3º,47,20
823,1970-12-16,Quarta-feira,D 2º,47,1
855,1971-04-28,Quarta-feira,D 3º,47,32
886,1971-08-21,Sábado,D 2º,47,31
892,1971-09-15,Quarta-feira,D 3º,47,6
902,1971-10-20,Quarta-feira,D 2º,47,10
950,1972-05-20,Sábado,D 5º,47,48
958,1972-06-24,Sábado,D 5º,47,8
961,1972-07-08,Sábado,D 2º,47,3
961,1972-07-08,Sábado,D 4º,47,0
999,1972-12-23,Sábado,D 5º,47,38
1007,1973-01-31,Quarta-feira,D 1º,47,8
1074,1973-10-13,Sábado,D 4º,47,67
1077,1973-10-24,Quarta-feira,D 5º,47,3
1081,1973-11-07,Quarta-feira,D 2º,47,4
1097,1974-01-09,Quarta-feira,D 2º,47,16
1112,1974-03-06,Quarta-feira,D 1º,47,15
1133,1974-05-22,Quarta-feira,D 1º,47,21
1192,1974-12-28,Sábado,D 5º,47,59
1197,1975-01-18,Sábado,D 3º,47,5
1221,1975-04-19,Sábado,D 5º,47,24
1242,1975-07-05,Sábado,D 1º,47,21
1252,1975-08-13,Quarta-feira,D 4º,47,10
1256,1975-08-27,Quarta-feira,D 1º,47,4
1268,1975-10-08,Quarta-feira,D 1º,47,12
1288,1975-12-24,Quarta-feira,D 2º,47,20
1308,1976-03-17,Quarta-feira,D 5º,47,20
1331,1976-06-16,Quarta-feira,D 4º,47,23
1343,1976-07-28,Quarta-feira,D 5º,47,12
1356,1976-09-15,Quarta-feira,D 5º,47,13
1364,1976-10-16,Sábado,D 1º,47,8
1431,1977-07-02,Sábado,D 1º,47,67
1519,1978-06-14,Quarta-feira,D 4º,47,88
1543,1978-09-09,Sábado,D 5º,47,24
1560,1978-11-11,Sábado,D 5º,47,17
1561,1978-11-22,Quarta-feira,D 2º,47,1
1569,1978-12-20,Quarta-feira,D 1º,47,8
1580,1979-01-31,Quarta-feira,D 5º,47,11
1595,1979-03-31,Sábado,D 2º,47,15
1605,1979-05-19,Sábado,D 3º,47,10
1610,1979-06-06,Quarta-feira,D 4º,47,5
1622,1979-07-18,Quarta-feira,D 4º,47,12
1628,1979-08-11,Sábado,D 2º,47,6
1636,1979-09-12,Quarta-feira,D 2º,47,8
1647,1979-10-24,Quarta-feira,D 1º,47,11
1684,1980-03-26,Quarta-feira,D 3º,47,37
1711,1980-07-09,Quarta-feira,D 2º,47,27
1731,1980-09-20,Sábado,D 1º,47,20
1769,1981-02-14,Sábado,D 4º,47,38
1778,1981-03-21,Sábado,D 5º,47,9
1814,1981-08-15,Sábado,D 1º,47,36
1816,1981-08-22,Sábado,D 3º,47,2
1844,1981-12-05,Sábado,D 5º,47,28
1864,1982-02-20,Sábado,D 1º,47,20
1881,1982-05-08,Sábado,D 4º,47,17
1882,1982-05-12,Quarta-feira,D 4º,47,1
1906,1982-08-11,Quarta-feira,D 1º,47,24
1927,1982-10-30,Sábado,D 5º,47,21
1930,1982-11-17,Quarta-feira,D 1º,47,3
1931,1982-11-20,Sábado,D 4º,47,1
1946,1983-01-19,Quarta-feira,D 2º,47,15
1952,1983-02-09,Quarta-feira,D 5º,47,6
1968,1983-04-13,Quarta-feira,D 5º,47,16
2036,1984-01-07,Sábado,D 2º,47,68
2039,1984-01-18,Quarta-feira,D 5º,47,3
2044,1984-02-04,Sábado,D 5º,47,5
2080,1984-06-30,Sábado,D 3º,47,36
2116,1984-11-28,Quarta-feira,D 1º,47,36
2119,1984-12-08,Sábado,D 4º,47,3
2125,1985-01-05,Sábado,D 1º,47,6
2132,1985-01-30,Quarta-feira,D 2º,47,7
2137,1985-02-16,Sábado,D 4º,47,5
2139,1985-02-27,Quarta-feira,D 3º,47,2
2175,1985-07-13,Sábado,D 5º,47,36
2192,1985-09-14,Sábado,D 5º,47,17
2206,1985-11-06,Quarta-feira,D 3º,47,14
2234,1986-02-26,Quarta-feira,D 1º,47,28
2256,1986-05-24,Sábado,D 3º,47,22
2279,1986-08-16,Sábado,D 2º,47,23
2301,1986-11-22,Sábado,D 3º,47,22
2303,1986-11-29,Sábado,D 1º,47,2
2326,1987-02-28,Sábado,D 2º,47,23
2340,1987-04-25,Sábado,D 5º,47,14
2343,1987-05-06,Quarta-feira,D 3º,47,3
2346,1987-05-16,Sábado,D 1º,47,3
2357,1987-06-24,Quarta-feira,D 1º,47,11
2382,1987-09-26,Sábado,D 5º,47,25
2410,1988-01-20,Quarta-feira,D 2º,47,28
2450,1988-06-25,Sábado,D 1º,47,40
2489,1988-11-23,Quarta-feira,D 2º,47,39
2500,1989-01-11,Quarta-feira,D 4º,47,11
2515,1989-03-08,Quarta-feira,D 2º,47,15
2530,1989-05-10,Quarta-feira,D 5º,47,15
2532,1989-05-17,Quarta-feira,D 2º,47,2
2560,1989-09-02,Sábado,D 3º,47,28
2589,1990-01-13,Sábado,D 5º,47,29
2611,1990-04-28,Sábado,D 4º,47,22
2663,1990-11-28,Quarta-feira,D 2º,47,52
2666,1990-12-08,Sábado,D 1º,47,3
2671,1991-01-05,Sábado,D 4º,47,5
2680,1991-02-06,Quarta-feira,D 5º,47,9
2686,1991-03-02,Sábado,D 4º,47,6
2707,1991-05-22,Quarta-feira,D 3º,47,21
2734,1991-09-04,Quarta-feira,D 2º,47,27
2747,1991-10-26,Sábado,D 2º,47,13
2772,1992-02-08,Sábado,D 4º,47,25
2778,1992-02-29,Sábado,D 5º,47,6
2788,1992-04-08,Quarta-feira,D 5º,47,10
2793,1992-05-06,Quarta-feira,D 4º,47,5
2802,1992-06-13,Sábado,D 1º,47,9
2803,1992-06-20,Sábado,D 2º,47,1
2831,1993-01-09,Sábado,D 1º,47,28
