Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
15,1962-11-14,Quarta-feira,D 1º,9,15
87,1963-08-07,Quarta-feira,D 2º,9,72
91,1963-08-21,Quarta-feira,D 1º,9,4
111,1963-11-06,Quarta-feira,D 2º,9,20
145,1964-03-14,Sábado,D 3º,9,34
174,1964-06-27,Sábado,D 3º,9,29
174,1964-06-27,Sábado,D 4º,9,0
176,1964-07-04,Sábado,D 5º,9,2
204,1964-10-14,Quarta-feira,D 1º,9,28
262,1965-05-22,Sábado,D 2º,9,58
276,1965-07-10,Sábado,D 1º,9,14
279,1965-07-21,Quarta-feira,D 5º,9,3
288,1965-08-21,Sábado,D 5º,9,9
322,1965-12-18,Sábado,D 1º,9,34
327,1966-01-12,Quarta-feira,D 4º,9,5
344,1966-03-16,Quarta-feira,D 3º,9,17
361,1966-05-14,Sábado,D 2º,9,17
369,1966-06-11,Sábado,D 1º,9,8
427,1967-01-07,Sábado,D 2º,9,58
449,1967-03-29,Quarta-feira,D 1º,9,22
455,1967-04-19,Quarta-feira,D 1º,9,6
475,1967-06-28,Quarta-feira,D 2º,9,20
482,1967-07-22,Sábado,D 2º,9,7
487,1967-08-09,Quarta-feira,D 3º,9,5
489,1967-08-16,Quarta-feira,D 3º,9,2
521,1967-12-09,Sábado,D 4º,9,32
544,1968-03-02,Sábado,D 5º,9,23
545,1968-03-06,Quarta-feira,D 3º,9,1
603,1968-10-02,Quarta-feira,D 4º,9,58
634,1969-01-29,Quarta-feira,D 5º,9,31
653,1969-04-12,Sábado,D 1º,9,19
693,1969-08-30,Sábado,D 3º,9,40
705,1969-10-11,Sábado,D 2º,9,12
713,1969-11-08,Sábado,D 4º,9,8
743,1970-03-07,Sábado,D 5º,9,30
792,1970-08-29,Sábado,D 3º,9,49
807,1970-10-21,Quarta-feira,D 2º,9,15
807,1970-10-21,Quarta-feira,D 5º,9,0
815,1970-11-18,Quarta-feira,D 1º,9,8
818,1970-11-28,Sábado,D 3º,9,3
852,1971-04-14,Quarta-feira,D 3º,9,34
865,1971-06-05,Sábado,D 1º,9,13
877,1971-07-17,Sábado,D 3º,9,12
895,1971-09-25,Sábado,D 2º,9,18
897,1971-10-02,Sábado,D 4º,9,2
928,1972-02-19,Sábado,D 3º,9,31
952,1972-05-27,Sábado,D 4º,9,24
971,1972-08-23,Quarta-feira,D 4º,9,19
995,1972-12-06,Quarta-feira,D 1º,9,24
999,1972-12-23,Sábado,D 4º,9,4
1004,1973-01-17,Quarta-feira,D 2º,9,5
1007,1973-01-31,Quarta-feira,D 2º,9,3
1045,1973-06-30,Sábado,D 4º,9,38
1065,1973-09-12,Quarta-feira,D 5º,9,20
1078,1973-10-27,Sábado,D 1º,9,13
1078,1973-10-27,Sábado,D 4º,9,0
1087,1973-11-28,Quarta-feira,D 3º,9,9
1111,1974-03-02,Sábado,D 4º,9,24
1123,1974-04-13,Sábado,D 1º,9,12
1144,1974-06-29,Sábado,D 4º,9,21
1186,1974-12-04,Quarta-feira,D 3º,9,42
1189,1974-12-14,Sábado,D 4º,9,3
1191,1974-12-21,Sábado,D 1º,9,2
1191,1974-12-21,Sábado,D 3º,9,0
1199,1975-01-25,Sábado,D 2º,9,8
1200,1975-01-29,Quarta-feira,D 1º,9,1
1201,1975-02-01,Sábado,D 1º,9,1
1220,1975-04-16,Quarta-feira,D 2º,9,19
1406,1977-03-30,Quarta-feira,D 3º,9,186
1409,1977-04-13,Quarta-feira,D 4º,9,3
1427,1977-06-18,Sábado,D 2º,9,18
1445,1977-08-24,Quarta-feira,D 2º,9,18
1465,1977-11-16,Quarta-feira,D 5º,9,20
1470,1977-12-03,Sábado,D 1º,9,5
1533,1978-08-02,Quarta-feira,D 5º,9,63
1558,1978-11-04,Sábado,D 1º,9,25
1562,1978-11-25,Sábado,D 4º,9,4
1574,1979-01-10,Quarta-feira,D 4º,9,12
1576,1979-01-17,Quarta-feira,D 5º,9,2
1588,1979-03-07,Quarta-feira,D 1º,9,12
1595,1979-03-31,Sábado,D 3º,9,7
1597,1979-04-07,Sábado,D 4º,9,2
1668,1980-01-27,Domingo,D 2º,9,71
1670,1980-02-02,Sábado,D 4º,9,2
1678,1980-03-05,Quarta-feira,D 3º,9,8
1688,1980-04-12,Sábado,D 3º,9,10
1701,1980-06-04,Quarta-feira,D 1º,9,13
1715,1980-07-23,Quarta-feira,D 2º,9,14
1718,1980-08-06,Quarta-feira,D 1º,9,3
1730,1980-09-17,Quarta-feira,D 5º,9,12
1760,1981-01-14,Quarta-feira,D 3º,9,30
1770,1981-02-18,Quarta-feira,D 1º,9,10
1777,1981-03-18,Quarta-feira,D 5º,9,7
1809,1981-06-25,Quinta-feira,D 5º,9,32
1819,1981-09-02,Quarta-feira,D 4º,9,10
1822,1981-09-12,Sábado,D 3º,9,3
1930,1982-11-17,Quarta-feira,D 4º,9,108
1938,1982-12-15,Quarta-feira,D 3º,9,8
1949,1983-01-29,Sábado,D 3º,9,11
1959,1983-03-09,Quarta-feira,D 1º,9,10
2009,1983-09-14,Quarta-feira,D 1º,9,50
2010,1983-09-17,Sábado,D 2º,9,1
2013,1983-09-28,Quarta-feira,D 5º,9,3
2018,1983-10-22,Sábado,D 5º,9,5
2027,1983-12-03,Sábado,D 4º,9,9
2041,1984-01-25,Quarta-feira,D 3º,9,14
2045,1984-02-08,Quarta-feira,D 4º,9,4
2047,1984-02-15,Quarta-feira,D 2º,9,2
2049,1984-02-22,Quarta-feira,D 2º,9,2
2064,1984-04-25,Quarta-feira,D 1º,9,15
2067,1984-05-12,Sábado,D 1º,9,3
2073,1984-06-02,Sábado,D 4º,9,6
2102,1984-09-22,Sábado,D 1º,9,29
2131,1985-01-26,Sábado,D 3º,9,29
2148,1985-03-30,Sábado,D 2º,9,17
2168,1985-06-19,Quarta-feira,D 1º,9,20
2182,1985-08-07,Quarta-feira,D 4º,9,14
2196,1985-09-28,Sábado,D 1º,9,14
2209,1985-11-20,Quarta-feira,D 2º,9,13
2210,1985-11-23,Sábado,D 3º,9,1
2245,1986-04-09,Quarta-feira,D 3º,9,35
2257,1986-05-31,Sábado,D 2º,9,12
2276,1986-08-06,Quarta-feira,D 2º,9,19
2277,1986-08-09,Sábado,D 2º,9,1
2354,1987-06-13,Sábado,D 3º,9,77
2363,1987-07-15,Quarta-feira,D 4º,9,9
2366,1987-07-25,Sábado,D 5º,9,3
2370,1987-08-08,Sábado,D 1º,9,4
2389,1987-10-24,Sábado,D 3º,9,19
2439,1988-05-11,Quarta-feira,D 1º,9,50
2473,1988-09-17,Sábado,D 2º,9,34
2476,1988-09-28,Quarta-feira,D 1º,9,3
2478,1988-10-05,Quarta-feira,D 1º,9,2
2494,1988-12-10,Sábado,D 4º,9,16
2511,1989-02-22,Quarta-feira,D 1º,9,17
2526,1989-04-22,Sábado,D 4º,9,15
2527,1989-04-26,Quarta-feira,D 2º,9,1
2534,1989-05-24,Quarta-feira,D 1º,9,7
2543,1989-07-01,Sábado,D 1º,9,9
2544,1989-07-05,Quarta-feira,D 1º,9,1
2612,1990-05-05,Sábado,D 2º,9,68
2679,1991-02-02,Sábado,D 1º,9,67
2680,1991-02-06,Quarta-feira,D 2º,9,1
2681,1991-02-09,Sábado,D 1º,9,1
2698,1991-04-17,Quarta-feira,D 5º,9,17
2746,1991-10-23,Quarta-feira,D 3º,9,48
2751,1991-11-16,Sábado,D 2º,9,5
2776,1992-02-22,Sábado,D 5º,9,25
2781,1992-03-14,Sábado,D 3º,9,5
2863,1993-08-28,Sábado,D 4º,9,82
2880,1993-11-27,Sábado,D 3º,9,17
2925,1994-05-28,Sábado,D 5º,9,45
2958,1994-10-08,Sábado,D 2º,9,33
2998,1995-03-29,Quarta-feira,D 4º,9,40
3001,1995-04-12,Quarta-feira,D 1º,9,3
3013,1995-06-03,Sábado,D 3º,9,12
3024,1995-07-22,Sábado,D 4º,9,11
3025,1995-07-26,Quarta-feira,D 2º,9,1
3037,1995-09-06,Quarta-feira,D 4º,9,12
3049,1995-10-28,Sábado,D 4º,9,12
3074,1996-02-17,Sábado,D 1º,9,25
3084,1996-03-30,Sábado,D 5º,9,10
3086,1996-04-13,Sábado,D 5º,9,2
3094,1996-05-15,Quarta-feira,D 2º,9,8
3107,1996-07-06,Sábado,D 1º,9,13
3116,1996-08-14,Quarta-feira,D 1º,9,9
3123,1996-09-11,Quarta-feira,D 3º,9,7
3143,1996-12-07,Sábado,D 4º,9,20
3143,1996-12-07,Sábado,D 5º,9,0
3151,1997-01-15,Quarta-feira,D 2º,9,8
3187,1997-06-14,Sábado,D 1º,9,36
3196,1997-07-19,Sábado,D 2º,9,9
3281,1998-06-27,Sábado,D 5º,9,85
3323,1998-12-05,Sábado,D 4º,9,42
3342,1999-02-24,Quarta-feira,D 2º,9,19
3359,1999-05-01,Sábado,D 2º,9,17
3379,1999-07-17,Sábado,D 3º,9,20
3385,1999-08-07,Sábado,D 4º,9,6
3394,1999-09-11,Sábado,D 5º,9,9
3404,1999-10-20,Quarta-feira,D 1º,9,10
3425,2000-01-19,Quarta-feira,D 4º,9,21
3428,2000-01-29,Sábado,D 2º,9,3
3455,2000-05-13,Sábado,D 4º,9,27
3503,2000-11-18,Sábado,D 2º,9,48
3523,2001-02-07,Quarta-feira,D 2º,9,20
3523,2001-02-07,Quarta-feira,D 5º,9,0
3547,2001-05-16,Quarta-feira,D 5º,9,24
3559,2001-07-04,Quarta-feira,D 5º,9,12
3591,2001-11-03,Sábado,D 2º,9,32
3599,2001-12-05,Quarta-feira,D 3º,9,8
3614,2002-02-06,Quarta-feira,D 1º,9,15
3636,2002-05-04,Sábado,D 5º,9,22
3657,2002-07-24,Quarta-feira,D 4º,9,21
3659,2002-07-31,Quarta-feira,D 3º,9,2
3660,2002-08-03,Sábado,D 4º,9,1
3680,2002-10-23,Quarta-feira,D 1º,9,20
3684,2002-11-09,Sábado,D 4º,9,4
3688,2002-11-23,Sábado,D 4º,9,4
3701,2003-01-15,Quarta-feira,D 2º,9,13
3719,2003-03-22,Sábado,D 5º,9,18
3738,2003-05-31,Sábado,D 3º,9,19
3738,2003-05-31,Sábado,D 4º,9,0
3744,2003-06-21,Sábado,D 3º,9,6
3747,2003-07-02,Quarta-feira,D 4º,9,3
3776,2003-10-11,Sábado,D 3º,9,29
3809,2004-02-14,Sábado,D 4º,9,33
3819,2004-03-24,Quarta-feira,D 3º,9,10
3858,2004-08-14,Sábado,D 4º,9,39
3872,2004-10-02,Sábado,D 4º,9,14
3912,2005-02-26,Sábado,D 3º,9,40
3914,2005-03-05,Sábado,D 4º,9,2
3958,2005-08-06,Sábado,D 2º,9,44
