Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
16,1962-11-17,Sábado,D 1º,36,16
24,1962-12-19,Quarta-feira,D 2º,36,8
45,1963-03-06,Quarta-feira,D 3º,36,21
82,1963-07-20,Sábado,D 1º,36,37
105,1963-10-12,Sábado,D 5º,36,23
162,1964-05-16,Sábado,D 2º,36,57
172,1964-06-20,Sábado,D 5º,36,10
226,1964-12-30,Quarta-feira,D 5º,36,54
265,1965-06-02,Quarta-feira,D 1º,36,39
319,1965-12-08,Quarta-feira,D 3º,36,54
362,1966-05-18,Quarta-feira,D 4º,36,43
375,1966-07-02,Sábado,D 2º,36,13
381,1966-07-23,Sábado,D 3º,36,6
387,1966-08-13,Sábado,D 2º,36,6
399,1966-09-28,Quarta-feira,D 4º,36,12
433,1967-01-28,Sábado,D 5º,36,34
443,1967-03-08,Quarta-feira,D 1º,36,10
456,1967-04-22,Sábado,D 4º,36,13
492,1967-08-26,Sábado,D 3º,36,36
539,1968-02-10,Sábado,D 3º,36,47
624,1968-12-18,Quarta-feira,D 4º,36,85
637,1969-02-08,Sábado,D 4º,36,13
665,1969-05-24,Sábado,D 4º,36,28
856,1971-05-05,Quarta-feira,D 1º,36,191
886,1971-08-21,Sábado,D 1º,36,30
938,1972-03-29,Quarta-feira,D 2º,36,52
939,1972-04-05,Quarta-feira,D 2º,36,1
981,1972-10-07,Sábado,D 1º,36,42
982,1972-10-11,Quarta-feira,D 4º,36,1
995,1972-12-06,Quarta-feira,D 5º,36,13
1011,1973-02-17,Sábado,D 4º,36,16
1015,1973-03-10,Sábado,D 1º,36,4
1026,1973-04-25,Quarta-feira,D 5º,36,11
1047,1973-07-07,Sábado,D 5º,36,21
1109,1974-02-20,Quarta-feira,D 2º,36,62
1120,1974-04-03,Quarta-feira,D 1º,36,11
1124,1974-04-17,Quarta-feira,D 5º,36,4
1139,1974-06-12,Quarta-feira,D 4º,36,15
1163,1974-09-11,Quarta-feira,D 3º,36,24
1213,1975-03-19,Quarta-feira,D 4º,36,50
1219,1975-04-12,Sábado,D 1º,36,6
1283,1975-12-06,Sábado,D 2º,36,64
1304,1976-02-28,Sábado,D 3º,36,21
1314,1976-04-07,Quarta-feira,D 5º,36,10
1315,1976-04-10,Sábado,D 3º,36,1
1321,1976-05-12,Quarta-feira,D 4º,36,6
1387,1977-01-15,Sábado,D 5º,36,66
1390,1977-01-29,Sábado,D 4º,36,3
1390,1977-01-29,Sábado,D 5º,36,0
1394,1977-02-12,Sábado,D 3º,36,4
1408,1977-04-06,Quarta-feira,D 1º,36,14
1428,1977-06-22,Quarta-feira,D 2º,36,20
1475,1977-12-21,Quarta-feira,D 1º,36,47
1492,1978-03-01,Quarta-feira,D 4º,36,17
1502,1978-04-08,Sábado,D 1º,36,10
1595,1979-03-31,Sábado,D 1º,36,93
1601,1979-04-28,Sábado,D 4º,36,6
1692,1980-04-26,Sábado,D 5º,36,91
1708,1980-06-28,Sábado,D 3º,36,16
1844,1981-12-05,Sábado,D 2º,36,136
1859,1982-02-03,Quarta-feira,D 5º,36,15
1876,1982-04-14,Quarta-feira,D 5º,36,17
1896,1982-07-03,Sábado,D 2º,36,20
1946,1983-01-19,Quarta-feira,D 3º,36,50
1961,1983-03-19,Sábado,D 1º,36,15
1964,1983-03-30,Quarta-feira,D 4º,36,3
1977,1983-05-18,Quarta-feira,D 5º,36,13
