Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
10,1962-10-24,Quarta-feira,D 1º,38,10
21,1962-12-05,Quarta-feira,D 3º,38,11
21,1962-12-05,Quarta-feira,D 5º,38,0
25,1962-12-22,Sábado,D 5º,38,4
36,1963-01-30,Quarta-feira,D 4º,38,11
37,1963-02-02,Sábado,D 3º,38,1
38,1963-02-06,Quarta-feira,D 1º,38,1
38,1963-02-06,Quarta-feira,D 4º,38,0
72,1963-06-15,Sábado,D 3º,38,34
134,1964-02-01,Sábado,D 2º,38,62
149,1964-04-06,Segunda-feira,D 5º,38,15
157,1964-04-29,Quarta-feira,D 5º,38,8
165,1964-05-27,Quarta-feira,D 2º,38,8
186,1964-08-08,Sábado,D 1º,38,21
193,1964-09-05,Sábado,D 1º,38,7
209,1964-10-31,Sábado,D 2º,38,16
218,1964-12-02,Quarta-feira,D 1º,38,9
221,1964-12-12,Sábado,D 4º,38,3
235,1965-02-06,Sábado,D 4º,38,14
243,1965-03-10,Quarta-feira,D 5º,38,8
244,1965-03-13,Sábado,D 1º,38,1
258,1965-05-08,Sábado,D 2º,38,14
266,1965-06-05,Sábado,D 3º,38,8
296,1965-09-18,Sábado,D 2º,38,30
331,1966-01-26,Quarta-feira,D 3º,38,35
364,1966-05-25,Quarta-feira,D 4º,38,33
379,1966-07-16,Sábado,D 1º,38,15
407,1966-10-26,Quarta-feira,D 1º,38,28
410,1966-11-09,Quarta-feira,D 1º,38,3
411,1966-11-12,Sábado,D 1º,38,1
432,1967-01-25,Quarta-feira,D 1º,38,21
462,1967-05-13,Sábado,D 4º,38,30
498,1967-09-16,Sábado,D 5º,38,36
502,1967-09-30,Sábado,D 4º,38,4
505,1967-10-11,Quarta-feira,D 1º,38,3
510,1967-10-28,Sábado,D 4º,38,5
558,1968-04-20,Sábado,D 4º,38,48
577,1968-06-29,Sábado,D 4º,38,19
634,1969-01-29,Quarta-feira,D 2º,38,57
637,1969-02-08,Sábado,D 2º,38,3
646,1969-03-15,Sábado,D 3º,38,9
666,1969-05-28,Quarta-feira,D 3º,38,20
707,1969-10-18,Sábado,D 4º,38,41
710,1969-10-29,Quarta-feira,D 1º,38,3
725,1969-12-24,Quarta-feira,D 5º,38,15
744,1970-03-11,Quarta-feira,D 5º,38,19
746,1970-03-18,Quarta-feira,D 3º,38,2
754,1970-04-18,Sábado,D 1º,38,8
829,1971-01-13,Quarta-feira,D 3º,38,75
860,1971-05-19,Quarta-feira,D 3º,38,31
865,1971-06-05,Sábado,D 3º,38,5
927,1972-02-12,Sábado,D 1º,38,62
934,1972-03-15,Quarta-feira,D 1º,38,7
935,1972-03-18,Sábado,D 1º,38,1
940,1972-04-08,Sábado,D 4º,38,5
960,1972-07-01,Sábado,D 1º,38,20
977,1972-09-23,Sábado,D 1º,38,17
1040,1973-06-13,Quarta-feira,D 2º,38,63
1050,1973-07-18,Quarta-feira,D 2º,38,10
1112,1974-03-06,Quarta-feira,D 2º,38,62
1128,1974-05-04,Sábado,D 3º,38,16
1140,1974-06-15,Sábado,D 5º,38,12
1149,1974-07-17,Quarta-feira,D 2º,38,9
1165,1974-09-18,Quarta-feira,D 4º,38,16
1222,1975-04-23,Quarta-feira,D 2º,38,57
1232,1975-05-31,Sábado,D 5º,38,10
1251,1975-08-09,Sábado,D 5º,38,19
1252,1975-08-13,Quarta-feira,D 5º,38,1
1253,1975-08-16,Sábado,D 5º,38,1
1255,1975-08-23,Sábado,D 1º,38,2
1287,1975-12-20,Sábado,D 4º,38,32
1297,1976-02-04,Quarta-feira,D 3º,38,10
1306,1976-03-10,Quarta-feira,D 1º,38,9
1308,1976-03-17,Quarta-feira,D 2º,38,2
1313,1976-04-03,Sábado,D 5º,38,5
1319,1976-05-05,Quarta-feira,D 4º,38,6
1342,1976-07-24,Sábado,D 2º,38,23
1353,1976-09-04,Sábado,D 4º,38,11
1401,1977-03-12,Sábado,D 5º,38,48
1420,1977-05-25,Quarta-feira,D 5º,38,19
1425,1977-06-11,Sábado,D 4º,38,5
1438,1977-07-27,Quarta-feira,D 2º,38,13
1463,1977-11-09,Quarta-feira,D 1º,38,25
1471,1977-12-07,Quarta-feira,D 1º,38,8
1494,1978-03-08,Quarta-feira,D 5º,38,23
1515,1978-05-31,Quarta-feira,D 2º,38,21
1517,1978-06-07,Quarta-feira,D 2º,38,2
1534,1978-08-09,Quarta-feira,D 5º,38,17
1555,1978-10-25,Quarta-feira,D 2º,38,21
1565,1978-12-06,Quarta-feira,D 3º,38,10
1611,1979-06-09,Sábado,D 1º,38,46
1638,1979-09-19,Quarta-feira,D 1º,38,27
1642,1979-10-03,Quarta-feira,D 4º,38,4
1667,1980-01-19,Sábado,D 5º,38,25
1700,1980-05-31,Sábado,D 1º,38,33
1707,1980-06-25,Quarta-feira,D 1º,38,7
1712,1980-07-12,Sábado,D 5º,38,5
1746,1980-11-19,Quarta-feira,D 2º,38,34
1749,1980-11-29,Sábado,D 5º,38,3
1768,1981-02-11,Quarta-feira,D 1º,38,19
1773,1981-02-28,Sábado,D 2º,38,5
1804,1981-07-08,Quarta-feira,D 5º,38,31
1838,1981-11-11,Quarta-feira,D 5º,38,34
1844,1981-12-05,Sábado,D 1º,38,6
1872,1982-03-27,Sábado,D 1º,38,28
1884,1982-05-22,Sábado,D 2º,38,12
