Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
1,1962-09-15,Sábado,D 3º,92,1
18,1962-11-24,Sábado,D 4º,92,17
24,1962-12-19,Quarta-feira,D 4º,92,6
75,1963-06-26,Quarta-feira,D 3º,92,51
85,1963-07-31,Quarta-feira,D 1º,92,10
92,1963-08-24,Sábado,D 3º,92,7
126,1964-01-04,Sábado,D 4º,92,34
132,1964-01-25,Sábado,D 5º,92,6
150,1964-04-04,Sábado,D 1º,92,18
165,1964-05-27,Quarta-feira,D 5º,92,15
171,1964-06-17,Quarta-feira,D 4º,92,6
179,1964-07-15,Quarta-feira,D 1º,92,8
225,1964-12-26,Sábado,D 4º,92,46
235,1965-02-06,Sábado,D 3º,92,10
245,1965-03-17,Quarta-feira,D 1º,92,10
299,1965-09-29,Quarta-feira,D 1º,92,54
322,1965-12-18,Sábado,D 4º,92,23
348,1966-03-30,Quarta-feira,D 2º,92,26
363,1966-05-21,Sábado,D 3º,92,15
370,1966-06-15,Quarta-feira,D 5º,92,7
373,1966-06-25,Sábado,D 1º,92,3
380,1966-07-20,Quarta-feira,D 4º,92,7
387,1966-08-13,Sábado,D 1º,92,7
403,1966-10-12,Quarta-feira,D 3º,92,16
431,1967-01-21,Sábado,D 4º,92,28
437,1967-02-15,Quarta-feira,D 4º,92,6
482,1967-07-22,Sábado,D 1º,92,45
492,1967-08-26,Sábado,D 1º,92,10
499,1967-09-20,Quarta-feira,D 3º,92,7
535,1968-01-27,Sábado,D 5º,92,36
549,1968-03-20,Quarta-feira,D 3º,92,14
586,1968-07-31,Quarta-feira,D 1º,92,37
596,1968-09-04,Quarta-feira,D 1º,92,10
612,1968-11-06,Quarta-feira,D 1º,92,16
619,1968-11-30,Sábado,D 3º,92,7
697,1969-09-13,Sábado,D 5º,92,78
709,1969-10-25,Sábado,D 2º,92,12
711,1969-11-01,Sábado,D 1º,92,2
733,1970-01-28,Quarta-feira,D 4º,92,22
750,1970-04-04,Sábado,D 3º,92,17
755,1970-04-22,Quarta-feira,D 4º,92,5
761,1970-05-13,Quarta-feira,D 2º,92,6
773,1970-06-24,Quarta-feira,D 3º,92,12
809,1970-10-28,Quarta-feira,D 4º,92,36
820,1970-12-05,Sábado,D 5º,92,11
827,1971-01-06,Quarta-feira,D 3º,92,7
859,1971-05-15,Sábado,D 2º,92,32
873,1971-07-03,Sábado,D 4º,92,14
905,1971-10-30,Sábado,D 5º,92,32
913,1971-12-04,Sábado,D 4º,92,8
958,1972-06-24,Sábado,D 4º,92,45
963,1972-07-15,Sábado,D 5º,92,5
966,1972-07-29,Sábado,D 5º,92,3
991,1972-11-22,Quarta-feira,D 3º,92,25
1000,1972-12-30,Sábado,D 4º,92,9
1017,1973-03-17,Sábado,D 4º,92,17
1034,1973-05-23,Quarta-feira,D 3º,92,17
1082,1973-11-10,Sábado,D 4º,92,48
1122,1974-04-10,Quarta-feira,D 3º,92,40
1142,1974-06-22,Sábado,D 2º,92,20
1146,1974-07-06,Sábado,D 3º,92,4
1168,1974-09-28,Sábado,D 1º,92,22
1188,1974-12-11,Quarta-feira,D 5º,92,20
