Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
5,1962-10-06,Sábado,D 1º,72,5
7,1962-10-13,Sábado,D 3º,72,2
26,1962-12-26,Quarta-feira,D 3º,72,19
47,1963-03-13,Quarta-feira,D 2º,72,21
56,1963-04-17,Quarta-feira,D 1º,72,9
145,1964-03-14,Sábado,D 4º,72,89
160,1964-05-09,Sábado,D 4º,72,15
207,1964-10-24,Sábado,D 4º,72,47
250,1965-04-03,Sábado,D 4º,72,43
267,1965-06-09,Quarta-feira,D 5º,72,17
298,1965-09-25,Sábado,D 1º,72,31
317,1965-12-01,Quarta-feira,D 2º,72,19
324,1965-12-29,Quarta-feira,D 4º,72,7
344,1966-03-16,Quarta-feira,D 1º,72,20
358,1966-05-04,Quarta-feira,D 2º,72,14
373,1966-06-25,Sábado,D 3º,72,15
379,1966-07-16,Sábado,D 4º,72,6
390,1966-08-24,Quarta-feira,D 1º,72,11
391,1966-08-27,Sábado,D 1º,72,1
427,1967-01-07,Sábado,D 4º,72,36
441,1967-03-01,Quarta-feira,D 2º,72,14
469,1967-06-07,Quarta-feira,D 5º,72,28
480,1967-07-15,Sábado,D 1º,72,11
517,1967-11-25,Sábado,D 2º,72,37
542,1968-02-21,Quarta-feira,D 5º,72,25
572,1968-06-12,Quarta-feira,D 1º,72,30
608,1968-10-19,Sábado,D 4º,72,36
610,1968-10-26,Sábado,D 1º,72,2
650,1969-03-29,Sábado,D 2º,72,40
686,1969-08-06,Quarta-feira,D 5º,72,36
691,1969-08-23,Sábado,D 2º,72,5
727,1970-01-07,Quarta-feira,D 1º,72,36
730,1970-01-17,Sábado,D 4º,72,3
750,1970-04-04,Sábado,D 1º,72,20
754,1970-04-18,Sábado,D 5º,72,4
766,1970-05-30,Sábado,D 3º,72,12
769,1970-06-10,Quarta-feira,D 5º,72,3
800,1970-09-26,Sábado,D 1º,72,31
816,1970-11-21,Sábado,D 3º,72,16
817,1970-11-25,Quarta-feira,D 5º,72,1
862,1971-05-26,Quarta-feira,D 2º,72,45
912,1971-12-01,Quarta-feira,D 2º,72,50
940,1972-04-08,Sábado,D 5º,72,28
981,1972-10-07,Sábado,D 4º,72,41
987,1972-11-01,Quarta-feira,D 3º,72,6
1038,1973-06-06,Quarta-feira,D 5º,72,51
1039,1973-06-09,Sábado,D 5º,72,1
1060,1973-08-25,Sábado,D 5º,72,21
1075,1973-10-17,Quarta-feira,D 3º,72,15
1092,1973-12-15,Sábado,D 4º,72,17
1099,1974-01-16,Quarta-feira,D 2º,72,7
1109,1974-02-20,Quarta-feira,D 1º,72,10
1133,1974-05-22,Quarta-feira,D 2º,72,24
1145,1974-07-03,Quarta-feira,D 1º,72,12
1150,1974-07-20,Sábado,D 2º,72,5
1158,1974-08-21,Quarta-feira,D 5º,72,8
1167,1974-09-25,Quarta-feira,D 2º,72,9
1179,1974-11-09,Sábado,D 4º,72,12
1248,1975-07-26,Sábado,D 3º,72,69
1256,1975-08-27,Quarta-feira,D 2º,72,8
1261,1975-09-13,Sábado,D 1º,72,5
1282,1975-12-03,Quarta-feira,D 2º,72,21
1357,1976-09-18,Sábado,D 1º,72,75
1362,1976-10-06,Quarta-feira,D 5º,72,5
1371,1976-11-13,Sábado,D 5º,72,9
1374,1976-11-24,Quarta-feira,D 4º,72,3
1392,1977-02-05,Sábado,D 1º,72,18
1401,1977-03-12,Sábado,D 2º,72,9
1490,1978-02-22,Quarta-feira,D 1º,72,89
1490,1978-02-22,Quarta-feira,D 3º,72,0
1518,1978-06-10,Sábado,D 3º,72,28
1523,1978-06-28,Quarta-feira,D 3º,72,5
1529,1978-07-19,Quarta-feira,D 1º,72,6
1539,1978-08-26,Sábado,D 5º,72,10
1563,1978-11-29,Quarta-feira,D 5º,72,24
1600,1979-04-25,Quarta-feira,D 2º,72,37
1613,1979-06-16,Sábado,D 2º,72,13
1616,1979-06-27,Quarta-feira,D 4º,72,3
1618,1979-07-04,Quarta-feira,D 2º,72,2
1623,1979-07-21,Sábado,D 5º,72,5
1645,1979-10-17,Quarta-feira,D 4º,72,22
1670,1980-02-02,Sábado,D 1º,72,25
1707,1980-06-25,Quarta-feira,D 2º,72,37
1709,1980-07-02,Quarta-feira,D 3º,72,2
1715,1980-07-23,Quarta-feira,D 4º,72,6
1716,1980-07-26,Sábado,D 5º,72,1
1740,1980-10-25,Sábado,D 2º,72,24
1758,1981-01-07,Quarta-feira,D 2º,72,18
1770,1981-02-18,Quarta-feira,D 3º,72,12
1806,1981-06-15,Segunda-feira,D 5º,72,36
1834,1981-10-28,Quarta-feira,D 5º,72,28
1839,1981-11-18,Quarta-feira,D 4º,72,5
1845,1981-12-09,Quarta-feira,D 4º,72,6
1858,1982-01-30,Sábado,D 1º,72,13
2011,1983-09-21,Quarta-feira,D 3º,72,153
2022,1983-11-12,Sábado,D 3º,72,11
2046,1984-02-11,Sábado,D 3º,72,24
2084,1984-07-14,Sábado,D 3º,72,38
2098,1984-09-05,Quarta-feira,D 2º,72,14
2160,1985-05-18,Sábado,D 1º,72,62
2185,1985-08-17,Sábado,D 1º,72,25
2197,1985-10-02,Quarta-feira,D 1º,72,12
2202,1985-10-19,Sábado,D 3º,72,5
2203,1985-10-23,Quarta-feira,D 1º,72,1
2249,1986-04-26,Sábado,D 1º,72,46
2283,1986-09-06,Sábado,D 2º,72,34
2298,1986-11-09,Domingo,D 2º,72,15
2323,1987-02-18,Quarta-feira,D 5º,72,25
2334,1987-04-01,Quarta-feira,D 4º,72,11
2337,1987-04-12,Domingo,D 4º,72,3
2346,1987-05-16,Sábado,D 2º,72,9
2355,1987-06-17,Quarta-feira,D 4º,72,9
2364,1987-07-18,Sábado,D 5º,72,9
