Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
59,1963-04-27,Sábado,D 2º,45,59
89,1963-08-14,Quarta-feira,D 4º,45,30
111,1963-11-06,Quarta-feira,D 3º,45,22
142,1964-03-04,Quarta-feira,D 4º,45,31
178,1964-07-11,Sábado,D 5º,45,36
185,1964-08-05,Quarta-feira,D 2º,45,7
192,1964-09-02,Quarta-feira,D 4º,45,7
193,1964-09-05,Sábado,D 2º,45,1
223,1964-12-19,Sábado,D 1º,45,30
223,1964-12-19,Sábado,D 5º,45,0
239,1965-02-20,Sábado,D 5º,45,16
242,1965-03-06,Sábado,D 5º,45,3
255,1965-04-24,Sábado,D 2º,45,13
266,1965-06-05,Sábado,D 4º,45,11
306,1965-10-23,Sábado,D 2º,45,40
310,1965-11-06,Sábado,D 2º,45,4
322,1965-12-18,Sábado,D 3º,45,12
324,1965-12-29,Quarta-feira,D 1º,45,2
345,1966-03-19,Sábado,D 1º,45,21
346,1966-03-23,Quarta-feira,D 4º,45,1
353,1966-04-16,Sábado,D 4º,45,7
456,1967-04-22,Sábado,D 1º,45,103
476,1967-07-01,Sábado,D 2º,45,20
484,1967-07-29,Sábado,D 2º,45,8
486,1967-08-05,Sábado,D 1º,45,2
543,1968-02-24,Sábado,D 5º,45,57
565,1968-05-18,Sábado,D 3º,45,22
570,1968-06-05,Quarta-feira,D 2º,45,5
582,1968-07-17,Quarta-feira,D 1º,45,12
590,1968-08-14,Quarta-feira,D 3º,45,8
595,1968-08-31,Sábado,D 2º,45,5
603,1968-10-02,Quarta-feira,D 3º,45,8
620,1968-12-04,Quarta-feira,D 2º,45,17
631,1969-01-18,Sábado,D 1º,45,11
645,1969-03-12,Quarta-feira,D 1º,45,14
661,1969-05-10,Sábado,D 5º,45,16
669,1969-06-07,Sábado,D 4º,45,8
670,1969-06-11,Quarta-feira,D 5º,45,1
673,1969-06-21,Sábado,D 1º,45,3
689,1969-08-16,Sábado,D 3º,45,16
694,1969-09-03,Quarta-feira,D 5º,45,5
696,1969-09-10,Quarta-feira,D 3º,45,2
696,1969-09-10,Quarta-feira,D 5º,45,0
739,1970-02-21,Sábado,D 4º,45,43
759,1970-05-06,Quarta-feira,D 1º,45,20
765,1970-05-27,Quarta-feira,D 1º,45,6
766,1970-05-30,Sábado,D 4º,45,1
780,1970-07-18,Sábado,D 1º,45,14
786,1970-08-08,Sábado,D 4º,45,6
799,1970-09-23,Quarta-feira,D 3º,45,13
805,1970-10-14,Quarta-feira,D 2º,45,6
825,1970-12-23,Quarta-feira,D 1º,45,20
871,1971-06-26,Sábado,D 1º,45,46
875,1971-07-10,Sábado,D 2º,45,4
890,1971-09-04,Sábado,D 2º,45,15
899,1971-10-09,Sábado,D 1º,45,9
913,1971-12-04,Sábado,D 5º,45,14
920,1972-01-12,Quarta-feira,D 2º,45,7
923,1972-01-22,Sábado,D 3º,45,3
