Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
86,1963-08-03,Sábado,D 1º,83,86
91,1963-08-21,Quarta-feira,D 3º,83,5
120,1963-12-07,Sábado,D 3º,83,29
146,1964-03-18,Quarta-feira,D 1º,83,26
163,1964-05-20,Quarta-feira,D 2º,83,17
164,1964-05-23,Sábado,D 5º,83,1
177,1964-07-08,Quarta-feira,D 1º,83,13
177,1964-07-08,Quarta-feira,D 4º,83,0
179,1964-07-15,Quarta-feira,D 5º,83,2
182,1964-07-25,Sábado,D 2º,83,3
238,1965-02-17,Quarta-feira,D 5º,83,56
240,1965-02-24,Quarta-feira,D 3º,83,2
244,1965-03-13,Sábado,D 2º,83,4
252,1965-04-10,Sábado,D 2º,83,8
272,1965-06-26,Sábado,D 4º,83,20
283,1965-08-04,Quarta-feira,D 5º,83,11
292,1965-09-04,Sábado,D 3º,83,9
298,1965-09-25,Sábado,D 2º,83,6
301,1965-10-06,Quarta-feira,D 3º,83,3
301,1965-10-06,Quarta-feira,D 5º,83,0
341,1966-03-05,Sábado,D 3º,83,40
345,1966-03-19,Sábado,D 3º,83,4
351,1966-04-09,Sábado,D 2º,83,6
380,1966-07-20,Quarta-feira,D 5º,83,29
434,1967-02-01,Quarta-feira,D 1º,83,54
445,1967-03-15,Quarta-feira,D 2º,83,11
485,1967-08-02,Quarta-feira,D 4º,83,40
505,1967-10-11,Quarta-feira,D 4º,83,20
511,1967-11-01,Quarta-feira,D 3º,83,6
561,1968-05-04,Sábado,D 2º,83,50
569,1968-06-01,Sábado,D 2º,83,8
572,1968-06-12,Quarta-feira,D 3º,83,3
598,1968-09-14,Sábado,D 5º,83,26
609,1968-10-23,Quarta-feira,D 3º,83,11
639,1969-02-15,Sábado,D 1º,83,30
752,1970-04-11,Sábado,D 2º,83,113
755,1970-04-22,Quarta-feira,D 3º,83,3
831,1971-01-23,Sábado,D 1º,83,76
850,1971-04-03,Sábado,D 3º,83,19
872,1971-06-30,Quarta-feira,D 5º,83,22
873,1971-07-03,Sábado,D 5º,83,1
913,1971-12-04,Sábado,D 3º,83,40
916,1971-12-15,Quarta-feira,D 5º,83,3
947,1972-05-10,Quarta-feira,D 2º,83,31
968,1972-08-09,Quarta-feira,D 3º,83,21
974,1972-09-09,Sábado,D 1º,83,6
1008,1973-02-03,Sábado,D 4º,83,34
1037,1973-06-02,Sábado,D 5º,83,29
1056,1973-08-11,Sábado,D 5º,83,19
1225,1975-05-07,Quarta-feira,D 3º,83,169
1240,1975-06-28,Sábado,D 5º,83,15
1254,1975-08-20,Quarta-feira,D 5º,83,14
1283,1975-12-06,Sábado,D 3º,83,29
1297,1976-02-04,Quarta-feira,D 4º,83,14
1303,1976-02-25,Quarta-feira,D 1º,83,6
1309,1976-03-20,Sábado,D 2º,83,6
1350,1976-08-25,Quarta-feira,D 3º,83,41
1365,1976-10-20,Quarta-feira,D 4º,83,15
1396,1977-02-19,Sábado,D 3º,83,31
1416,1977-05-11,Quarta-feira,D 3º,83,20
1443,1977-08-17,Quarta-feira,D 1º,83,27
1456,1977-10-05,Quarta-feira,D 1º,83,13
1483,1978-01-21,Sábado,D 4º,83,27
1483,1978-01-21,Sábado,D 5º,83,0
1501,1978-04-05,Quarta-feira,D 1º,83,18
1514,1978-05-27,Sábado,D 4º,83,13
1516,1978-06-03,Sábado,D 2º,83,2
1521,1978-06-21,Quarta-feira,D 4º,83,5
1536,1978-08-16,Quarta-feira,D 5º,83,15
1546,1978-09-20,Quarta-feira,D 2º,83,10
1552,1978-10-14,Sábado,D 5º,83,6
1556,1978-10-28,Sábado,D 2º,83,4
1584,1979-02-17,Sábado,D 2º,83,28
1699,1980-05-28,Quarta-feira,D 4º,83,115
1710,1980-07-05,Sábado,D 3º,83,11
1727,1980-09-06,Sábado,D 3º,83,17
1754,1980-12-17,Quarta-feira,D 1º,83,27
1755,1980-12-20,Sábado,D 2º,83,1
1783,1981-04-11,Sábado,D 5º,83,28
1798,1981-06-17,Quarta-feira,D 3º,83,15
1807,1981-06-18,Quinta-feira,D 2º,83,9
1843,1981-12-02,Quarta-feira,D 4º,83,36
1866,1982-03-03,Quarta-feira,D 2º,83,23
1875,1982-04-07,Quarta-feira,D 1º,83,9
1882,1982-05-12,Quarta-feira,D 1º,83,7
1884,1982-05-22,Sábado,D 3º,83,2
1898,1982-07-10,Sábado,D 3º,83,14
1908,1982-08-18,Quarta-feira,D 5º,83,10
1952,1983-02-09,Quarta-feira,D 3º,83,44
1956,1983-02-26,Sábado,D 1º,83,4
1956,1983-02-26,Sábado,D 4º,83,0
1969,1983-04-16,Sábado,D 4º,83,13
2003,1983-08-20,Sábado,D 2º,83,34
2037,1984-01-11,Quarta-feira,D 5º,83,34
2077,1984-06-16,Sábado,D 3º,83,40
2116,1984-11-28,Quarta-feira,D 2º,83,39
2122,1984-12-19,Quarta-feira,D 3º,83,6
2141,1985-03-06,Quarta-feira,D 4º,83,19
2155,1985-04-27,Sábado,D 1º,83,14
2172,1985-07-03,Quarta-feira,D 5º,83,17
2186,1985-08-21,Quarta-feira,D 2º,83,14
2236,1986-03-05,Quarta-feira,D 3º,83,50
2244,1986-04-05,Sábado,D 1º,83,8
2248,1986-04-19,Sábado,D 3º,83,4
2249,1986-04-26,Sábado,D 4º,83,1
2268,1986-07-09,Quarta-feira,D 4º,83,19
2279,1986-08-16,Sábado,D 1º,83,11
2294,1986-10-22,Quarta-feira,D 4º,83,15
2314,1987-01-17,Sábado,D 3º,83,20
2315,1987-01-21,Quarta-feira,D 4º,83,1
2317,1987-01-28,Quarta-feira,D 5º,83,2
2318,1987-01-31,Sábado,D 3º,83,1
2334,1987-04-01,Quarta-feira,D 3º,83,16
2335,1987-04-04,Sábado,D 2º,83,1
2336,1987-04-08,Quarta-feira,D 1º,83,1
2375,1987-08-26,Quarta-feira,D 5º,83,39
2450,1988-06-25,Sábado,D 4º,83,75
2451,1988-06-29,Quarta-feira,D 1º,83,1
2462,1988-08-06,Sábado,D 5º,83,11
2474,1988-09-21,Quarta-feira,D 2º,83,12
2539,1989-06-14,Quarta-feira,D 3º,83,65
2540,1989-06-17,Sábado,D 5º,83,1
2571,1989-10-18,Quarta-feira,D 5º,83,31
2581,1989-12-02,Sábado,D 2º,83,10
2600,1990-03-07,Quarta-feira,D 1º,83,19
2636,1990-08-08,Quarta-feira,D 3º,83,36
2648,1990-09-22,Sábado,D 1º,83,12
2652,1990-10-10,Quarta-feira,D 3º,83,4
2710,1991-06-05,Quarta-feira,D 1º,83,58
2726,1991-08-07,Quarta-feira,D 3º,83,16
2777,1992-02-26,Quarta-feira,D 3º,83,51
2794,1992-05-09,Sábado,D 1º,83,17
2826,1992-11-28,Sábado,D 5º,83,32
2842,1993-03-27,Sábado,D 3º,83,16
2855,1993-07-03,Sábado,D 2º,83,13
2930,1994-06-25,Sábado,D 1º,83,75
2931,1994-06-29,Quarta-feira,D 2º,83,1
2968,1994-11-23,Quarta-feira,D 4º,83,37
3003,1995-04-26,Quarta-feira,D 4º,83,35
3005,1995-05-06,Sábado,D 2º,83,2
3068,1996-01-24,Quarta-feira,D 5º,83,63
3069,1996-01-27,Sábado,D 1º,83,1
3097,1996-05-25,Sábado,D 1º,83,28
3109,1996-07-13,Sábado,D 3º,83,12
3170,1997-04-05,Sábado,D 1º,83,61
3225,1997-11-05,Quarta-feira,D 1º,83,55
3261,1998-03-28,Sábado,D 4º,83,36
3263,1998-04-04,Sábado,D 4º,83,2
3281,1998-06-27,Sábado,D 2º,83,18
3285,1998-07-11,Sábado,D 3º,83,4
3300,1998-09-05,Sábado,D 5º,83,15
3308,1998-10-07,Quarta-feira,D 5º,83,8
3324,1998-12-09,Quarta-feira,D 3º,83,16
3352,1999-03-31,Quarta-feira,D 2º,83,28
3381,1999-07-24,Sábado,D 4º,83,29
3421,2000-01-05,Quarta-feira,D 3º,83,40
3445,2000-04-01,Sábado,D 3º,83,24
3454,2000-05-10,Quarta-feira,D 5º,83,9
3461,2000-06-03,Sábado,D 5º,83,7
3472,2000-07-19,Quarta-feira,D 4º,83,11
3496,2000-10-18,Quarta-feira,D 3º,83,24
3520,2001-01-27,Sábado,D 4º,83,24
3521,2001-01-31,Quarta-feira,D 5º,83,1
3549,2001-05-23,Quarta-feira,D 2º,83,28
3561,2001-07-11,Quarta-feira,D 5º,83,12
3629,2002-04-06,Sábado,D 4º,83,68
3664,2002-08-17,Sábado,D 1º,83,35
3684,2002-11-09,Sábado,D 1º,83,20
3685,2002-11-13,Quarta-feira,D 1º,83,1
3691,2002-12-04,Quarta-feira,D 2º,83,6
3741,2003-06-11,Quarta-feira,D 2º,83,50
3754,2003-07-26,Sábado,D 1º,83,13
3782,2003-11-01,Sábado,D 1º,83,28
3788,2003-11-26,Quarta-feira,D 4º,83,6
3812,2004-02-28,Sábado,D 1º,83,24
3836,2004-05-29,Sábado,D 3º,83,24
3897,2005-01-05,Quarta-feira,D 5º,83,61
3906,2005-02-05,Sábado,D 4º,83,9
3958,2005-08-06,Sábado,D 4º,83,52
3969,2005-09-17,Sábado,D 1º,83,11
3978,2005-10-22,Sábado,D 2º,83,9
3980,2005-10-29,Sábado,D 4º,83,2
4009,2006-02-11,Sábado,D 1º,83,29
4014,2006-03-02,Quinta-feira,D 5º,83,5
4026,2006-04-12,Quarta-feira,D 1º,83,12
4028,2006-04-19,Quarta-feira,D 5º,83,2
4032,2006-05-03,Quarta-feira,D 5º,83,4
4036,2006-05-17,Quarta-feira,D 2º,83,4
4050,2006-07-05,Quarta-feira,D 3º,83,14
4093,2006-12-06,Quarta-feira,D 2º,83,43
4120,2007-03-10,Sábado,D 5º,83,27
4137,2007-05-12,Sábado,D 1º,83,17
4158,2007-07-25,Quarta-feira,D 3º,83,21
4191,2007-11-17,Sábado,D 1º,83,33
4194,2007-11-28,Quarta-feira,D 5º,83,3
4200,2007-12-19,Quarta-feira,D 4º,83,6
4220,2008-02-27,Quarta-feira,D 5º,83,20
4245,2008-05-24,Sábado,D 1º,83,25
4253,2008-06-21,Sábado,D 3º,83,8
4280,2008-09-24,Quarta-feira,D 5º,83,27
4281,2008-09-27,Sábado,D 5º,83,1
4313,2009-01-21,Quarta-feira,D 4º,83,32
4348,2009-05-23,Sábado,D 3º,83,35
4373,2009-08-19,Quarta-feira,D 4º,83,25
4408,2009-12-19,Sábado,D 4º,83,35
