Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
14,1962-11-10,Sábado,D 1º,32,14
39,1963-02-09,Sábado,D 5º,32,25
56,1963-04-17,Quarta-feira,D 3º,32,17
72,1963-06-15,Sábado,D 5º,32,16
115,1963-11-20,Quarta-feira,D 3º,32,43
162,1964-05-16,Sábado,D 4º,32,47
190,1964-08-26,Quarta-feira,D 1º,32,28
232,1965-01-27,Quarta-feira,D 4º,32,42
246,1965-03-20,Sábado,D 1º,32,14
253,1965-04-14,Quarta-feira,D 5º,32,7
271,1965-06-23,Quarta-feira,D 2º,32,18
312,1965-11-13,Sábado,D 3º,32,41
406,1966-10-22,Sábado,D 5º,32,94
428,1967-01-11,Quarta-feira,D 2º,32,22
433,1967-01-28,Sábado,D 2º,32,5
441,1967-03-01,Quarta-feira,D 5º,32,8
443,1967-03-08,Quarta-feira,D 3º,32,2
495,1967-09-06,Quarta-feira,D 1º,32,52
506,1967-10-14,Sábado,D 2º,32,11
511,1967-11-01,Quarta-feira,D 5º,32,5
522,1967-12-13,Quarta-feira,D 5º,32,11
546,1968-03-09,Sábado,D 3º,32,24
568,1968-05-29,Quarta-feira,D 2º,32,22
570,1968-06-05,Quarta-feira,D 4º,32,2
633,1969-01-25,Sábado,D 5º,32,63
634,1969-01-29,Quarta-feira,D 4º,32,1
639,1969-02-15,Sábado,D 3º,32,5
659,1969-05-03,Sábado,D 3º,32,20
685,1969-08-02,Sábado,D 3º,32,26
701,1969-09-27,Sábado,D 2º,32,16
737,1970-02-14,Sábado,D 3º,32,36
749,1970-04-01,Quarta-feira,D 1º,32,12
751,1970-04-08,Quarta-feira,D 5º,32,2
766,1970-05-30,Sábado,D 1º,32,15
781,1970-07-22,Quarta-feira,D 3º,32,15
791,1970-08-26,Quarta-feira,D 1º,32,10
822,1970-12-12,Sábado,D 4º,32,31
829,1971-01-13,Quarta-feira,D 5º,32,7
854,1971-04-24,Sábado,D 5º,32,25
857,1971-05-08,Sábado,D 2º,32,3
888,1971-08-28,Sábado,D 4º,32,31
917,1971-12-22,Quarta-feira,D 3º,32,29
918,1971-12-29,Quarta-feira,D 4º,32,1
925,1972-02-02,Quarta-feira,D 5º,32,7
952,1972-05-27,Sábado,D 2º,32,27
985,1972-10-25,Quarta-feira,D 3º,32,33
1042,1973-06-20,Quarta-feira,D 1º,32,57
1054,1973-08-01,Quarta-feira,D 3º,32,12
1062,1973-09-01,Sábado,D 5º,32,8
1067,1973-09-19,Quarta-feira,D 2º,32,5
1149,1974-07-17,Quarta-feira,D 3º,32,82
1170,1974-10-05,Sábado,D 3º,32,21
1182,1974-11-20,Quarta-feira,D 3º,32,12
1209,1975-03-05,Quarta-feira,D 5º,32,27
1228,1975-05-17,Sábado,D 1º,32,19
1245,1975-07-16,Quarta-feira,D 3º,32,17
1266,1975-10-01,Quarta-feira,D 5º,32,21
1277,1975-11-12,Quarta-feira,D 5º,32,11
1295,1976-01-28,Quarta-feira,D 5º,32,18
1301,1976-02-18,Quarta-feira,D 2º,32,6
1323,1976-05-19,Quarta-feira,D 4º,32,22
1361,1976-10-02,Sábado,D 1º,32,38
1379,1976-12-11,Sábado,D 2º,32,18
1416,1977-05-11,Quarta-feira,D 2º,32,37
1436,1977-07-20,Quarta-feira,D 5º,32,20
1446,1977-08-27,Sábado,D 4º,32,10
1456,1977-10-05,Quarta-feira,D 2º,32,10
1459,1977-10-19,Quarta-feira,D 3º,32,3
1473,1977-12-14,Quarta-feira,D 2º,32,14
1487,1978-02-11,Sábado,D 3º,32,14
1492,1978-03-01,Quarta-feira,D 5º,32,5
1522,1978-06-24,Sábado,D 4º,32,30
1544,1978-09-13,Quarta-feira,D 4º,32,22
1663,1979-12-29,Sábado,D 5º,32,119
1682,1980-03-19,Quarta-feira,D 1º,32,19
1686,1980-04-02,Quarta-feira,D 4º,32,4
1692,1980-04-26,Sábado,D 3º,32,6
1744,1980-11-08,Sábado,D 1º,32,52
1786,1981-04-29,Quarta-feira,D 3º,32,42
1794,1981-06-03,Quarta-feira,D 4º,32,8
1803,1981-07-04,Sábado,D 1º,32,9
1814,1981-08-15,Sábado,D 3º,32,11
1836,1981-11-04,Quarta-feira,D 4º,32,22
1854,1982-01-16,Sábado,D 2º,32,18
1860,1982-02-06,Sábado,D 4º,32,6
1862,1982-02-13,Sábado,D 1º,32,2
1974,1983-05-07,Sábado,D 4º,32,112
2054,1984-03-14,Quarta-feira,D 4º,32,80
2055,1984-03-17,Sábado,D 3º,32,1
2080,1984-06-30,Sábado,D 1º,32,25
2087,1984-07-25,Quarta-feira,D 5º,32,7
2096,1984-08-29,Quarta-feira,D 1º,32,9
2102,1984-09-22,Sábado,D 5º,32,6
2119,1984-12-08,Sábado,D 5º,32,17
2173,1985-07-06,Sábado,D 3º,32,54
2209,1985-11-20,Quarta-feira,D 4º,32,36
2222,1986-01-11,Sábado,D 3º,32,13
2245,1986-04-09,Quarta-feira,D 2º,32,23
2253,1986-05-14,Quarta-feira,D 5º,32,8
2254,1986-05-17,Sábado,D 1º,32,1
