Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
19,1962-11-28,Quarta-feira,D 4º,77,19
60,1963-05-04,Sábado,D 2º,77,41
68,1963-06-01,Sábado,D 5º,77,8
82,1963-07-20,Sábado,D 2º,77,14
85,1963-07-31,Quarta-feira,D 2º,77,3
95,1963-09-04,Quarta-feira,D 5º,77,10
115,1963-11-20,Quarta-feira,D 1º,77,20
115,1963-11-20,Quarta-feira,D 4º,77,0
134,1964-02-01,Sábado,D 4º,77,19
193,1964-09-05,Sábado,D 5º,77,59
218,1964-12-02,Quarta-feira,D 2º,77,25
221,1964-12-12,Sábado,D 2º,77,3
236,1965-02-10,Quarta-feira,D 1º,77,15
257,1965-05-05,Quarta-feira,D 5º,77,21
272,1965-06-26,Sábado,D 1º,77,15
289,1965-08-25,Quarta-feira,D 5º,77,17
299,1965-09-29,Quarta-feira,D 3º,77,10
305,1965-10-20,Quarta-feira,D 3º,77,6
318,1965-12-04,Sábado,D 1º,77,13
321,1965-12-15,Quarta-feira,D 5º,77,3
331,1966-01-26,Quarta-feira,D 2º,77,10
356,1966-04-27,Quarta-feira,D 3º,77,25
395,1966-09-14,Quarta-feira,D 1º,77,39
412,1966-11-16,Quarta-feira,D 4º,77,17
462,1967-05-13,Sábado,D 1º,77,50
468,1967-06-03,Sábado,D 2º,77,6
481,1967-07-19,Quarta-feira,D 3º,77,13
493,1967-08-30,Quarta-feira,D 3º,77,12
525,1967-12-23,Sábado,D 3º,77,32
535,1968-01-27,Sábado,D 3º,77,10
603,1968-10-02,Quarta-feira,D 1º,77,68
604,1968-10-05,Sábado,D 2º,77,1
611,1968-10-30,Quarta-feira,D 5º,77,7
624,1968-12-18,Quarta-feira,D 5º,77,13
659,1969-05-03,Sábado,D 5º,77,35
660,1969-05-07,Quarta-feira,D 5º,77,1
669,1969-06-07,Sábado,D 3º,77,9
675,1969-06-28,Sábado,D 4º,77,6
682,1969-07-23,Quarta-feira,D 3º,77,7
693,1969-08-30,Sábado,D 1º,77,11
711,1969-11-01,Sábado,D 2º,77,18
744,1970-03-11,Quarta-feira,D 2º,77,33
782,1970-07-25,Sábado,D 3º,77,38
783,1970-07-29,Quarta-feira,D 1º,77,1
820,1970-12-05,Sábado,D 1º,77,37
895,1971-09-25,Sábado,D 3º,77,75
980,1972-10-04,Quarta-feira,D 3º,77,85
1036,1973-05-30,Quarta-feira,D 3º,77,56
1041,1973-06-16,Sábado,D 4º,77,5
1071,1973-10-03,Quarta-feira,D 2º,77,30
1140,1974-06-15,Sábado,D 4º,77,69
1156,1974-08-14,Quarta-feira,D 5º,77,16
1159,1974-08-24,Sábado,D 2º,77,3
1219,1975-04-12,Sábado,D 4º,77,60
1260,1975-09-10,Quarta-feira,D 2º,77,41
1262,1975-09-17,Quarta-feira,D 4º,77,2
1292,1976-01-14,Quarta-feira,D 5º,77,30
1293,1976-01-17,Sábado,D 5º,77,1
1295,1976-01-28,Quarta-feira,D 4º,77,2
1300,1976-02-14,Sábado,D 1º,77,5
1343,1976-07-28,Quarta-feira,D 2º,77,43
1384,1977-01-05,Quarta-feira,D 1º,77,41
1390,1977-01-29,Sábado,D 2º,77,6
1450,1977-09-14,Quarta-feira,D 4º,77,60
1456,1977-10-05,Quarta-feira,D 5º,77,6
1467,1977-11-23,Quarta-feira,D 4º,77,11
1491,1978-02-25,Sábado,D 1º,77,24
1520,1978-06-17,Sábado,D 5º,77,29
1540,1978-08-30,Quarta-feira,D 4º,77,20
1559,1978-11-08,Quarta-feira,D 3º,77,19
1562,1978-11-25,Sábado,D 3º,77,3
1584,1979-02-17,Sábado,D 3º,77,22
1591,1979-03-17,Sábado,D 5º,77,7
1603,1979-05-12,Sábado,D 3º,77,12
1615,1979-06-23,Sábado,D 4º,77,12
1626,1979-08-01,Quarta-feira,D 1º,77,11
1629,1979-08-15,Quarta-feira,D 1º,77,3
1636,1979-09-12,Quarta-feira,D 3º,77,7
1636,1979-09-12,Quarta-feira,D 5º,77,0
1688,1980-04-12,Sábado,D 2º,77,52
1735,1980-10-04,Sábado,D 3º,77,47
1789,1981-05-13,Quarta-feira,D 2º,77,54
1803,1981-07-04,Sábado,D 5º,77,14
1812,1981-08-08,Sábado,D 5º,77,9
1850,1981-12-30,Quarta-feira,D 3º,77,38
1879,1982-04-28,Quarta-feira,D 3º,77,29
1888,1982-06-05,Sábado,D 4º,77,9
1904,1982-08-04,Quarta-feira,D 5º,77,16
1917,1982-09-22,Quarta-feira,D 1º,77,13
1922,1982-10-13,Quarta-feira,D 5º,77,5
1934,1982-12-01,Quarta-feira,D 5º,77,12
1941,1982-12-29,Quarta-feira,D 1º,77,7
1941,1982-12-29,Quarta-feira,D 3º,77,0
2009,1983-09-14,Quarta-feira,D 3º,77,68
2021,1983-11-09,Quarta-feira,D 2º,77,12
2028,1983-12-07,Quarta-feira,D 3º,77,7
2032,1983-12-21,Quarta-feira,D 3º,77,4
2066,1984-05-09,Quarta-feira,D 4º,77,34
2067,1984-05-12,Sábado,D 3º,77,1
2081,1984-07-04,Quarta-feira,D 1º,77,14
2092,1984-08-15,Quarta-feira,D 1º,77,11
2109,1984-10-24,Quarta-feira,D 3º,77,17
2111,1984-10-31,Quarta-feira,D 4º,77,2
2112,1984-11-07,Quarta-feira,D 3º,77,1
2130,1985-01-23,Quarta-feira,D 2º,77,18
2147,1985-03-27,Quarta-feira,D 1º,77,17
2188,1985-08-28,Quarta-feira,D 3º,77,41
2193,1985-09-18,Quarta-feira,D 5º,77,5
2263,1986-06-21,Sábado,D 5º,77,70
2271,1986-07-19,Sábado,D 3º,77,8
2288,1986-09-27,Sábado,D 5º,77,17
2316,1987-01-24,Sábado,D 1º,77,28
2368,1987-08-02,Domingo,D 2º,77,52
2425,1988-03-16,Quarta-feira,D 2º,77,57
2428,1988-03-26,Sábado,D 3º,77,3
2435,1988-04-27,Quarta-feira,D 3º,77,7
2481,1988-10-19,Quarta-feira,D 3º,77,46
2498,1988-12-31,Sábado,D 3º,77,17
2525,1989-04-15,Sábado,D 3º,77,27
2543,1989-07-01,Sábado,D 2º,77,18
2567,1989-09-30,Sábado,D 4º,77,24
2604,1990-03-25,Domingo,D 4º,77,37
2629,1990-07-14,Sábado,D 2º,77,25
2650,1990-09-29,Sábado,D 3º,77,21
2675,1991-01-19,Sábado,D 4º,77,25
2683,1991-02-20,Quarta-feira,D 4º,77,8
2713,1991-06-15,Sábado,D 5º,77,30
2729,1991-08-17,Sábado,D 1º,77,16
2752,1991-11-20,Quarta-feira,D 2º,77,23
2780,1992-03-11,Quarta-feira,D 3º,77,28
2806,1992-07-11,Sábado,D 3º,77,26
2827,1992-12-05,Sábado,D 4º,77,21
2839,1993-03-06,Sábado,D 5º,77,12
2916,1994-04-27,Quarta-feira,D 5º,77,77
2947,1994-08-24,Quarta-feira,D 3º,77,31
2951,1994-09-10,Sábado,D 2º,77,4
2995,1995-03-15,Quarta-feira,D 1º,77,44
3051,1995-11-11,Sábado,D 1º,77,56
3115,1996-08-10,Sábado,D 5º,77,64
3132,1996-10-19,Sábado,D 5º,77,17
3211,1997-09-17,Quarta-feira,D 2º,77,79
3214,1997-09-27,Sábado,D 5º,77,3
3216,1997-10-04,Sábado,D 3º,77,2
3219,1997-10-15,Quarta-feira,D 4º,77,3
3253,1998-02-28,Sábado,D 2º,77,34
3270,1998-05-09,Sábado,D 3º,77,17
3290,1998-08-01,Sábado,D 4º,77,20
3325,1998-12-12,Sábado,D 2º,77,35
3338,1999-02-06,Sábado,D 2º,77,13
3345,1999-03-06,Sábado,D 3º,77,7
3356,1999-04-17,Sábado,D 2º,77,11
3412,1999-11-24,Quarta-feira,D 2º,77,56
3418,1999-12-15,Quarta-feira,D 1º,77,6
3421,2000-01-05,Quarta-feira,D 5º,77,3
3482,2000-08-23,Quarta-feira,D 3º,77,61
3490,2000-09-23,Sábado,D 3º,77,8
3492,2000-09-30,Sábado,D 4º,77,2
3497,2000-10-21,Sábado,D 1º,77,5
3506,2000-11-29,Quarta-feira,D 4º,77,9
3549,2001-05-23,Quarta-feira,D 4º,77,43
3585,2001-10-06,Sábado,D 4º,77,36
3605,2002-01-05,Sábado,D 3º,77,20
3691,2002-12-04,Quarta-feira,D 3º,77,86
3696,2002-12-21,Sábado,D 4º,77,5
3703,2003-01-22,Quarta-feira,D 5º,77,7
3726,2003-04-16,Quarta-feira,D 2º,77,23
3729,2003-04-30,Quarta-feira,D 5º,77,3
3753,2003-07-23,Quarta-feira,D 4º,77,24
3808,2004-02-11,Quarta-feira,D 3º,77,55
3825,2004-04-14,Quarta-feira,D 1º,77,17
3854,2004-07-31,Sábado,D 2º,77,29
3880,2004-10-30,Sábado,D 1º,77,26
3881,2004-11-03,Quarta-feira,D 4º,77,1
3883,2004-11-10,Quarta-feira,D 1º,77,2
3884,2004-11-13,Sábado,D 2º,77,1
3906,2005-02-05,Sábado,D 3º,77,22
3911,2005-02-23,Quarta-feira,D 5º,77,5
3947,2005-06-29,Quarta-feira,D 5º,77,36
3971,2005-09-24,Sábado,D 3º,77,24
3978,2005-10-22,Sábado,D 4º,77,7
3993,2005-12-17,Sábado,D 1º,77,15
4023,2006-04-01,Sábado,D 2º,77,30
4026,2006-04-12,Quarta-feira,D 5º,77,3
4054,2006-07-19,Quarta-feira,D 2º,77,28
4076,2006-10-04,Quarta-feira,D 3º,77,22
4102,2007-01-06,Sábado,D 1º,77,26
4138,2007-05-16,Quarta-feira,D 1º,77,36
4149,2007-06-23,Sábado,D 5º,77,11
4164,2007-08-15,Quarta-feira,D 4º,77,15
4181,2007-10-13,Sábado,D 2º,77,17
4185,2007-10-27,Sábado,D 1º,77,4
4244,2008-05-21,Quarta-feira,D 3º,77,59
4278,2008-09-17,Quarta-feira,D 4º,77,34
4290,2008-10-29,Quarta-feira,D 1º,77,12
4302,2008-12-13,Sábado,D 2º,77,12
4304,2008-12-20,Sábado,D 4º,77,2
4342,2009-05-02,Sábado,D 4º,77,38
4351,2009-06-03,Quarta-feira,D 5º,77,9
4360,2009-07-04,Sábado,D 5º,77,9
4367,2009-07-29,Quarta-feira,D 5º,77,7
4369,2009-08-05,Quarta-feira,D 5º,77,2
4395,2009-11-04,Quarta-feira,D 1º,77,26
4415,2010-01-13,Quarta-feira,D 4º,77,20
4416,2010-01-16,Sábado,D 3º,77,1
4422,2010-02-06,Sábado,D 4º,77,6
4450,2010-05-19,Quarta-feira,D 3º,77,28
4463,2010-07-03,Sábado,D 5º,77,13
