Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
12,1962-10-31,Quarta-feira,D 3º,44,12
27,1962-12-29,Sábado,D 5º,44,15
35,1963-01-26,Sábado,D 3º,44,8
68,1963-06-01,Sábado,D 2º,44,33
70,1963-06-08,Sábado,D 2º,44,2
76,1963-06-29,Sábado,D 1º,44,6
78,1963-07-06,Sábado,D 5º,44,2
85,1963-07-31,Quarta-feira,D 5º,44,7
87,1963-08-07,Quarta-feira,D 1º,44,2
99,1963-09-21,Sábado,D 2º,44,12
123,1963-12-18,Quarta-feira,D 4º,44,24
127,1964-01-08,Quarta-feira,D 4º,44,4
159,1964-05-06,Quarta-feira,D 1º,44,32
198,1964-09-23,Quarta-feira,D 3º,44,39
222,1964-12-16,Quarta-feira,D 2º,44,24
232,1965-01-27,Quarta-feira,D 1º,44,10
237,1965-02-13,Sábado,D 3º,44,5
242,1965-03-06,Sábado,D 3º,44,5
269,1965-06-16,Quarta-feira,D 4º,44,27
303,1965-10-13,Quarta-feira,D 4º,44,34
307,1965-10-27,Quarta-feira,D 2º,44,4
324,1965-12-29,Quarta-feira,D 3º,44,17
335,1966-02-09,Quarta-feira,D 3º,44,11
381,1966-07-23,Sábado,D 4º,44,46
404,1966-10-15,Sábado,D 4º,44,23
438,1967-02-18,Sábado,D 3º,44,34
447,1967-03-22,Quarta-feira,D 2º,44,9
448,1967-03-25,Sábado,D 5º,44,1
455,1967-04-19,Quarta-feira,D 5º,44,7
467,1967-05-31,Quarta-feira,D 2º,44,12
477,1967-07-05,Quarta-feira,D 2º,44,10
484,1967-07-29,Sábado,D 5º,44,7
493,1967-08-30,Quarta-feira,D 1º,44,9
512,1967-11-04,Sábado,D 3º,44,19
519,1967-12-02,Sábado,D 3º,44,7
534,1968-01-24,Quarta-feira,D 1º,44,15
547,1968-03-13,Quarta-feira,D 5º,44,13
566,1968-05-22,Quarta-feira,D 3º,44,19
580,1968-07-10,Quarta-feira,D 5º,44,14
630,1969-01-15,Quarta-feira,D 5º,44,50
632,1969-01-22,Quarta-feira,D 5º,44,2
637,1969-02-08,Sábado,D 1º,44,5
649,1969-03-26,Quarta-feira,D 4º,44,12
653,1969-04-12,Sábado,D 3º,44,4
797,1970-09-16,Quarta-feira,D 2º,44,144
813,1970-11-11,Quarta-feira,D 1º,44,16
822,1970-12-12,Sábado,D 2º,44,9
824,1970-12-19,Sábado,D 5º,44,2
828,1971-01-09,Sábado,D 5º,44,4
853,1971-04-17,Sábado,D 1º,44,25
863,1971-05-29,Sábado,D 5º,44,10
904,1971-10-27,Quarta-feira,D 1º,44,41
906,1971-11-06,Sábado,D 2º,44,2
912,1971-12-01,Quarta-feira,D 3º,44,6
917,1971-12-22,Quarta-feira,D 5º,44,5
1102,1974-01-26,Sábado,D 5º,44,185
1138,1974-06-08,Sábado,D 3º,44,36
1164,1974-09-14,Sábado,D 4º,44,26
1167,1974-09-25,Quarta-feira,D 3º,44,3
1208,1975-03-01,Sábado,D 4º,44,41
1211,1975-03-12,Quarta-feira,D 5º,44,3
