Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
18,1962-11-24,Sábado,D 5º,1,18
31,1963-01-12,Sábado,D 1º,1,13
34,1963-01-23,Quarta-feira,D 3º,1,3
42,1963-02-20,Quarta-feira,D 3º,1,8
55,1963-04-10,Quarta-feira,D 2º,1,13
79,1963-07-10,Quarta-feira,D 4º,1,24
101,1963-09-28,Sábado,D 5º,1,22
116,1963-11-23,Sábado,D 5º,1,15
121,1963-12-11,Quarta-feira,D 3º,1,5
139,1964-02-22,Sábado,D 2º,1,18
151,1964-04-08,Quarta-feira,D 1º,1,12
174,1964-06-27,Sábado,D 1º,1,23
180,1964-07-18,Sábado,D 4º,1,6
183,1964-07-29,Quarta-feira,D 2º,1,3
188,1964-08-19,Quarta-feira,D 2º,1,5
196,1964-09-16,Quarta-feira,D 1º,1,8
220,1964-12-09,Quarta-feira,D 2º,1,24
224,1964-12-23,Quarta-feira,D 1º,1,4
225,1964-12-26,Sábado,D 5º,1,1
226,1964-12-30,Quarta-feira,D 4º,1,1
228,1965-01-09,Sábado,D 2º,1,2
273,1965-06-30,Quarta-feira,D 3º,1,45
306,1965-10-23,Sábado,D 1º,1,33
314,1965-11-20,Sábado,D 3º,1,8
341,1966-03-05,Sábado,D 2º,1,27
421,1966-12-17,Sábado,D 3º,1,80
447,1967-03-22,Quarta-feira,D 1º,1,26
451,1967-04-05,Quarta-feira,D 4º,1,4
515,1967-11-18,Sábado,D 2º,1,64
525,1967-12-23,Sábado,D 1º,1,10
526,1967-12-27,Quarta-feira,D 3º,1,1
546,1968-03-09,Sábado,D 1º,1,20
597,1968-09-11,Quarta-feira,D 1º,1,51
612,1968-11-06,Quarta-feira,D 3º,1,15
622,1968-12-11,Quarta-feira,D 1º,1,10
672,1969-06-18,Quarta-feira,D 3º,1,50
684,1969-07-30,Quarta-feira,D 3º,1,12
703,1969-10-05,Domingo,D 3º,1,19
722,1969-12-13,Sábado,D 5º,1,19
737,1970-02-14,Sábado,D 5º,1,15
742,1970-03-04,Quarta-feira,D 3º,1,5
754,1970-04-18,Sábado,D 2º,1,12
761,1970-05-13,Quarta-feira,D 1º,1,7
762,1970-05-16,Sábado,D 5º,1,1
789,1970-08-19,Quarta-feira,D 5º,1,27
796,1970-09-12,Sábado,D 3º,1,7
827,1971-01-06,Quarta-feira,D 1º,1,31
883,1971-08-11,Quarta-feira,D 2º,1,56
926,1972-02-05,Sábado,D 4º,1,43
1001,1973-01-06,Sábado,D 4º,1,75
1012,1973-02-21,Quarta-feira,D 1º,1,11
1032,1973-05-16,Quarta-feira,D 3º,1,20
1079,1973-10-31,Quarta-feira,D 1º,1,47
1121,1974-04-06,Sábado,D 3º,1,42
1135,1974-05-29,Quarta-feira,D 2º,1,14
1146,1974-07-06,Sábado,D 1º,1,11
1148,1974-07-13,Sábado,D 2º,1,2
1153,1974-07-31,Quarta-feira,D 2º,1,5
1166,1974-09-21,Sábado,D 5º,1,13
1237,1975-06-18,Quarta-feira,D 1º,1,71
1271,1975-10-18,Sábado,D 3º,1,34
1292,1976-01-14,Quarta-feira,D 1º,1,21
1308,1976-03-17,Quarta-feira,D 4º,1,16
1356,1976-09-15,Quarta-feira,D 2º,1,48
1360,1976-09-29,Quarta-feira,D 1º,1,4
1370,1976-11-10,Quarta-feira,D 1º,1,10
1411,1977-04-20,Quarta-feira,D 2º,1,41
1412,1977-04-23,Sábado,D 4º,1,1
1428,1977-06-22,Quarta-feira,D 4º,1,16
1434,1977-07-13,Quarta-feira,D 1º,1,6
1451,1977-09-17,Sábado,D 2º,1,17
1452,1977-09-21,Quarta-feira,D 1º,1,1
1458,1977-10-15,Sábado,D 5º,1,6
1472,1977-12-10,Sábado,D 1º,1,14
1541,1978-09-02,Sábado,D 5º,1,69
1572,1979-01-03,Quarta-feira,D 3º,1,31
1575,1979-01-13,Sábado,D 3º,1,3
1594,1979-03-28,Quarta-feira,D 3º,1,19
1631,1979-08-22,Quarta-feira,D 1º,1,37
1641,1979-09-29,Sábado,D 3º,1,10
1693,1980-04-30,Quarta-feira,D 2º,1,52
1706,1980-06-21,Sábado,D 3º,1,13
1763,1981-01-24,Sábado,D 2º,1,57
1790,1981-05-20,Quarta-feira,D 2º,1,27
1801,1981-06-27,Sábado,D 4º,1,11
1838,1981-11-11,Quarta-feira,D 1º,1,37
1844,1981-12-05,Sábado,D 4º,1,6
1856,1982-01-23,Sábado,D 1º,1,12
1881,1982-05-08,Sábado,D 3º,1,25
1898,1982-07-10,Sábado,D 2º,1,17
1914,1982-09-11,Sábado,D 2º,1,16
1927,1982-10-30,Sábado,D 2º,1,13
1953,1983-02-12,Sábado,D 4º,1,26
1971,1983-04-23,Sábado,D 4º,1,18
2002,1983-08-17,Quarta-feira,D 2º,1,31
2006,1983-08-31,Quarta-feira,D 4º,1,4
2020,1983-10-29,Sábado,D 3º,1,14
2024,1983-11-23,Quarta-feira,D 2º,1,4
2088,1984-07-28,Sábado,D 4º,1,64
2143,1985-03-13,Quarta-feira,D 2º,1,55
2183,1985-08-10,Sábado,D 2º,1,40
2193,1985-09-18,Quarta-feira,D 3º,1,10
2197,1985-10-02,Quarta-feira,D 2º,1,4
2220,1986-01-04,Sábado,D 2º,1,23
2302,1986-11-26,Quarta-feira,D 1º,1,82
2347,1987-05-20,Quarta-feira,D 1º,1,45
2347,1987-05-20,Quarta-feira,D 4º,1,0
2366,1987-07-25,Sábado,D 1º,1,19
2369,1987-08-05,Quarta-feira,D 5º,1,3
2407,1988-01-09,Sábado,D 2º,1,38
2421,1988-03-02,Quarta-feira,D 3º,1,14
2445,1988-06-08,Quarta-feira,D 1º,1,24
2451,1988-06-29,Quarta-feira,D 5º,1,6
2463,1988-08-10,Quarta-feira,D 1º,1,12
2540,1989-06-17,Sábado,D 4º,1,77
2548,1989-07-19,Quarta-feira,D 4º,1,8
2552,1989-08-02,Quarta-feira,D 2º,1,4
2557,1989-08-23,Quarta-feira,D 5º,1,5
2564,1989-09-20,Quarta-feira,D 2º,1,7
2588,1990-01-06,Sábado,D 4º,1,24
2614,1990-05-12,Sábado,D 5º,1,26
2623,1990-06-16,Sábado,D 2º,1,9
2624,1990-06-23,Sábado,D 4º,1,1
2667,1990-12-12,Quarta-feira,D 1º,1,43
2721,1991-07-20,Sábado,D 5º,1,54
2783,1992-03-21,Sábado,D 1º,1,62
