Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
1,1962-09-15,Sábado,D 5º,16,1
18,1962-11-24,Sábado,D 1º,16,17
40,1963-02-13,Quarta-feira,D 4º,16,22
92,1963-08-24,Sábado,D 5º,16,52
93,1963-08-28,Quarta-feira,D 2º,16,1
123,1963-12-18,Quarta-feira,D 1º,16,30
124,1963-12-21,Sábado,D 4º,16,1
149,1964-04-06,Segunda-feira,D 3º,16,25
153,1964-04-15,Quarta-feira,D 2º,16,4
157,1964-04-29,Quarta-feira,D 2º,16,4
158,1964-05-02,Sábado,D 4º,16,1
158,1964-05-02,Sábado,D 5º,16,0
161,1964-05-13,Quarta-feira,D 4º,16,3
203,1964-10-10,Sábado,D 3º,16,42
235,1965-02-06,Sábado,D 1º,16,32
329,1966-01-19,Quarta-feira,D 2º,16,94
329,1966-01-19,Quarta-feira,D 3º,16,0
335,1966-02-09,Quarta-feira,D 2º,16,6
351,1966-04-09,Sábado,D 1º,16,16
352,1966-04-13,Quarta-feira,D 3º,16,1
359,1966-05-07,Sábado,D 2º,16,7
360,1966-05-11,Quarta-feira,D 4º,16,1
378,1966-07-13,Quarta-feira,D 2º,16,18
429,1967-01-14,Sábado,D 4º,16,51
437,1967-02-15,Quarta-feira,D 3º,16,8
461,1967-05-10,Quarta-feira,D 2º,16,24
509,1967-10-25,Quarta-feira,D 5º,16,48
514,1967-11-11,Sábado,D 2º,16,5
521,1967-12-09,Sábado,D 5º,16,7
524,1967-12-20,Quarta-feira,D 2º,16,3
570,1968-06-05,Quarta-feira,D 1º,16,46
588,1968-08-07,Quarta-feira,D 2º,16,18
591,1968-08-17,Sábado,D 3º,16,3
592,1968-08-21,Quarta-feira,D 5º,16,1
602,1968-09-28,Sábado,D 3º,16,10
608,1968-10-19,Sábado,D 5º,16,6
617,1968-11-23,Sábado,D 4º,16,9
621,1968-12-07,Sábado,D 1º,16,4
627,1969-01-04,Sábado,D 3º,16,6
645,1969-03-12,Quarta-feira,D 5º,16,18
657,1969-04-26,Sábado,D 1º,16,12
660,1969-05-07,Quarta-feira,D 3º,16,3
661,1969-05-10,Sábado,D 3º,16,1
675,1969-06-28,Sábado,D 1º,16,14
680,1969-07-16,Quarta-feira,D 3º,16,5
686,1969-08-06,Quarta-feira,D 2º,16,6
705,1969-10-11,Sábado,D 5º,16,19
716,1969-11-22,Sábado,D 5º,16,11
774,1970-06-27,Sábado,D 3º,16,58
793,1970-09-02,Quarta-feira,D 1º,16,19
812,1970-11-07,Sábado,D 3º,16,19
845,1971-03-17,Quarta-feira,D 5º,16,33
856,1971-05-05,Quarta-feira,D 2º,16,11
878,1971-07-21,Quarta-feira,D 2º,16,22
906,1971-11-06,Sábado,D 1º,16,28
918,1971-12-29,Quarta-feira,D 3º,16,12
944,1972-04-26,Quarta-feira,D 2º,16,26
947,1972-05-10,Quarta-feira,D 3º,16,3
991,1972-11-22,Quarta-feira,D 4º,16,44
994,1972-12-02,Sábado,D 3º,16,3
1005,1973-01-20,Sábado,D 4º,16,11
1011,1973-02-17,Sábado,D 5º,16,6
1012,1973-02-21,Quarta-feira,D 5º,16,1
1025,1973-04-18,Quarta-feira,D 5º,16,13
1053,1973-07-28,Sábado,D 2º,16,28
1058,1973-08-18,Sábado,D 1º,16,5
1069,1973-09-26,Quarta-feira,D 5º,16,11
1083,1973-11-14,Quarta-feira,D 3º,16,14
1107,1974-02-13,Quarta-feira,D 2º,16,24
1107,1974-02-13,Quarta-feira,D 3º,16,0
1126,1974-04-24,Quarta-feira,D 4º,16,19
1134,1974-05-25,Sábado,D 4º,16,8
1148,1974-07-13,Sábado,D 1º,16,14
1155,1974-08-10,Sábado,D 5º,16,7
1174,1974-10-19,Sábado,D 4º,16,19
1217,1975-04-05,Sábado,D 4º,16,43
1224,1975-04-30,Quarta-feira,D 5º,16,7
1231,1975-05-28,Quarta-feira,D 4º,16,7
1234,1975-06-07,Sábado,D 5º,16,3
1270,1975-10-15,Quarta-feira,D 5º,16,36
1280,1975-11-26,Quarta-feira,D 2º,16,10
1297,1976-02-04,Quarta-feira,D 1º,16,17
1300,1976-02-14,Sábado,D 4º,16,3
1321,1976-05-12,Quarta-feira,D 5º,16,21
1369,1976-11-03,Quarta-feira,D 3º,16,48
1386,1977-01-12,Quarta-feira,D 1º,16,17
1396,1977-02-19,Sábado,D 4º,16,10
1403,1977-03-19,Sábado,D 3º,16,7
1404,1977-03-23,Quarta-feira,D 2º,16,1
1417,1977-05-14,Sábado,D 2º,16,13
1418,1977-05-18,Quarta-feira,D 1º,16,1
1418,1977-05-18,Quarta-feira,D 4º,16,0
1419,1977-05-21,Sábado,D 2º,16,1
1436,1977-07-20,Quarta-feira,D 2º,16,17
1461,1977-10-26,Quarta-feira,D 1º,16,25
1528,1978-07-15,Sábado,D 4º,16,67
