Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
37,1963-02-02,Sábado,D 5º,81,37
73,1963-06-19,Quarta-feira,D 3º,81,36
75,1963-06-26,Quarta-feira,D 4º,81,2
79,1963-07-10,Quarta-feira,D 2º,81,4
87,1963-08-07,Quarta-feira,D 5º,81,8
89,1963-08-14,Quarta-feira,D 5º,81,2
98,1963-09-18,Quarta-feira,D 3º,81,9
129,1964-01-15,Quarta-feira,D 3º,81,31
146,1964-03-18,Quarta-feira,D 5º,81,17
170,1964-06-13,Sábado,D 5º,81,24
175,1964-07-01,Quarta-feira,D 4º,81,5
180,1964-07-18,Sábado,D 5º,81,5
193,1964-09-05,Sábado,D 3º,81,13
198,1964-09-23,Quarta-feira,D 4º,81,5
221,1964-12-12,Sábado,D 3º,81,23
251,1965-04-07,Quarta-feira,D 2º,81,30
262,1965-05-22,Sábado,D 5º,81,11
281,1965-07-28,Quarta-feira,D 1º,81,19
281,1965-07-28,Quarta-feira,D 4º,81,0
285,1965-08-11,Quarta-feira,D 4º,81,4
310,1965-11-06,Sábado,D 3º,81,25
356,1966-04-27,Quarta-feira,D 5º,81,46
367,1966-06-04,Sábado,D 2º,81,11
367,1966-06-04,Sábado,D 5º,81,0
369,1966-06-11,Sábado,D 4º,81,2
373,1966-06-25,Sábado,D 2º,81,4
379,1966-07-16,Sábado,D 2º,81,6
416,1966-11-30,Quarta-feira,D 2º,81,37
439,1967-02-22,Quarta-feira,D 5º,81,23
520,1967-12-06,Quarta-feira,D 5º,81,81
540,1968-02-14,Quarta-feira,D 1º,81,20
552,1968-03-30,Sábado,D 5º,81,12
566,1968-05-22,Quarta-feira,D 1º,81,14
569,1968-06-01,Sábado,D 3º,81,3
582,1968-07-17,Quarta-feira,D 3º,81,13
600,1968-09-21,Sábado,D 4º,81,18
636,1969-02-05,Quarta-feira,D 5º,81,36
646,1969-03-15,Sábado,D 4º,81,10
663,1969-05-17,Sábado,D 3º,81,17
665,1969-05-24,Sábado,D 1º,81,2
700,1969-09-24,Quarta-feira,D 4º,81,35
705,1969-10-11,Sábado,D 3º,81,5
708,1969-10-22,Quarta-feira,D 1º,81,3
729,1970-01-14,Quarta-feira,D 5º,81,21
734,1970-01-31,Sábado,D 1º,81,5
734,1970-01-31,Sábado,D 5º,81,0
784,1970-08-01,Sábado,D 3º,81,50
826,1970-12-30,Quarta-feira,D 1º,81,42
