Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
6,1962-10-10,Quarta-feira,D 5º,4,6
24,1962-12-19,Quarta-feira,D 3º,4,18
62,1963-05-11,Sábado,D 3º,4,38
73,1963-06-19,Quarta-feira,D 4º,4,11
80,1963-07-13,Sábado,D 2º,4,7
101,1963-09-28,Sábado,D 1º,4,21
101,1963-09-28,Sábado,D 4º,4,0
107,1963-10-19,Sábado,D 2º,4,6
108,1963-10-23,Quarta-feira,D 2º,4,1
152,1964-04-11,Sábado,D 2º,4,44
202,1964-10-07,Quarta-feira,D 3º,4,50
204,1964-10-14,Quarta-feira,D 3º,4,2
213,1964-11-14,Sábado,D 1º,4,9
237,1965-02-13,Sábado,D 5º,4,24
267,1965-06-09,Quarta-feira,D 2º,4,30
273,1965-06-30,Quarta-feira,D 1º,4,6
277,1965-07-14,Quarta-feira,D 1º,4,4
315,1965-11-24,Quarta-feira,D 2º,4,38
324,1965-12-29,Quarta-feira,D 2º,4,9
331,1966-01-26,Quarta-feira,D 5º,4,7
386,1966-08-10,Quarta-feira,D 4º,4,55
405,1966-10-19,Quarta-feira,D 2º,4,19
407,1966-10-26,Quarta-feira,D 3º,4,2
412,1966-11-16,Quarta-feira,D 2º,4,5
422,1966-12-21,Quarta-feira,D 2º,4,10
487,1967-08-09,Quarta-feira,D 4º,4,65
544,1968-03-02,Sábado,D 3º,4,57
573,1968-06-15,Sábado,D 1º,4,29
573,1968-06-15,Sábado,D 5º,4,0
578,1968-07-03,Quarta-feira,D 3º,4,5
620,1968-12-04,Quarta-feira,D 4º,4,42
626,1968-12-28,Sábado,D 2º,4,6
636,1969-02-05,Quarta-feira,D 2º,4,10
648,1969-03-22,Sábado,D 1º,4,12
692,1969-08-27,Quarta-feira,D 1º,4,44
712,1969-11-05,Quarta-feira,D 2º,4,20
740,1970-02-25,Quarta-feira,D 4º,4,28
742,1970-03-04,Quarta-feira,D 5º,4,2
756,1970-04-25,Sábado,D 2º,4,14
856,1971-05-05,Quarta-feira,D 4º,4,100
866,1971-06-09,Quarta-feira,D 4º,4,10
876,1971-07-14,Quarta-feira,D 2º,4,10
879,1971-07-24,Sábado,D 4º,4,3
896,1971-09-29,Quarta-feira,D 2º,4,17
897,1971-10-02,Sábado,D 2º,4,1
975,1972-09-13,Quarta-feira,D 4º,4,78
1012,1973-02-21,Quarta-feira,D 2º,4,37
1020,1973-03-31,Sábado,D 3º,4,8
1122,1974-04-10,Quarta-feira,D 1º,4,102
1145,1974-07-03,Quarta-feira,D 5º,4,23
1153,1974-07-31,Quarta-feira,D 5º,4,8
1168,1974-09-28,Sábado,D 4º,4,15
1173,1974-10-16,Quarta-feira,D 1º,4,5
1245,1975-07-16,Quarta-feira,D 4º,4,72
1278,1975-11-19,Quarta-feira,D 5º,4,33
1289,1975-12-31,Quarta-feira,D 3º,4,11
1328,1976-06-05,Sábado,D 5º,4,39
1334,1976-06-26,Sábado,D 1º,4,6
1354,1976-09-08,Quarta-feira,D 3º,4,20
1370,1976-11-10,Quarta-feira,D 4º,4,16
1410,1977-04-16,Sábado,D 3º,4,40
1416,1977-05-11,Quarta-feira,D 5º,4,6
1452,1977-09-21,Quarta-feira,D 2º,4,36
1459,1977-10-19,Quarta-feira,D 1º,4,7
1464,1977-11-12,Sábado,D 1º,4,5
1511,1978-05-17,Quarta-feira,D 2º,4,47
1533,1978-08-02,Quarta-feira,D 2º,4,22
1592,1979-03-21,Quarta-feira,D 1º,4,59
1609,1979-06-02,Sábado,D 5º,4,17
1621,1979-07-14,Sábado,D 4º,4,12
1661,1979-12-19,Quarta-feira,D 1º,4,40
1700,1980-05-31,Sábado,D 4º,4,39
1786,1981-04-29,Quarta-feira,D 5º,4,86
1790,1981-05-20,Quarta-feira,D 3º,4,4
1800,1981-06-24,Quarta-feira,D 3º,4,10
1806,1981-06-15,Segunda-feira,D 2º,4,6
1806,1981-06-15,Segunda-feira,D 3º,4,0
1862,1982-02-13,Sábado,D 2º,4,56
1896,1982-07-03,Sábado,D 5º,4,34
1897,1982-07-07,Quarta-feira,D 1º,4,1
1900,1982-07-17,Sábado,D 5º,4,3
1921,1982-10-09,Sábado,D 4º,4,21
1928,1982-11-10,Quarta-feira,D 5º,4,7
1929,1982-11-13,Sábado,D 3º,4,1
1946,1983-01-19,Quarta-feira,D 4º,4,17
1972,1983-04-27,Quarta-feira,D 5º,4,26
2002,1983-08-17,Quarta-feira,D 1º,4,30
2014,1983-10-01,Sábado,D 3º,4,12
2039,1984-01-18,Quarta-feira,D 2º,4,25
2067,1984-05-12,Sábado,D 5º,4,28
2097,1984-09-01,Sábado,D 2º,4,30
2098,1984-09-05,Quarta-feira,D 4º,4,1
2100,1984-09-15,Sábado,D 2º,4,2
2119,1984-12-08,Sábado,D 3º,4,19
2146,1985-03-23,Sábado,D 4º,4,27
2158,1985-05-11,Sábado,D 5º,4,12
2174,1985-07-10,Quarta-feira,D 4º,4,16
2184,1985-08-14,Quarta-feira,D 5º,4,10
2207,1985-11-10,Domingo,D 2º,4,23
2231,1986-02-15,Sábado,D 1º,4,24
2262,1986-06-18,Quarta-feira,D 1º,4,31
2300,1986-11-19,Quarta-feira,D 3º,4,38
2300,1986-11-19,Quarta-feira,D 4º,4,0
2315,1987-01-21,Quarta-feira,D 3º,4,15
2327,1987-03-07,Sábado,D 4º,4,12
2349,1987-05-27,Quarta-feira,D 2º,4,22
2379,1987-09-12,Sábado,D 1º,4,30
2397,1987-11-25,Quarta-feira,D 2º,4,18
2411,1988-01-23,Sábado,D 1º,4,14
2420,1988-02-27,Sábado,D 5º,4,9
2442,1988-05-25,Quarta-feira,D 4º,4,22
2444,1988-06-04,Sábado,D 2º,4,2
2470,1988-09-03,Sábado,D 5º,4,26
2473,1988-09-17,Sábado,D 5º,4,3
2475,1988-09-24,Sábado,D 1º,4,2
2484,1988-10-29,Sábado,D 5º,4,9
2512,1989-02-25,Sábado,D 3º,4,28
2569,1989-10-07,Sábado,D 4º,4,57
2581,1989-12-02,Sábado,D 4º,4,12
2602,1990-03-14,Quarta-feira,D 3º,4,21
2641,1990-08-25,Sábado,D 1º,4,39
2642,1990-08-29,Quarta-feira,D 3º,4,1
2657,1990-10-31,Quarta-feira,D 4º,4,15
2665,1990-12-05,Quarta-feira,D 1º,4,8
2724,1991-07-31,Quarta-feira,D 5º,4,59
2745,1991-10-19,Sábado,D 1º,4,21
2774,1992-02-15,Sábado,D 1º,4,29
2809,1992-08-01,Sábado,D 3º,4,35
2812,1992-08-22,Sábado,D 3º,4,3
2813,1992-08-29,Sábado,D 4º,4,1
2846,1993-04-24,Sábado,D 3º,4,33
2851,1993-06-05,Sábado,D 4º,4,5
2877,1993-11-13,Sábado,D 1º,4,26
2914,1994-04-16,Sábado,D 3º,4,37
2932,1994-07-02,Sábado,D 5º,4,18
2955,1994-09-24,Sábado,D 3º,4,23
2977,1994-12-31,Sábado,D 4º,4,22
3009,1995-05-20,Sábado,D 1º,4,32
3027,1995-08-02,Quarta-feira,D 5º,4,18
3066,1996-01-17,Quarta-feira,D 4º,4,39
3084,1996-03-30,Sábado,D 3º,4,18
3115,1996-08-10,Sábado,D 1º,4,31
3116,1996-08-14,Quarta-feira,D 2º,4,1
3132,1996-10-19,Sábado,D 3º,4,16
3153,1997-01-22,Quarta-feira,D 5º,4,21
3155,1997-02-01,Sábado,D 2º,4,2
3173,1997-04-16,Quarta-feira,D 5º,4,18
3175,1997-04-26,Sábado,D 3º,4,2
3232,1997-12-03,Quarta-feira,D 2º,4,57
3256,1998-03-11,Quarta-feira,D 1º,4,24
3264,1998-04-11,Sábado,D 2º,4,8
3283,1998-07-04,Sábado,D 5º,4,19
3289,1998-07-25,Sábado,D 1º,4,6
3315,1998-11-07,Sábado,D 3º,4,26
3349,1999-03-20,Sábado,D 1º,4,34
3389,1999-08-21,Sábado,D 4º,4,40
3440,2000-03-15,Quarta-feira,D 4º,4,51
3460,2000-05-31,Quarta-feira,D 3º,4,20
3462,2000-06-07,Quarta-feira,D 4º,4,2
3500,2000-11-04,Sábado,D 3º,4,38
3583,2001-09-29,Sábado,D 4º,4,83
3585,2001-10-06,Sábado,D 5º,4,2
3586,2001-10-13,Sábado,D 3º,4,1
3594,2001-11-17,Sábado,D 4º,4,8
3643,2002-06-01,Sábado,D 2º,4,49
3653,2002-07-10,Quarta-feira,D 5º,4,10
3655,2002-07-17,Quarta-feira,D 4º,4,2
3699,2003-01-08,Quarta-feira,D 5º,4,44
3706,2003-02-01,Sábado,D 5º,4,7
3756,2003-08-02,Sábado,D 1º,4,50
3783,2003-11-05,Quarta-feira,D 5º,4,27
3791,2003-12-06,Sábado,D 3º,4,8
3817,2004-03-17,Quarta-feira,D 4º,4,26
3822,2004-04-03,Sábado,D 3º,4,5
3847,2004-07-07,Quarta-feira,D 3º,4,25
3900,2005-01-15,Sábado,D 4º,4,53
