Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
2,1962-09-22,Sábado,D 5º,52,2
16,1962-11-17,Sábado,D 2º,52,14
44,1963-03-02,Sábado,D 3º,52,28
51,1963-03-27,Quarta-feira,D 4º,52,7
84,1963-07-27,Sábado,D 5º,52,33
100,1963-09-25,Quarta-feira,D 5º,52,16
197,1964-09-19,Sábado,D 2º,52,97
231,1965-01-23,Sábado,D 4º,52,34
239,1965-02-20,Sábado,D 1º,52,8
241,1965-02-27,Sábado,D 4º,52,2
245,1965-03-17,Quarta-feira,D 2º,52,4
266,1965-06-05,Sábado,D 2º,52,21
289,1965-08-25,Quarta-feira,D 1º,52,23
326,1966-01-08,Sábado,D 4º,52,37
330,1966-01-22,Sábado,D 2º,52,4
359,1966-05-07,Sábado,D 1º,52,29
394,1966-09-10,Sábado,D 2º,52,35
420,1966-12-14,Quarta-feira,D 1º,52,26
450,1967-04-01,Sábado,D 3º,52,30
479,1967-07-12,Quarta-feira,D 5º,52,29
491,1967-08-23,Quarta-feira,D 3º,52,12
496,1967-09-09,Sábado,D 1º,52,5
552,1968-03-30,Sábado,D 3º,52,56
559,1968-04-24,Quarta-feira,D 1º,52,7
571,1968-06-08,Sábado,D 4º,52,12
606,1968-10-12,Sábado,D 3º,52,35
627,1969-01-04,Sábado,D 1º,52,21
628,1969-01-08,Quarta-feira,D 5º,52,1
666,1969-05-28,Quarta-feira,D 4º,52,38
691,1969-08-23,Sábado,D 4º,52,25
842,1971-03-06,Sábado,D 2º,52,151
852,1971-04-14,Quarta-feira,D 1º,52,10
868,1971-06-16,Quarta-feira,D 1º,52,16
899,1971-10-09,Sábado,D 3º,52,31
902,1971-10-20,Quarta-feira,D 4º,52,3
912,1971-12-01,Quarta-feira,D 5º,52,10
920,1972-01-12,Quarta-feira,D 5º,52,8
922,1972-01-19,Quarta-feira,D 5º,52,2
932,1972-03-08,Quarta-feira,D 2º,52,10
935,1972-03-18,Sábado,D 4º,52,3
948,1972-05-13,Sábado,D 2º,52,13
951,1972-05-24,Quarta-feira,D 4º,52,3
977,1972-09-23,Sábado,D 2º,52,26
986,1972-10-28,Sábado,D 4º,52,9
989,1972-11-11,Sábado,D 4º,52,3
1029,1973-05-05,Sábado,D 3º,52,40
1043,1973-06-23,Sábado,D 4º,52,14
1068,1973-09-22,Sábado,D 4º,52,25
1076,1973-10-20,Sábado,D 5º,52,8
1080,1973-11-03,Sábado,D 2º,52,4
1097,1974-01-09,Quarta-feira,D 3º,52,17
1115,1974-03-16,Sábado,D 5º,52,18
1134,1974-05-25,Sábado,D 5º,52,19
1198,1975-01-22,Quarta-feira,D 5º,52,64
1207,1975-02-26,Quarta-feira,D 1º,52,9
1227,1975-05-14,Quarta-feira,D 4º,52,20
1305,1976-03-06,Sábado,D 3º,52,78
1310,1976-03-24,Quarta-feira,D 5º,52,5
1331,1976-06-16,Quarta-feira,D 2º,52,21
1335,1976-06-30,Quarta-feira,D 1º,52,4
1354,1976-09-08,Quarta-feira,D 1º,52,19
1358,1976-09-22,Quarta-feira,D 5º,52,4
1359,1976-09-25,Sábado,D 3º,52,1
1366,1976-10-23,Sábado,D 1º,52,7
1366,1976-10-23,Sábado,D 3º,52,0
1367,1976-10-27,Quarta-feira,D 2º,52,1
1378,1976-12-08,Quarta-feira,D 2º,52,11
1379,1976-12-11,Sábado,D 5º,52,1
1380,1976-12-15,Quarta-feira,D 4º,52,1
1391,1977-02-02,Quarta-feira,D 3º,52,11
1424,1977-06-08,Quarta-feira,D 1º,52,33
1429,1977-06-25,Sábado,D 2º,52,5
1462,1977-10-29,Sábado,D 3º,52,33
1480,1978-01-11,Quarta-feira,D 2º,52,18
1527,1978-07-12,Quarta-feira,D 5º,52,47
1571,1978-12-30,Sábado,D 4º,52,44
1587,1979-03-03,Sábado,D 4º,52,16
1597,1979-04-07,Sábado,D 2º,52,10
1616,1979-06-27,Quarta-feira,D 1º,52,19
1626,1979-08-01,Quarta-feira,D 4º,52,10
1629,1979-08-15,Quarta-feira,D 4º,52,3
1641,1979-09-29,Sábado,D 2º,52,12
1644,1979-10-13,Sábado,D 5º,52,3
1649,1979-10-31,Quarta-feira,D 5º,52,5
1696,1980-05-14,Quarta-feira,D 1º,52,47
1753,1980-12-13,Sábado,D 1º,52,57
1755,1980-12-20,Sábado,D 3º,52,2
1755,1980-12-20,Sábado,D 5º,52,0
1777,1981-03-18,Quarta-feira,D 3º,52,22
1784,1981-04-15,Quarta-feira,D 1º,52,7
1810,1981-06-29,Segunda-feira,D 5º,52,26
1815,1981-08-19,Quarta-feira,D 5º,52,5
1822,1981-09-12,Sábado,D 2º,52,7
1841,1981-11-25,Quarta-feira,D 5º,52,19
1852,1982-01-09,Sábado,D 5º,52,11
1856,1982-01-23,Sábado,D 4º,52,4
1856,1982-01-23,Sábado,D 5º,52,0
1877,1982-04-17,Sábado,D 5º,52,21
1912,1982-09-01,Quarta-feira,D 1º,52,35
1990,1983-07-02,Sábado,D 3º,52,78
2005,1983-08-27,Sábado,D 1º,52,15
2020,1983-10-29,Sábado,D 5º,52,15
2056,1984-03-21,Quarta-feira,D 1º,52,36
2066,1984-05-09,Quarta-feira,D 2º,52,10
2090,1984-08-08,Quarta-feira,D 3º,52,24
2095,1984-08-25,Sábado,D 2º,52,5
2125,1985-01-05,Sábado,D 4º,52,30
2152,1985-04-17,Quarta-feira,D 4º,52,27
2165,1985-06-05,Quarta-feira,D 5º,52,13
2172,1985-07-03,Quarta-feira,D 1º,52,7
2175,1985-07-13,Sábado,D 2º,52,3
2178,1985-07-24,Quarta-feira,D 3º,52,3
2181,1985-08-04,Domingo,D 2º,52,3
2192,1985-09-14,Sábado,D 1º,52,11
2199,1985-10-09,Quarta-feira,D 2º,52,7
2230,1986-02-08,Sábado,D 2º,52,31
2239,1986-03-15,Sábado,D 1º,52,9
2263,1986-06-21,Sábado,D 3º,52,24
2289,1986-10-01,Quarta-feira,D 3º,52,26
2291,1986-10-12,Domingo,D 1º,52,2
2407,1988-01-09,Sábado,D 1º,52,116
2407,1988-01-09,Sábado,D 4º,52,0
2410,1988-01-20,Quarta-feira,D 5º,52,3
2424,1988-03-12,Sábado,D 3º,52,14
2425,1988-03-16,Quarta-feira,D 3º,52,1
2428,1988-03-26,Sábado,D 5º,52,3
2440,1988-05-18,Quarta-feira,D 2º,52,12
2443,1988-05-28,Sábado,D 5º,52,3
2450,1988-06-25,Sábado,D 2º,52,7
2466,1988-08-20,Sábado,D 3º,52,16
2478,1988-10-05,Quarta-feira,D 3º,52,12
2508,1989-02-11,Sábado,D 2º,52,30
2547,1989-07-15,Sábado,D 4º,52,39
2579,1989-11-25,Sábado,D 5º,52,32
2587,1989-12-30,Sábado,D 3º,52,8
2597,1990-02-21,Quarta-feira,D 3º,52,10
2603,1990-03-21,Quarta-feira,D 5º,52,6
2632,1990-07-25,Quarta-feira,D 5º,52,29
2644,1990-09-05,Quarta-feira,D 4º,52,12
2648,1990-09-22,Sábado,D 5º,52,4
2649,1990-09-26,Quarta-feira,D 3º,52,1
2678,1991-01-30,Quarta-feira,D 4º,52,29
2715,1991-06-26,Quarta-feira,D 3º,52,37
2718,1991-07-10,Quarta-feira,D 3º,52,3
2751,1991-11-16,Sábado,D 4º,52,33
2757,1991-12-07,Sábado,D 5º,52,6
2759,1991-12-14,Sábado,D 2º,52,2
2791,1992-04-25,Sábado,D 5º,52,32
2805,1992-07-04,Sábado,D 4º,52,14
2816,1992-09-19,Sábado,D 1º,52,11
2827,1992-12-05,Sábado,D 5º,52,11
2843,1993-04-03,Sábado,D 1º,52,16
2858,1993-07-24,Sábado,D 4º,52,15
2924,1994-05-25,Quarta-feira,D 3º,52,66
2927,1994-06-11,Sábado,D 4º,52,3
2939,1994-07-27,Quarta-feira,D 5º,52,12
2940,1994-07-30,Sábado,D 2º,52,1
2941,1994-08-03,Quarta-feira,D 2º,52,1
2987,1995-02-08,Quarta-feira,D 1º,52,46
2987,1995-02-08,Quarta-feira,D 5º,52,0
3010,1995-05-24,Quarta-feira,D 2º,52,23
3039,1995-09-16,Sábado,D 3º,52,29
3077,1996-03-02,Sábado,D 1º,52,38
3095,1996-05-18,Sábado,D 1º,52,18
3133,1996-10-23,Quarta-feira,D 5º,52,38
3146,1996-12-21,Sábado,D 5º,52,13
3165,1997-03-15,Sábado,D 2º,52,19
3170,1997-04-05,Sábado,D 5º,52,5
3194,1997-07-12,Sábado,D 2º,52,24
3208,1997-09-03,Quarta-feira,D 1º,52,14
3236,1997-12-20,Sábado,D 4º,52,28
3289,1998-07-25,Sábado,D 4º,52,53
3302,1998-09-16,Quarta-feira,D 4º,52,13
3308,1998-10-07,Quarta-feira,D 1º,52,6
3318,1998-11-18,Quarta-feira,D 1º,52,10
3362,1999-05-12,Quarta-feira,D 5º,52,44
3374,1999-06-30,Quarta-feira,D 2º,52,12
3415,1999-12-04,Sábado,D 3º,52,41
3445,2000-04-01,Sábado,D 2º,52,30
3452,2000-04-29,Sábado,D 3º,52,7
3463,2000-06-10,Sábado,D 1º,52,11
3466,2000-06-28,Quarta-feira,D 4º,52,3
3489,2000-09-20,Quarta-feira,D 4º,52,23
3510,2000-12-13,Quarta-feira,D 3º,52,21
3514,2001-01-06,Sábado,D 3º,52,4
3526,2001-02-17,Sábado,D 4º,52,12
3546,2001-05-12,Sábado,D 3º,52,20
3574,2001-08-25,Sábado,D 4º,52,28
3584,2001-10-03,Quarta-feira,D 4º,52,10
3598,2001-12-01,Sábado,D 1º,52,14
3606,2002-01-09,Quarta-feira,D 1º,52,8
3624,2002-03-16,Sábado,D 2º,52,18
3630,2002-04-10,Quarta-feira,D 1º,52,6
3633,2002-04-20,Sábado,D 3º,52,3
3634,2002-04-24,Quarta-feira,D 3º,52,1
3683,2002-11-06,Quarta-feira,D 4º,52,49
3697,2002-12-28,Sábado,D 1º,52,14
3714,2003-03-01,Sábado,D 2º,52,17
3721,2003-03-29,Sábado,D 3º,52,7
3732,2003-05-10,Sábado,D 5º,52,11
3735,2003-05-21,Quarta-feira,D 3º,52,3
3761,2003-08-20,Quarta-feira,D 3º,52,26
3798,2004-01-07,Quarta-feira,D 1º,52,37
3823,2004-04-07,Quarta-feira,D 2º,52,25
3836,2004-05-29,Sábado,D 1º,52,13
3878,2004-10-23,Sábado,D 4º,52,42
3891,2004-12-08,Quarta-feira,D 4º,52,13
3896,2004-12-29,Quarta-feira,D 5º,52,5
3906,2005-02-05,Sábado,D 1º,52,10
3943,2005-06-15,Quarta-feira,D 4º,52,37
3963,2005-08-24,Quarta-feira,D 3º,52,20
3979,2005-10-26,Quarta-feira,D 2º,52,16
3996,2005-12-28,Quarta-feira,D 4º,52,17
4010,2006-02-15,Quarta-feira,D 1º,52,14
4062,2006-08-16,Quarta-feira,D 3º,52,52
4109,2007-01-31,Quarta-feira,D 5º,52,47
4117,2007-02-28,Quarta-feira,D 4º,52,8
4119,2007-03-07,Quarta-feira,D 4º,52,2
4125,2007-03-28,Quarta-feira,D 4º,52,6
4155,2007-07-14,Sábado,D 1º,52,30
4175,2007-09-22,Sábado,D 1º,52,20
4239,2008-05-03,Sábado,D 1º,52,64
4243,2008-05-17,Sábado,D 3º,52,4
4245,2008-05-24,Sábado,D 2º,52,2
4277,2008-09-13,Sábado,D 3º,52,32
4288,2008-10-22,Quarta-feira,D 1º,52,11
4298,2008-11-29,Sábado,D 2º,52,10
4372,2009-08-15,Sábado,D 4º,52,74
4435,2010-03-24,Quarta-feira,D 5º,52,63
4441,2010-04-14,Quarta-feira,D 2º,52,6
4450,2010-05-19,Quarta-feira,D 2º,52,9
