Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
47,1963-03-13,Quarta-feira,MC 3º,99,47
51,1963-03-27,Quarta-feira,MC 3º,99,4
62,1963-05-11,Sábado,MC 1º,99,11
69,1963-06-05,Quarta-feira,MC 3º,99,7
114,1963-11-16,Sábado,MC 5º,99,45
169,1964-06-10,Quarta-feira,MC 3º,99,55
226,1964-12-30,Quarta-feira,MC 1º,99,57
287,1965-08-18,Quarta-feira,MC 4º,99,61
289,1965-08-25,Quarta-feira,MC 3º,99,2
300,1965-10-02,Sábado,MC 3º,99,11
343,1966-03-12,Sábado,MC 5º,99,43
351,1966-04-09,Sábado,MC 4º,99,8
353,1966-04-16,Sábado,MC 4º,99,2
368,1966-06-08,Quarta-feira,MC 1º,99,15
369,1966-06-11,Sábado,MC 3º,99,1
369,1966-06-11,Sábado,MC 5º,99,0
372,1966-06-22,Quarta-feira,MC 4º,99,3
398,1966-09-24,Sábado,MC 3º,99,26
406,1966-10-22,Sábado,MC 1º,99,8
429,1967-01-14,Sábado,MC 3º,99,23
450,1967-04-01,Sábado,MC 1º,99,21
460,1967-05-06,Sábado,MC 2º,99,10
523,1967-12-16,Sábado,MC 3º,99,63
538,1968-02-07,Quarta-feira,MC 1º,99,15
555,1968-04-10,Quarta-feira,MC 3º,99,17
563,1968-05-11,Sábado,MC 5º,99,8
589,1968-08-10,Sábado,MC 5º,99,26
627,1969-01-04,Sábado,MC 4º,99,38
640,1969-02-22,Sábado,MC 5º,99,13
649,1969-03-26,Quarta-feira,MC 2º,99,9
672,1969-06-18,Quarta-feira,MC 2º,99,23
702,1969-10-01,Quarta-feira,MC 3º,99,30
738,1970-02-18,Quarta-feira,MC 4º,99,36
775,1970-07-01,Quarta-feira,MC 2º,99,37
802,1970-10-03,Sábado,MC 4º,99,27
806,1970-10-17,Sábado,MC 1º,99,4
825,1970-12-23,Quarta-feira,MC 1º,99,19
832,1971-01-27,Quarta-feira,MC 1º,99,7
