Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
28,1963-01-02,Quarta-feira,MC 1º,90,28
50,1963-03-23,Sábado,MC 5º,90,22
79,1963-07-10,Quarta-feira,MC 3º,90,29
134,1964-02-01,Sábado,MC 5º,90,55
142,1964-03-04,Quarta-feira,MC 1º,90,8
145,1964-03-14,Sábado,MC 1º,90,3
214,1964-11-18,Quarta-feira,MC 5º,90,69
223,1964-12-19,Sábado,MC 1º,90,9
235,1965-02-06,Sábado,MC 3º,90,12
273,1965-06-30,Quarta-feira,MC 4º,90,38
316,1965-11-27,Sábado,MC 4º,90,43
371,1966-06-18,Sábado,MC 2º,90,55
380,1966-07-20,Quarta-feira,MC 3º,90,9
421,1966-12-17,Sábado,MC 5º,90,41
435,1967-02-04,Sábado,MC 3º,90,14
447,1967-03-22,Quarta-feira,MC 2º,90,12
495,1967-09-06,Quarta-feira,MC 4º,90,48
502,1967-09-30,Sábado,MC 3º,90,7
507,1967-10-18,Quarta-feira,MC 4º,90,5
513,1967-11-08,Quarta-feira,MC 1º,90,6
544,1968-03-02,Sábado,MC 2º,90,31
549,1968-03-20,Quarta-feira,MC 2º,90,5
606,1968-10-12,Sábado,MC 4º,90,57
617,1968-11-23,Sábado,MC 3º,90,11
633,1969-01-25,Sábado,MC 1º,90,16
677,1969-07-05,Sábado,MC 3º,90,44
688,1969-08-13,Quarta-feira,MC 1º,90,11
718,1969-11-29,Sábado,MC 1º,90,30
849,1971-03-31,Quarta-feira,MC 1º,90,131
851,1971-04-07,Quarta-feira,MC 3º,90,2
856,1971-05-05,Quarta-feira,MC 1º,90,5
884,1971-08-14,Sábado,MC 2º,90,28
903,1971-10-23,Sábado,MC 4º,90,19
918,1971-12-29,Quarta-feira,MC 1º,90,15
932,1972-03-08,Quarta-feira,MC 5º,90,14
952,1972-05-27,Sábado,MC 5º,90,20
954,1972-06-07,Quarta-feira,MC 3º,90,2
958,1972-06-24,Sábado,MC 3º,90,4
972,1972-08-30,Quarta-feira,MC 1º,90,14
979,1972-09-30,Sábado,MC 4º,90,7
1022,1973-04-07,Sábado,MC 3º,90,43
1088,1973-12-01,Sábado,MC 1º,90,66
1094,1973-12-22,Sábado,MC 1º,90,6
1124,1974-04-17,Quarta-feira,MC 5º,90,30
1132,1974-05-18,Sábado,MC 2º,90,8
1175,1974-10-23,Quarta-feira,MC 3º,90,43
1176,1974-10-26,Sábado,MC 4º,90,1
1188,1974-12-11,Quarta-feira,MC 3º,90,12
1230,1975-05-24,Sábado,MC 1º,90,42
1238,1975-06-21,Sábado,MC 3º,90,8
1245,1975-07-16,Quarta-feira,MC 2º,90,7
1263,1975-09-20,Sábado,MC 4º,90,18
1292,1976-01-14,Quarta-feira,MC 5º,90,29
1307,1976-03-13,Sábado,MC 1º,90,15
1329,1976-06-09,Quarta-feira,MC 2º,90,22
1399,1977-03-05,Sábado,MC 1º,90,70
1439,1977-07-30,Sábado,MC 2º,90,40
