Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
7,1962-10-13,Sábado,MC 2º,6,7
11,1962-10-27,Sábado,MC 5º,6,4
32,1963-01-16,Quarta-feira,MC 1º,6,21
49,1963-03-20,Quarta-feira,MC 5º,6,17
63,1963-05-15,Quarta-feira,MC 3º,6,14
87,1963-08-07,Quarta-feira,MC 4º,6,24
130,1964-01-18,Sábado,MC 5º,6,43
140,1964-02-26,Quarta-feira,MC 4º,6,10
185,1964-08-05,Quarta-feira,MC 5º,6,45
192,1964-09-02,Quarta-feira,MC 5º,6,7
203,1964-10-10,Sábado,MC 2º,6,11
206,1964-10-21,Quarta-feira,MC 4º,6,3
263,1965-05-26,Quarta-feira,MC 3º,6,57
280,1965-07-24,Sábado,MC 3º,6,17
296,1965-09-18,Sábado,MC 3º,6,16
311,1965-11-10,Quarta-feira,MC 2º,6,15
332,1966-01-29,Sábado,MC 1º,6,21
337,1966-02-16,Quarta-feira,MC 2º,6,5
366,1966-06-01,Quarta-feira,MC 2º,6,29
373,1966-06-25,Sábado,MC 5º,6,7
410,1966-11-09,Quarta-feira,MC 2º,6,37
414,1966-11-23,Quarta-feira,MC 1º,6,4
466,1967-05-27,Sábado,MC 4º,6,52
478,1967-07-08,Sábado,MC 4º,6,12
513,1967-11-08,Quarta-feira,MC 2º,6,35
554,1968-04-06,Sábado,MC 5º,6,41
647,1969-03-19,Quarta-feira,MC 4º,6,93
699,1969-09-20,Sábado,MC 5º,6,52
721,1969-12-10,Quarta-feira,MC 3º,6,22
721,1969-12-10,Quarta-feira,MC 4º,6,0
743,1970-03-07,Sábado,MC 4º,6,22
749,1970-04-01,Quarta-feira,MC 1º,6,6
802,1970-10-03,Sábado,MC 1º,6,53
812,1970-11-07,Sábado,MC 1º,6,10
860,1971-05-19,Quarta-feira,MC 3º,6,48
868,1971-06-16,Quarta-feira,MC 4º,6,8
951,1972-05-24,Quarta-feira,MC 3º,6,83
1001,1973-01-06,Sábado,MC 1º,6,50
1063,1973-09-05,Quarta-feira,MC 4º,6,62
1076,1973-10-20,Sábado,MC 4º,6,13
1187,1974-12-07,Sábado,MC 5º,6,111
1221,1975-04-19,Sábado,MC 2º,6,34
1228,1975-05-17,Sábado,MC 1º,6,7
1237,1975-06-18,Quarta-feira,MC 4º,6,9
1239,1975-06-25,Quarta-feira,MC 2º,6,2
1400,1977-03-09,Quarta-feira,MC 3º,6,161
1444,1977-08-20,Sábado,MC 3º,6,44
1453,1977-09-24,Sábado,MC 4º,6,9
1493,1978-03-04,Sábado,MC 4º,6,40
1496,1978-03-15,Quarta-feira,MC 3º,6,3
1504,1978-04-15,Sábado,MC 4º,6,8
1510,1978-05-13,Sábado,MC 3º,6,6
1511,1978-05-17,Quarta-feira,MC 3º,6,1
1635,1979-09-05,Quarta-feira,MC 2º,6,124
1644,1979-10-13,Sábado,MC 4º,6,9
1651,1979-11-14,Quarta-feira,MC 4º,6,7
1674,1980-02-16,Sábado,MC 3º,6,23
1720,1980-08-13,Quarta-feira,MC 5º,6,46
1733,1980-09-27,Sábado,MC 1º,6,13
1755,1980-12-20,Sábado,MC 4º,6,22
1768,1981-02-11,Quarta-feira,MC 3º,6,13
1799,1981-06-20,Sábado,MC 5º,6,31
1806,1981-06-15,Segunda-feira,MC 3º,6,7
1810,1981-06-29,Segunda-feira,MC 3º,6,4
1813,1981-08-12,Quarta-feira,MC 1º,6,3
1844,1981-12-05,Sábado,MC 3º,6,31
1914,1982-09-11,Sábado,MC 1º,6,70
1952,1983-02-09,Quarta-feira,MC 4º,6,38
1952,1983-02-09,Quarta-feira,MC 5º,6,0
1956,1983-02-26,Sábado,MC 5º,6,4
1994,1983-07-16,Sábado,MC 1º,6,38
2001,1983-08-13,Sábado,MC 2º,6,7
2010,1983-09-17,Sábado,MC 5º,6,9
2033,1983-12-24,Sábado,MC 1º,6,23
2077,1984-06-16,Sábado,MC 3º,6,44
2102,1984-09-22,Sábado,MC 3º,6,25
2110,1984-10-27,Sábado,MC 2º,6,8
2122,1984-12-19,Quarta-feira,MC 4º,6,12
2129,1985-01-19,Sábado,MC 4º,6,7
2171,1985-06-29,Sábado,MC 2º,6,42
2173,1985-07-06,Sábado,MC 3º,6,2
2184,1985-08-14,Quarta-feira,MC 1º,6,11
2199,1985-10-09,Quarta-feira,MC 4º,6,15
2252,1986-05-10,Sábado,MC 3º,6,53
2253,1986-05-14,Quarta-feira,MC 3º,6,1
2273,1986-07-26,Sábado,MC 2º,6,20
2297,1986-11-01,Sábado,MC 2º,6,24
2329,1987-03-14,Sábado,MC 1º,6,32
2330,1987-03-18,Quarta-feira,MC 3º,6,1
2362,1987-07-11,Sábado,MC 3º,6,32
2362,1987-07-11,Sábado,MC 4º,6,0
2372,1987-08-15,Sábado,MC 4º,6,10
2390,1987-10-28,Quarta-feira,MC 5º,6,18
2414,1988-02-03,Quarta-feira,MC 4º,6,24
2422,1988-03-05,Sábado,MC 5º,6,8
2447,1988-06-15,Quarta-feira,MC 4º,6,25
2467,1988-08-24,Quarta-feira,MC 2º,6,20
2480,1988-10-15,Sábado,MC 3º,6,13
2530,1989-05-10,Quarta-feira,MC 4º,6,50
2537,1989-06-07,Quarta-feira,MC 5º,6,7
2549,1989-07-22,Sábado,MC 3º,6,12
2563,1989-09-16,Sábado,MC 1º,6,14
2567,1989-09-30,Sábado,MC 3º,6,4
2571,1989-10-18,Quarta-feira,MC 2º,6,4
2577,1989-11-19,Domingo,MC 2º,6,6
2615,1990-05-16,Quarta-feira,MC 4º,6,38
2630,1990-07-18,Quarta-feira,MC 2º,6,15
2700,1991-04-24,Quarta-feira,MC 3º,6,70
2738,1991-09-21,Sábado,MC 2º,6,38
2748,1991-10-30,Quarta-feira,MC 1º,6,10
2772,1992-02-08,Sábado,MC 5º,6,24
2868,1993-10-02,Sábado,MC 4º,6,96
2896,1994-02-05,Sábado,MC 3º,6,28
2922,1994-05-18,Quarta-feira,MC 4º,6,26
2929,1994-06-18,Sábado,MC 3º,6,7
2968,1994-11-23,Quarta-feira,MC 4º,6,39
2974,1994-12-14,Quarta-feira,MC 4º,6,6
2976,1994-12-24,Sábado,MC 4º,6,2
2990,1995-02-18,Sábado,MC 1º,6,14
2998,1995-03-29,Quarta-feira,MC 5º,6,8
3009,1995-05-20,Sábado,MC 4º,6,11
3020,1995-07-08,Sábado,MC 5º,6,11
3039,1995-09-16,Sábado,MC 2º,6,19
3040,1995-09-20,Quarta-feira,MC 1º,6,1
3040,1995-09-20,Quarta-feira,MC 4º,6,0
3041,1995-09-23,Sábado,MC 1º,6,1
3043,1995-09-30,Sábado,MC 1º,6,2
3056,1995-12-02,Sábado,MC 1º,6,13
3066,1996-01-17,Quarta-feira,MC 5º,6,10
3081,1996-03-16,Sábado,MC 4º,6,15
3085,1996-04-03,Quarta-feira,MC 5º,6,4
3087,1996-04-17,Quarta-feira,MC 3º,6,2
3098,1996-05-29,Quarta-feira,MC 3º,6,11
3108,1996-07-10,Quarta-feira,MC 3º,6,10
3118,1996-08-21,Quarta-feira,MC 3º,6,10
3138,1996-11-20,Quarta-feira,MC 1º,6,20
3145,1996-12-14,Sábado,MC 1º,6,7
3151,1997-01-15,Quarta-feira,MC 5º,6,6
3159,1997-02-19,Quarta-feira,MC 2º,6,8
3173,1997-04-16,Quarta-feira,MC 2º,6,14
3186,1997-06-11,Quarta-feira,MC 5º,6,13
3202,1997-08-13,Quarta-feira,MC 1º,6,16
3216,1997-10-04,Sábado,MC 2º,6,14
3232,1997-12-03,Quarta-feira,MC 4º,6,16
3239,1998-01-07,Quarta-feira,MC 3º,6,7
3279,1998-06-17,Quarta-feira,MC 3º,6,40
3322,1998-12-02,Quarta-feira,MC 2º,6,43
3348,1999-03-17,Quarta-feira,MC 2º,6,26
3360,1999-05-05,Quarta-feira,MC 5º,6,12
3374,1999-06-30,Quarta-feira,MC 3º,6,14
3377,1999-07-10,Sábado,MC 1º,6,3
3440,2000-03-15,Quarta-feira,MC 4º,6,63
3440,2000-03-15,Quarta-feira,MC 5º,6,0
