Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
57,1963-04-20,Sábado,MC 5º,45,57
83,1963-07-24,Quarta-feira,MC 5º,45,26
103,1963-10-05,Sábado,MC 5º,45,20
115,1963-11-20,Quarta-feira,MC 5º,45,12
121,1963-12-11,Quarta-feira,MC 3º,45,6
133,1964-01-29,Quarta-feira,MC 5º,45,12
137,1964-02-15,Sábado,MC 2º,45,4
150,1964-04-04,Sábado,MC 4º,45,13
155,1964-04-22,Quarta-feira,MC 4º,45,5
159,1964-05-06,Quarta-feira,MC 2º,45,4
208,1964-10-28,Quarta-feira,MC 1º,45,49
211,1964-11-07,Sábado,MC 3º,45,3
219,1964-12-05,Sábado,MC 3º,45,8
223,1964-12-19,Sábado,MC 4º,45,4
236,1965-02-10,Quarta-feira,MC 1º,45,13
267,1965-06-09,Quarta-feira,MC 5º,45,31
288,1965-08-21,Sábado,MC 3º,45,21
292,1965-09-04,Sábado,MC 1º,45,4
404,1966-10-15,Sábado,MC 2º,45,112
458,1967-04-29,Sábado,MC 2º,45,54
482,1967-07-22,Sábado,MC 2º,45,24
539,1968-02-10,Sábado,MC 5º,45,57
565,1968-05-18,Sábado,MC 4º,45,26
568,1968-05-29,Quarta-feira,MC 3º,45,3
573,1968-06-15,Sábado,MC 1º,45,5
579,1968-07-06,Sábado,MC 2º,45,6
586,1968-07-31,Quarta-feira,MC 3º,45,7
595,1968-08-31,Sábado,MC 5º,45,9
604,1968-10-05,Sábado,MC 4º,45,9
682,1969-07-23,Quarta-feira,MC 1º,45,78
693,1969-08-30,Sábado,MC 2º,45,11
759,1970-05-06,Quarta-feira,MC 5º,45,66
779,1970-07-15,Quarta-feira,MC 5º,45,20
783,1970-07-29,Quarta-feira,MC 4º,45,4
785,1970-08-05,Quarta-feira,MC 3º,45,2
790,1970-08-22,Sábado,MC 2º,45,5
791,1970-08-26,Quarta-feira,MC 2º,45,1
805,1970-10-14,Quarta-feira,MC 5º,45,14
810,1970-10-31,Sábado,MC 4º,45,5
816,1970-11-21,Sábado,MC 1º,45,6
823,1970-12-16,Quarta-feira,MC 1º,45,7
843,1971-03-10,Quarta-feira,MC 2º,45,20
845,1971-03-17,Quarta-feira,MC 5º,45,2
858,1971-05-12,Quarta-feira,MC 4º,45,13
875,1971-07-10,Sábado,MC 4º,45,17
886,1971-08-21,Sábado,MC 4º,45,11
922,1972-01-19,Quarta-feira,MC 3º,45,36
1008,1973-02-03,Sábado,MC 3º,45,86
1010,1973-02-10,Sábado,MC 2º,45,2
1030,1973-05-09,Quarta-feira,MC 3º,45,20
1038,1973-06-06,Quarta-feira,MC 5º,45,8
1047,1973-07-07,Sábado,MC 4º,45,9
1103,1974-01-30,Quarta-feira,MC 2º,45,56
1139,1974-06-12,Quarta-feira,MC 1º,45,36
1156,1974-08-14,Quarta-feira,MC 2º,45,17
1184,1974-11-27,Quarta-feira,MC 4º,45,28
1190,1974-12-18,Quarta-feira,MC 3º,45,6
1193,1975-01-04,Sábado,MC 2º,45,3
1270,1975-10-15,Quarta-feira,MC 2º,45,77
1272,1975-10-22,Quarta-feira,MC 4º,45,2
1277,1975-11-12,Quarta-feira,MC 1º,45,5
1302,1976-02-21,Sábado,MC 2º,45,25
1338,1976-07-10,Sábado,MC 1º,45,36
1345,1976-08-07,Sábado,MC 1º,45,7
1352,1976-09-01,Quarta-feira,MC 1º,45,7
1355,1976-09-11,Sábado,MC 5º,45,3
1370,1976-11-10,Quarta-feira,MC 3º,45,15
1378,1976-12-08,Quarta-feira,MC 1º,45,8
1426,1977-06-15,Quarta-feira,MC 5º,45,48
1433,1977-07-09,Sábado,MC 1º,45,7
1437,1977-07-23,Sábado,MC 3º,45,4
1497,1978-03-18,Sábado,MC 4º,45,60
1501,1978-04-05,Quarta-feira,MC 5º,45,4
1524,1978-07-01,Sábado,MC 5º,45,23
1575,1979-01-13,Sábado,MC 2º,45,51
1582,1979-02-10,Sábado,MC 1º,45,7
1592,1979-03-21,Quarta-feira,MC 5º,45,10
1611,1979-06-09,Sábado,MC 2º,45,19
1614,1979-06-20,Quarta-feira,MC 2º,45,3
1675,1980-02-23,Sábado,MC 1º,45,61
1704,1980-06-14,Sábado,MC 2º,45,29
1714,1980-07-19,Sábado,MC 3º,45,10
1723,1980-08-23,Sábado,MC 5º,45,9
1724,1980-08-27,Quarta-feira,MC 4º,45,1
1780,1981-04-01,Quarta-feira,MC 5º,45,56
1795,1981-06-06,Sábado,MC 4º,45,15
1862,1982-02-13,Sábado,MC 4º,45,67
1887,1982-06-02,Quarta-feira,MC 5º,45,25
1892,1982-06-19,Sábado,MC 5º,45,5
1899,1982-07-14,Quarta-feira,MC 1º,45,7
1935,1982-12-04,Sábado,MC 4º,45,36
1947,1983-01-22,Sábado,MC 4º,45,12
1995,1983-07-20,Quarta-feira,MC 5º,45,48
2018,1983-10-22,Sábado,MC 2º,45,23
2047,1984-02-15,Quarta-feira,MC 2º,45,29
2085,1984-07-18,Quarta-feira,MC 5º,45,38
