Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
19,1962-11-28,Quarta-feira,MC 4º,66,19
22,1962-12-12,Quarta-feira,MC 1º,66,3
48,1963-03-16,Sábado,MC 3º,66,26
52,1963-03-30,Sábado,MC 1º,66,4
102,1963-10-02,Quarta-feira,MC 4º,66,50
125,1963-12-28,Sábado,MC 5º,66,23
139,1964-02-22,Sábado,MC 3º,66,14
150,1964-04-04,Sábado,MC 3º,66,11
188,1964-08-19,Quarta-feira,MC 3º,66,38
203,1964-10-10,Sábado,MC 4º,66,15
226,1964-12-30,Quarta-feira,MC 3º,66,23
231,1965-01-23,Sábado,MC 3º,66,5
243,1965-03-10,Quarta-feira,MC 2º,66,12
252,1965-04-10,Sábado,MC 2º,66,9
257,1965-05-05,Quarta-feira,MC 4º,66,5
290,1965-08-28,Sábado,MC 4º,66,33
320,1965-12-11,Sábado,MC 1º,66,30
320,1965-12-11,Sábado,MC 5º,66,0
350,1966-04-06,Quarta-feira,MC 4º,66,30
358,1966-05-04,Quarta-feira,MC 3º,66,8
381,1966-07-23,Sábado,MC 1º,66,23
440,1967-02-25,Sábado,MC 3º,66,59
466,1967-05-27,Sábado,MC 1º,66,26
483,1967-07-26,Quarta-feira,MC 1º,66,17
493,1967-08-30,Quarta-feira,MC 1º,66,10
504,1967-10-07,Sábado,MC 3º,66,11
531,1968-01-13,Sábado,MC 3º,66,27
535,1968-01-27,Sábado,MC 3º,66,4
543,1968-02-24,Sábado,MC 2º,66,8
547,1968-03-13,Quarta-feira,MC 4º,66,4
555,1968-04-10,Quarta-feira,MC 5º,66,8
578,1968-07-03,Quarta-feira,MC 5º,66,23
606,1968-10-12,Sábado,MC 2º,66,28
658,1969-04-30,Quarta-feira,MC 2º,66,52
679,1969-07-12,Sábado,MC 4º,66,21
711,1969-11-01,Sábado,MC 3º,66,32
725,1969-12-24,Quarta-feira,MC 4º,66,14
747,1970-03-21,Sábado,MC 5º,66,22
750,1970-04-04,Sábado,MC 2º,66,3
780,1970-07-18,Sábado,MC 5º,66,30
781,1970-07-22,Quarta-feira,MC 2º,66,1
784,1970-08-01,Sábado,MC 1º,66,3
792,1970-08-29,Sábado,MC 2º,66,8
837,1971-02-13,Sábado,MC 1º,66,45
842,1971-03-06,Sábado,MC 1º,66,5
845,1971-03-17,Quarta-feira,MC 4º,66,3
873,1971-07-03,Sábado,MC 3º,66,28
898,1971-10-06,Quarta-feira,MC 2º,66,25
911,1971-11-27,Sábado,MC 1º,66,13
939,1972-04-05,Quarta-feira,MC 5º,66,28
940,1972-04-08,Sábado,MC 4º,66,1
966,1972-07-29,Sábado,MC 4º,66,26
992,1972-11-25,Sábado,MC 1º,66,26
1012,1973-02-21,Quarta-feira,MC 2º,66,20
1019,1973-03-24,Sábado,MC 3º,66,7
1022,1973-04-07,Sábado,MC 2º,66,3
1029,1973-05-05,Sábado,MC 1º,66,7
1063,1973-09-05,Quarta-feira,MC 5º,66,34
1076,1973-10-20,Sábado,MC 3º,66,13
1102,1974-01-26,Sábado,MC 5º,66,26
1103,1974-01-30,Quarta-feira,MC 1º,66,1
1106,1974-02-09,Sábado,MC 5º,66,3
1111,1974-03-02,Sábado,MC 1º,66,5
1112,1974-03-06,Quarta-feira,MC 4º,66,1
1128,1974-05-04,Sábado,MC 4º,66,16
1153,1974-07-31,Quarta-feira,MC 4º,66,25
1183,1974-11-23,Sábado,MC 1º,66,30
1203,1975-02-08,Sábado,MC 2º,66,20
1222,1975-04-23,Quarta-feira,MC 3º,66,19
1224,1975-04-30,Quarta-feira,MC 1º,66,2
1234,1975-06-07,Sábado,MC 3º,66,10
1251,1975-08-09,Sábado,MC 3º,66,17
1280,1975-11-26,Quarta-feira,MC 2º,66,29
1283,1975-12-06,Sábado,MC 2º,66,3
1316,1976-04-14,Quarta-feira,MC 4º,66,33
1340,1976-07-17,Sábado,MC 1º,66,24
1341,1976-07-21,Quarta-feira,MC 3º,66,1
1386,1977-01-12,Quarta-feira,MC 3º,66,45
1397,1977-02-26,Sábado,MC 3º,66,11
1412,1977-04-23,Sábado,MC 4º,66,15
1426,1977-06-15,Quarta-feira,MC 3º,66,14
1434,1977-07-13,Quarta-feira,MC 1º,66,8
1438,1977-07-27,Quarta-feira,MC 5º,66,4
1445,1977-08-24,Quarta-feira,MC 3º,66,7
1451,1977-09-17,Sábado,MC 3º,66,6
1464,1977-11-12,Sábado,MC 3º,66,13
1467,1977-11-23,Quarta-feira,MC 1º,66,3
1534,1978-08-09,Quarta-feira,MC 4º,66,67
1541,1978-09-02,Sábado,MC 2º,66,7
1592,1979-03-21,Quarta-feira,MC 1º,66,51
1629,1979-08-15,Quarta-feira,MC 1º,66,37
1629,1979-08-15,Quarta-feira,MC 3º,66,0
1633,1979-08-29,Quarta-feira,MC 4º,66,4
1634,1979-09-01,Sábado,MC 3º,66,1
1637,1979-09-15,Sábado,MC 2º,66,3
1677,1980-03-01,Sábado,MC 5º,66,40
1703,1980-06-11,Quarta-feira,MC 5º,66,26
1767,1981-02-07,Sábado,MC 1º,66,64
1782,1981-04-08,Quarta-feira,MC 3º,66,15
1785,1981-04-25,Sábado,MC 1º,66,3
1797,1981-06-13,Sábado,MC 5º,66,12
1854,1982-01-16,Sábado,MC 3º,66,57
1855,1982-01-20,Quarta-feira,MC 5º,66,1
1861,1982-02-10,Quarta-feira,MC 4º,66,6
1867,1982-03-06,Sábado,MC 3º,66,6
1867,1982-03-06,Sábado,MC 4º,66,0
1876,1982-04-14,Quarta-feira,MC 5º,66,9
1893,1982-06-23,Quarta-feira,MC 5º,66,17
1902,1982-07-24,Sábado,MC 1º,66,9
1938,1982-12-15,Quarta-feira,MC 1º,66,36
1963,1983-03-26,Sábado,MC 5º,66,25
1979,1983-05-25,Quarta-feira,MC 1º,66,16
2025,1983-11-26,Sábado,MC 4º,66,46
2051,1984-02-29,Quarta-feira,MC 4º,66,26
2120,1984-12-12,Quarta-feira,MC 5º,66,69
2140,1985-03-02,Sábado,MC 5º,66,20
2163,1985-05-29,Quarta-feira,MC 3º,66,23
2181,1985-08-04,Domingo,MC 4º,66,18
2241,1986-03-23,Domingo,MC 2º,66,60
2286,1986-09-17,Quarta-feira,MC 3º,66,45
