Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
21,1962-12-05,Quarta-feira,MC 1º,98,21
46,1963-03-09,Sábado,MC 4º,98,25
53,1963-04-03,Quarta-feira,MC 2º,98,7
64,1963-05-18,Sábado,MC 3º,98,11
70,1963-06-08,Sábado,MC 4º,98,6
72,1963-06-15,Sábado,MC 5º,98,2
123,1963-12-18,Quarta-feira,MC 5º,98,51
142,1964-03-04,Quarta-feira,MC 3º,98,19
197,1964-09-19,Sábado,MC 5º,98,55
203,1964-10-10,Sábado,MC 3º,98,6
207,1964-10-24,Sábado,MC 3º,98,4
210,1964-11-04,Quarta-feira,MC 5º,98,3
250,1965-04-03,Sábado,MC 4º,98,40
277,1965-07-14,Quarta-feira,MC 5º,98,27
278,1965-07-17,Sábado,MC 5º,98,1
299,1965-09-29,Quarta-feira,MC 5º,98,21
343,1966-03-12,Sábado,MC 1º,98,44
355,1966-04-23,Sábado,MC 1º,98,12
403,1966-10-12,Quarta-feira,MC 5º,98,48
425,1966-12-31,Sábado,MC 3º,98,22
459,1967-05-03,Quarta-feira,MC 3º,98,34
486,1967-08-05,Sábado,MC 4º,98,27
509,1967-10-25,Quarta-feira,MC 3º,98,23
516,1967-11-22,Quarta-feira,MC 3º,98,7
516,1967-11-22,Quarta-feira,MC 4º,98,0
528,1968-01-03,Quarta-feira,MC 4º,98,12
533,1968-01-20,Sábado,MC 5º,98,5
564,1968-05-15,Quarta-feira,MC 2º,98,31
601,1968-09-25,Quarta-feira,MC 4º,98,37
614,1968-11-13,Quarta-feira,MC 2º,98,13
628,1969-01-08,Quarta-feira,MC 3º,98,14
639,1969-02-15,Sábado,MC 5º,98,11
690,1969-08-20,Quarta-feira,MC 5º,98,51
712,1969-11-05,Quarta-feira,MC 1º,98,22
732,1970-01-24,Sábado,MC 1º,98,20
751,1970-04-08,Quarta-feira,MC 4º,98,19
754,1970-04-18,Sábado,MC 2º,98,3
803,1970-10-07,Quarta-feira,MC 3º,98,49
814,1970-11-14,Sábado,MC 1º,98,11
829,1971-01-13,Quarta-feira,MC 2º,98,15
872,1971-06-30,Quarta-feira,MC 1º,98,43
889,1971-09-01,Quarta-feira,MC 4º,98,17
900,1971-10-13,Quarta-feira,MC 4º,98,11
901,1971-10-16,Sábado,MC 3º,98,1
947,1972-05-10,Quarta-feira,MC 3º,98,46
980,1972-10-04,Quarta-feira,MC 4º,98,33
982,1972-10-11,Quarta-feira,MC 4º,98,2
1041,1973-06-16,Sábado,MC 3º,98,59
1047,1973-07-07,Sábado,MC 3º,98,6
1057,1973-08-15,Quarta-feira,MC 1º,98,10
1062,1973-09-01,Sábado,MC 5º,98,5
