Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
12,1962-10-31,Quarta-feira,MC 2º,88,12
14,1962-11-10,Sábado,MC 5º,88,2
38,1963-02-06,Quarta-feira,MC 1º,88,24
60,1963-05-04,Sábado,MC 5º,88,22
72,1963-06-15,Sábado,MC 4º,88,12
111,1963-11-06,Quarta-feira,MC 1º,88,39
114,1963-11-16,Sábado,MC 4º,88,3
121,1963-12-11,Quarta-feira,MC 4º,88,7
123,1963-12-18,Quarta-feira,MC 3º,88,2
128,1964-01-11,Sábado,MC 1º,88,5
134,1964-02-01,Sábado,MC 3º,88,6
171,1964-06-17,Quarta-feira,MC 3º,88,37
177,1964-07-08,Quarta-feira,MC 1º,88,6
181,1964-07-22,Quarta-feira,MC 1º,88,4
187,1964-08-12,Quarta-feira,MC 1º,88,6
212,1964-11-11,Quarta-feira,MC 1º,88,25
212,1964-11-11,Quarta-feira,MC 5º,88,0
246,1965-03-20,Sábado,MC 4º,88,34
343,1966-03-12,Sábado,MC 2º,88,97
401,1966-10-05,Quarta-feira,MC 4º,88,58
412,1966-11-16,Quarta-feira,MC 5º,88,11
420,1966-12-14,Quarta-feira,MC 5º,88,8
474,1967-06-24,Sábado,MC 5º,88,54
479,1967-07-12,Quarta-feira,MC 1º,88,5
504,1967-10-07,Sábado,MC 1º,88,25
504,1967-10-07,Sábado,MC 2º,88,0
548,1968-03-16,Sábado,MC 3º,88,44
593,1968-08-24,Sábado,MC 4º,88,45
606,1968-10-12,Sábado,MC 3º,88,13
666,1969-05-28,Quarta-feira,MC 5º,88,60
673,1969-06-21,Sábado,MC 4º,88,7
673,1969-06-21,Sábado,MC 5º,88,0
674,1969-06-25,Quarta-feira,MC 1º,88,1
684,1969-07-30,Quarta-feira,MC 2º,88,10
689,1969-08-16,Sábado,MC 5º,88,5
694,1969-09-03,Quarta-feira,MC 2º,88,5
700,1969-09-24,Quarta-feira,MC 2º,88,6
717,1969-11-26,Quarta-feira,MC 3º,88,17
740,1970-02-25,Quarta-feira,MC 4º,88,23
752,1970-04-11,Sábado,MC 3º,88,12
781,1970-07-22,Quarta-feira,MC 4º,88,29
929,1972-02-23,Quarta-feira,MC 5º,88,148
931,1972-03-04,Sábado,MC 4º,88,2
934,1972-03-15,Quarta-feira,MC 1º,88,3
950,1972-05-20,Sábado,MC 2º,88,16
952,1972-05-27,Sábado,MC 2º,88,2
959,1972-06-28,Quarta-feira,MC 4º,88,7
964,1972-07-22,Sábado,MC 5º,88,5
1021,1973-04-04,Quarta-feira,MC 3º,88,57
1024,1973-04-14,Sábado,MC 5º,88,3
1040,1973-06-13,Quarta-feira,MC 4º,88,16
1091,1973-12-12,Quarta-feira,MC 2º,88,51
1104,1974-02-02,Sábado,MC 3º,88,13
1117,1974-03-23,Sábado,MC 1º,88,13
1118,1974-03-27,Quarta-feira,MC 2º,88,1
1120,1974-04-03,Quarta-feira,MC 4º,88,2
1170,1974-10-05,Sábado,MC 4º,88,50
1174,1974-10-19,Sábado,MC 1º,88,4
1224,1975-04-30,Quarta-feira,MC 5º,88,50
1234,1975-06-07,Sábado,MC 1º,88,10
1251,1975-08-09,Sábado,MC 1º,88,17
1315,1976-04-10,Sábado,MC 3º,88,64
1349,1976-08-21,Sábado,MC 1º,88,34
1377,1976-12-04,Sábado,MC 5º,88,28
1395,1977-02-16,Quarta-feira,MC 2º,88,18
1406,1977-03-30,Quarta-feira,MC 3º,88,11
1497,1978-03-18,Sábado,MC 3º,88,91
1518,1978-06-10,Sábado,MC 1º,88,21
1522,1978-06-24,Sábado,MC 3º,88,4
1529,1978-07-19,Quarta-feira,MC 2º,88,7
1530,1978-07-22,Sábado,MC 5º,88,1
1554,1978-10-21,Sábado,MC 2º,88,24
1559,1978-11-08,Quarta-feira,MC 3º,88,5
1566,1978-12-09,Sábado,MC 3º,88,7
1577,1979-01-20,Sábado,MC 5º,88,11
1611,1979-06-09,Sábado,MC 4º,88,34
1633,1979-08-29,Quarta-feira,MC 1º,88,22
1648,1979-10-27,Sábado,MC 3º,88,15
1710,1980-07-05,Sábado,MC 5º,88,62
1738,1980-10-18,Sábado,MC 2º,88,28
1741,1980-10-29,Quarta-feira,MC 1º,88,3
1791,1981-05-23,Sábado,MC 3º,88,50
1815,1981-08-19,Quarta-feira,MC 5º,88,24
1823,1981-09-16,Quarta-feira,MC 1º,88,8
1853,1982-01-13,Quarta-feira,MC 2º,88,30
1855,1982-01-20,Quarta-feira,MC 2º,88,2
1912,1982-09-01,Quarta-feira,MC 5º,88,57
1941,1982-12-29,Quarta-feira,MC 3º,88,29
1941,1982-12-29,Quarta-feira,MC 4º,88,0
1947,1983-01-22,Sábado,MC 3º,88,6
1979,1983-05-25,Quarta-feira,MC 4º,88,32
1985,1983-06-15,Quarta-feira,MC 3º,88,6
1987,1983-06-22,Quarta-feira,MC 3º,88,2
1996,1983-07-23,Sábado,MC 3º,88,9
2007,1983-09-03,Sábado,MC 5º,88,11
2029,1983-12-10,Sábado,MC 5º,88,22
2044,1984-02-04,Sábado,MC 5º,88,15
2056,1984-03-21,Quarta-feira,MC 3º,88,12
2065,1984-04-28,Sábado,MC 4º,88,9
2084,1984-07-14,Sábado,MC 3º,88,19
2093,1984-08-18,Sábado,MC 1º,88,9
2114,1984-11-21,Quarta-feira,MC 4º,88,21
2126,1985-01-09,Quarta-feira,MC 3º,88,12
2130,1985-01-23,Quarta-feira,MC 5º,88,4
2155,1985-04-27,Sábado,MC 1º,88,25
2164,1985-06-01,Sábado,MC 4º,88,9
2171,1985-06-29,Sábado,MC 1º,88,7
2172,1985-07-03,Quarta-feira,MC 3º,88,1
2173,1985-07-06,Sábado,MC 4º,88,1
2250,1986-05-04,Domingo,MC 3º,88,77
2267,1986-07-05,Sábado,MC 1º,88,17
2272,1986-07-23,Quarta-feira,MC 5º,88,5
2299,1986-11-12,Quarta-feira,MC 4º,88,27
2317,1987-01-28,Quarta-feira,MC 2º,88,18
2328,1987-03-11,Quarta-feira,MC 5º,88,11
2336,1987-04-08,Quarta-feira,MC 3º,88,8
2352,1987-06-06,Sábado,MC 5º,88,16
2353,1987-06-10,Quarta-feira,MC 1º,88,1
2390,1987-10-28,Quarta-feira,MC 2º,88,37
2411,1988-01-23,Sábado,MC 4º,88,21
2479,1988-10-08,Sábado,MC 3º,88,68
2527,1989-04-26,Quarta-feira,MC 1º,88,48
2527,1989-04-26,Quarta-feira,MC 3º,88,0
2579,1989-11-25,Sábado,MC 3º,88,52
2585,1989-12-16,Sábado,MC 2º,88,6
2621,1990-06-06,Quarta-feira,MC 2º,88,36
2629,1990-07-14,Sábado,MC 4º,88,8
2643,1990-09-01,Sábado,MC 5º,88,14
2674,1991-01-16,Quarta-feira,MC 4º,88,31
2706,1991-05-18,Sábado,MC 4º,88,32
2711,1991-06-08,Sábado,MC 4º,88,5
2718,1991-07-10,Quarta-feira,MC 2º,88,7
2749,1991-11-06,Quarta-feira,MC 2º,88,31
2767,1992-01-22,Quarta-feira,MC 5º,88,18
2772,1992-02-08,Sábado,MC 2º,88,5
2779,1992-03-07,Sábado,MC 5º,88,7
2806,1992-07-11,Sábado,MC 1º,88,27
2807,1992-07-18,Sábado,MC 3º,88,1
2810,1992-08-08,Sábado,MC 4º,88,3
2822,1992-10-31,Sábado,MC 2º,88,12
2840,1993-03-13,Sábado,MC 4º,88,18
2855,1993-07-03,Sábado,MC 3º,88,15
2896,1994-02-05,Sábado,MC 1º,88,41
2908,1994-03-23,Quarta-feira,MC 1º,88,12
2916,1994-04-27,Quarta-feira,MC 2º,88,8
2923,1994-05-21,Sábado,MC 2º,88,7
2972,1994-12-07,Quarta-feira,MC 4º,88,49
2990,1995-02-18,Sábado,MC 3º,88,18
3004,1995-04-29,Sábado,MC 1º,88,14
3016,1995-06-17,Sábado,MC 5º,88,12
3060,1995-12-16,Sábado,MC 5º,88,44
3115,1996-08-10,Sábado,MC 5º,88,55
3116,1996-08-14,Quarta-feira,MC 5º,88,1
3130,1996-10-09,Quarta-feira,MC 1º,88,14
3164,1997-03-12,Quarta-feira,MC 5º,88,34
3167,1997-03-22,Sábado,MC 1º,88,3
3241,1998-01-14,Quarta-feira,MC 2º,88,74
3375,1999-07-03,Sábado,MC 3º,88,134
3416,1999-12-08,Quarta-feira,MC 2º,88,41
3455,2000-05-13,Sábado,MC 4º,88,39
3471,2000-07-15,Sábado,MC 2º,88,16
3475,2000-07-29,Sábado,MC 2º,88,4
3496,2000-10-18,Quarta-feira,MC 1º,88,21
3511,2000-12-16,Sábado,MC 5º,88,15
3530,2001-03-07,Quarta-feira,MC 4º,88,19
3553,2001-06-06,Quarta-feira,MC 5º,88,23
3562,2001-07-14,Sábado,MC 1º,88,9
3585,2001-10-06,Sábado,MC 1º,88,23
3600,2001-12-08,Sábado,MC 5º,88,15
3603,2001-12-22,Sábado,MC 1º,88,3
3635,2002-04-27,Sábado,MC 5º,88,32
3637,2002-05-08,Quarta-feira,MC 3º,88,2
3673,2002-09-25,Quarta-feira,MC 3º,88,36
3674,2002-09-28,Sábado,MC 3º,88,1
3710,2003-02-15,Sábado,MC 5º,88,36
3815,2004-03-10,Quarta-feira,MC 2º,88,105
3841,2004-06-16,Quarta-feira,MC 3º,88,26
3842,2004-06-19,Sábado,MC 3º,88,1
3844,2004-06-26,Sábado,MC 3º,88,2
3844,2004-06-26,Sábado,MC 4º,88,0
3852,2004-07-24,Sábado,MC 5º,88,8
3876,2004-10-16,Sábado,MC 1º,88,24
3880,2004-10-30,Sábado,MC 4º,88,4
3899,2005-01-12,Quarta-feira,MC 1º,88,19
4022,2006-03-29,Quarta-feira,MC 4º,88,123
4027,2006-04-15,Sábado,MC 3º,88,5
4029,2006-04-22,Sábado,MC 5º,88,2
4042,2006-06-07,Quarta-feira,MC 2º,88,13
4043,2006-06-10,Sábado,MC 1º,88,1
4047,2006-06-24,Sábado,MC 1º,88,4
4056,2006-07-26,Quarta-feira,MC 3º,88,9
4059,2006-08-05,Sábado,MC 4º,88,3
4069,2006-09-09,Sábado,MC 1º,88,10
