Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
75,1963-06-26,Quarta-feira,MC 5º,63,75
94,1963-08-31,Sábado,MC 3º,63,19
99,1963-09-21,Sábado,MC 5º,63,5
100,1963-09-25,Quarta-feira,MC 1º,63,1
102,1963-10-02,Quarta-feira,MC 2º,63,2
106,1963-10-16,Quarta-feira,MC 1º,63,4
115,1963-11-20,Quarta-feira,MC 3º,63,9
139,1964-02-22,Sábado,MC 4º,63,24
153,1964-04-15,Quarta-feira,MC 5º,63,14
158,1964-05-02,Sábado,MC 4º,63,5
169,1964-06-10,Quarta-feira,MC 5º,63,11
178,1964-07-11,Sábado,MC 2º,63,9
204,1964-10-14,Quarta-feira,MC 1º,63,26
218,1964-12-02,Quarta-feira,MC 3º,63,14
254,1965-04-17,Sábado,MC 1º,63,36
260,1965-05-15,Sábado,MC 4º,63,6
285,1965-08-11,Quarta-feira,MC 1º,63,25
291,1965-09-01,Quarta-feira,MC 2º,63,6
319,1965-12-08,Quarta-feira,MC 2º,63,28
381,1966-07-23,Sábado,MC 4º,63,62
423,1966-12-24,Sábado,MC 3º,63,42
433,1967-01-28,Sábado,MC 2º,63,10
468,1967-06-03,Sábado,MC 4º,63,35
506,1967-10-14,Sábado,MC 5º,63,38
532,1968-01-17,Quarta-feira,MC 2º,63,26
544,1968-03-02,Sábado,MC 4º,63,12
574,1968-06-19,Quarta-feira,MC 1º,63,30
581,1968-07-13,Sábado,MC 4º,63,7
610,1968-10-26,Sábado,MC 5º,63,29
649,1969-03-26,Quarta-feira,MC 5º,63,39
661,1969-05-10,Sábado,MC 1º,63,12
667,1969-05-31,Sábado,MC 1º,63,6
667,1969-05-31,Sábado,MC 4º,63,0
672,1969-06-18,Quarta-feira,MC 1º,63,5
679,1969-07-12,Sábado,MC 1º,63,7
686,1969-08-06,Quarta-feira,MC 4º,63,7
692,1969-08-27,Quarta-feira,MC 2º,63,6
714,1969-11-12,Quarta-feira,MC 2º,63,22
734,1970-01-31,Sábado,MC 4º,63,20
744,1970-03-11,Quarta-feira,MC 5º,63,10
771,1970-06-17,Quarta-feira,MC 4º,63,27
792,1970-08-29,Sábado,MC 3º,63,21
