Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
27,1962-12-29,Sábado,MC 4º,76,27
47,1963-03-13,Quarta-feira,MC 1º,76,20
54,1963-04-06,Sábado,MC 5º,76,7
97,1963-09-14,Sábado,MC 2º,76,43
100,1963-09-25,Quarta-feira,MC 4º,76,3
101,1963-09-28,Sábado,MC 4º,76,1
105,1963-10-12,Sábado,MC 4º,76,4
117,1963-11-27,Quarta-feira,MC 2º,76,12
141,1964-02-29,Sábado,MC 3º,76,24
153,1964-04-15,Quarta-feira,MC 4º,76,12
162,1964-05-16,Sábado,MC 5º,76,9
246,1965-03-20,Sábado,MC 1º,76,84
283,1965-08-04,Quarta-feira,MC 1º,76,37
297,1965-09-22,Quarta-feira,MC 2º,76,14
303,1965-10-13,Quarta-feira,MC 3º,76,6
315,1965-11-24,Quarta-feira,MC 2º,76,12
335,1966-02-09,Quarta-feira,MC 4º,76,20
336,1966-02-12,Sábado,MC 3º,76,1
341,1966-03-05,Sábado,MC 1º,76,5
346,1966-03-23,Quarta-feira,MC 4º,76,5
354,1966-04-20,Quarta-feira,MC 5º,76,8
361,1966-05-14,Sábado,MC 5º,76,7
404,1966-10-15,Sábado,MC 1º,76,43
406,1966-10-22,Sábado,MC 3º,76,2
474,1967-06-24,Sábado,MC 1º,76,68
485,1967-08-02,Quarta-feira,MC 2º,76,11
495,1967-09-06,Quarta-feira,MC 3º,76,10
498,1967-09-16,Sábado,MC 3º,76,3
499,1967-09-20,Quarta-feira,MC 2º,76,1
516,1967-11-22,Quarta-feira,MC 5º,76,17
540,1968-02-14,Quarta-feira,MC 1º,76,24
542,1968-02-21,Quarta-feira,MC 5º,76,2
543,1968-02-24,Sábado,MC 1º,76,1
571,1968-06-08,Sábado,MC 3º,76,28
589,1968-08-10,Sábado,MC 3º,76,18
592,1968-08-21,Quarta-feira,MC 5º,76,3
610,1968-10-26,Sábado,MC 4º,76,18
634,1969-01-29,Quarta-feira,MC 4º,76,24
642,1969-03-01,Sábado,MC 1º,76,8
699,1969-09-20,Sábado,MC 1º,76,57
714,1969-11-12,Quarta-feira,MC 3º,76,15
716,1969-11-22,Sábado,MC 1º,76,2
720,1969-12-06,Sábado,MC 2º,76,4
724,1969-12-20,Sábado,MC 3º,76,4
727,1970-01-07,Quarta-feira,MC 1º,76,3
757,1970-04-29,Quarta-feira,MC 2º,76,30
758,1970-05-02,Sábado,MC 3º,76,1
760,1970-05-09,Sábado,MC 5º,76,2
765,1970-05-27,Quarta-feira,MC 3º,76,5
769,1970-06-10,Quarta-feira,MC 2º,76,4
786,1970-08-08,Sábado,MC 3º,76,17
796,1970-09-12,Sábado,MC 2º,76,10
