Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
39,1963-02-09,Sábado,MC 3º,96,39
45,1963-03-06,Quarta-feira,MC 5º,96,6
58,1963-04-24,Quarta-feira,MC 2º,96,13
73,1963-06-19,Quarta-feira,MC 5º,96,15
86,1963-08-03,Sábado,MC 5º,96,13
99,1963-09-21,Sábado,MC 1º,96,13
128,1964-01-11,Sábado,MC 3º,96,29
140,1964-02-26,Quarta-feira,MC 5º,96,12
180,1964-07-18,Sábado,MC 5º,96,40
204,1964-10-14,Quarta-feira,MC 2º,96,24
213,1964-11-14,Sábado,MC 2º,96,9
221,1964-12-12,Sábado,MC 1º,96,8
249,1965-03-31,Quarta-feira,MC 2º,96,28
255,1965-04-24,Sábado,MC 1º,96,6
274,1965-07-03,Sábado,MC 4º,96,19
276,1965-07-10,Sábado,MC 1º,96,2
318,1965-12-04,Sábado,MC 4º,96,42
340,1966-03-02,Quarta-feira,MC 1º,96,22
362,1966-05-18,Quarta-feira,MC 1º,96,22
366,1966-06-01,Quarta-feira,MC 3º,96,4
436,1967-02-11,Sábado,MC 5º,96,70
445,1967-03-15,Quarta-feira,MC 4º,96,9
446,1967-03-18,Sábado,MC 5º,96,1
451,1967-04-05,Quarta-feira,MC 3º,96,5
494,1967-09-02,Sábado,MC 2º,96,43
512,1967-11-04,Sábado,MC 2º,96,18
553,1968-04-03,Quarta-feira,MC 2º,96,41
555,1968-04-10,Quarta-feira,MC 2º,96,2
578,1968-07-03,Quarta-feira,MC 3º,96,23
590,1968-08-14,Quarta-feira,MC 5º,96,12
609,1968-10-23,Quarta-feira,MC 5º,96,19
611,1968-10-30,Quarta-feira,MC 2º,96,2
614,1968-11-13,Quarta-feira,MC 3º,96,3
616,1968-11-20,Quarta-feira,MC 4º,96,2
692,1969-08-27,Quarta-feira,MC 4º,96,76
696,1969-09-10,Quarta-feira,MC 1º,96,4
712,1969-11-05,Quarta-feira,MC 3º,96,16
715,1969-11-19,Quarta-feira,MC 1º,96,3
729,1970-01-14,Quarta-feira,MC 5º,96,14
744,1970-03-11,Quarta-feira,MC 3º,96,15
769,1970-06-10,Quarta-feira,MC 5º,96,25
794,1970-09-05,Sábado,MC 3º,96,25
798,1970-09-19,Sábado,MC 2º,96,4
807,1970-10-21,Quarta-feira,MC 4º,96,9
817,1970-11-25,Quarta-feira,MC 4º,96,10
823,1970-12-16,Quarta-feira,MC 4º,96,6
848,1971-03-27,Sábado,MC 5º,96,25
868,1971-06-16,Quarta-feira,MC 2º,96,20
917,1971-12-22,Quarta-feira,MC 3º,96,49
925,1972-02-02,Quarta-feira,MC 2º,96,8
944,1972-04-26,Quarta-feira,MC 2º,96,19
954,1972-06-07,Quarta-feira,MC 1º,96,10
974,1972-09-09,Sábado,MC 4º,96,20
982,1972-10-11,Quarta-feira,MC 3º,96,8
1005,1973-01-20,Sábado,MC 4º,96,23
1036,1973-05-30,Quarta-feira,MC 4º,96,31
1055,1973-08-08,Quarta-feira,MC 4º,96,19
1062,1973-09-01,Sábado,MC 1º,96,7
1064,1973-09-08,Sábado,MC 1º,96,2
1140,1974-06-15,Sábado,MC 1º,96,76
1151,1974-07-24,Quarta-feira,MC 1º,96,11
1163,1974-09-11,Quarta-feira,MC 1º,96,12
1258,1975-09-03,Quarta-feira,MC 5º,96,95
1285,1975-12-13,Sábado,MC 3º,96,27
1293,1976-01-17,Sábado,MC 2º,96,8
1297,1976-02-04,Quarta-feira,MC 2º,96,4
1313,1976-04-03,Sábado,MC 1º,96,16
1327,1976-06-02,Quarta-feira,MC 3º,96,14
1328,1976-06-05,Sábado,MC 4º,96,1
1395,1977-02-16,Quarta-feira,MC 1º,96,67
1396,1977-02-19,Sábado,MC 5º,96,1
1463,1977-11-09,Quarta-feira,MC 5º,96,67
1466,1977-11-19,Sábado,MC 4º,96,3
1470,1977-12-03,Sábado,MC 4º,96,4
1532,1978-07-29,Sábado,MC 3º,96,62
1535,1978-08-12,Sábado,MC 3º,96,3
1545,1978-09-16,Sábado,MC 3º,96,10
1558,1978-11-04,Sábado,MC 3º,96,13
1571,1978-12-30,Sábado,MC 4º,96,13
1598,1979-04-11,Quarta-feira,MC 4º,96,27
1621,1979-07-14,Sábado,MC 5º,96,23
1650,1979-11-07,Quarta-feira,MC 3º,96,29
1660,1979-12-15,Sábado,MC 1º,96,10
1665,1980-01-09,Quarta-feira,MC 2º,96,5
1673,1980-02-13,Quarta-feira,MC 2º,96,8
1729,1980-09-13,Sábado,MC 3º,96,56
1735,1980-10-04,Sábado,MC 5º,96,6
1742,1980-11-01,Sábado,MC 1º,96,7
1746,1980-11-19,Quarta-feira,MC 5º,96,4
1764,1981-01-28,Quarta-feira,MC 1º,96,18
1768,1981-02-11,Quarta-feira,MC 2º,96,4
1820,1981-09-05,Sábado,MC 4º,96,52
1886,1982-05-29,Sábado,MC 5º,96,66
1909,1982-08-21,Sábado,MC 4º,96,23
1920,1982-10-06,Quarta-feira,MC 2º,96,11
1938,1982-12-15,Quarta-feira,MC 5º,96,18
1946,1983-01-19,Quarta-feira,MC 5º,96,8
1985,1983-06-15,Quarta-feira,MC 5º,96,39
1998,1983-07-30,Sábado,MC 2º,96,13
2016,1983-10-08,Sábado,MC 2º,96,18
2017,1983-10-19,Quarta-feira,MC 5º,96,1
2019,1983-10-26,Quarta-feira,MC 3º,96,2
2162,1985-05-25,Sábado,MC 5º,96,143
2169,1985-06-22,Sábado,MC 5º,96,7
2175,1985-07-13,Sábado,MC 2º,96,6
2187,1985-08-24,Sábado,MC 3º,96,12
2233,1986-02-22,Sábado,MC 5º,96,46
2237,1986-03-08,Sábado,MC 4º,96,4
2241,1986-03-23,Domingo,MC 1º,96,4
2297,1986-11-01,Sábado,MC 3º,96,56
2304,1986-12-03,Quarta-feira,MC 4º,96,7
2317,1987-01-28,Quarta-feira,MC 5º,96,13
2409,1988-01-16,Sábado,MC 1º,96,92
2432,1988-04-13,Quarta-feira,MC 2º,96,23
2449,1988-06-22,Quarta-feira,MC 1º,96,17
2465,1988-08-17,Quarta-feira,MC 5º,96,16
2513,1989-03-01,Quarta-feira,MC 3º,96,48
2559,1989-08-30,Quarta-feira,MC 3º,96,46
2571,1989-10-18,Quarta-feira,MC 4º,96,12
2606,1990-03-31,Sábado,MC 3º,96,35
2609,1990-04-18,Quarta-feira,MC 5º,96,3
2620,1990-06-02,Sábado,MC 4º,96,11
2649,1990-09-26,Quarta-feira,MC 5º,96,29
2667,1990-12-12,Quarta-feira,MC 1º,96,18
2677,1991-01-26,Sábado,MC 2º,96,10
2698,1991-04-17,Quarta-feira,MC 4º,96,21
2715,1991-06-26,Quarta-feira,MC 1º,96,17
2731,1991-08-24,Sábado,MC 3º,96,16
2739,1991-09-25,Quarta-feira,MC 5º,96,8
2757,1991-12-07,Sábado,MC 2º,96,18
2772,1992-02-08,Sábado,MC 3º,96,15
