Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
9,1962-10-20,Sábado,MC 5º,72,9
21,1962-12-05,Quarta-feira,MC 5º,72,12
65,1963-05-22,Quarta-feira,MC 2º,72,44
76,1963-06-29,Sábado,MC 3º,72,11
76,1963-06-29,Sábado,MC 4º,72,0
109,1963-10-26,Sábado,MC 1º,72,33
111,1963-11-06,Quarta-feira,MC 4º,72,2
140,1964-02-26,Quarta-feira,MC 2º,72,29
158,1964-05-02,Sábado,MC 5º,72,18
218,1964-12-02,Quarta-feira,MC 4º,72,60
245,1965-03-17,Quarta-feira,MC 1º,72,27
248,1965-03-27,Sábado,MC 4º,72,3
282,1965-07-31,Sábado,MC 5º,72,34
296,1965-09-18,Sábado,MC 2º,72,14
297,1965-09-22,Quarta-feira,MC 5º,72,1
313,1965-11-17,Quarta-feira,MC 4º,72,16
315,1965-11-24,Quarta-feira,MC 1º,72,2
349,1966-04-02,Sábado,MC 1º,72,34
354,1966-04-20,Quarta-feira,MC 3º,72,5
397,1966-09-21,Quarta-feira,MC 2º,72,43
412,1966-11-16,Quarta-feira,MC 4º,72,15
466,1967-05-27,Sábado,MC 2º,72,54
509,1967-10-25,Quarta-feira,MC 4º,72,43
512,1967-11-04,Sábado,MC 1º,72,3
518,1967-11-29,Quarta-feira,MC 3º,72,6
520,1967-12-06,Quarta-feira,MC 5º,72,2
601,1968-09-25,Quarta-feira,MC 5º,72,81
609,1968-10-23,Quarta-feira,MC 4º,72,8
655,1969-04-19,Sábado,MC 3º,72,46
657,1969-04-26,Sábado,MC 2º,72,2
676,1969-07-02,Quarta-feira,MC 1º,72,19
680,1969-07-16,Quarta-feira,MC 1º,72,4
699,1969-09-20,Sábado,MC 3º,72,19
708,1969-10-22,Quarta-feira,MC 2º,72,9
728,1970-01-10,Sábado,MC 3º,72,20
729,1970-01-14,Quarta-feira,MC 2º,72,1
751,1970-04-08,Quarta-feira,MC 1º,72,22
751,1970-04-08,Quarta-feira,MC 2º,72,0
759,1970-05-06,Quarta-feira,MC 4º,72,8
809,1970-10-28,Quarta-feira,MC 1º,72,50
811,1970-11-04,Quarta-feira,MC 3º,72,2
816,1970-11-21,Sábado,MC 4º,72,5
822,1970-12-12,Sábado,MC 1º,72,6
837,1971-02-13,Sábado,MC 5º,72,15
863,1971-05-29,Sábado,MC 3º,72,26
898,1971-10-06,Quarta-feira,MC 3º,72,35
904,1971-10-27,Quarta-feira,MC 3º,72,6
913,1971-12-04,Sábado,MC 5º,72,9
940,1972-04-08,Sábado,MC 5º,72,27
955,1972-06-10,Sábado,MC 2º,72,15
959,1972-06-28,Quarta-feira,MC 3º,72,4
986,1972-10-28,Sábado,MC 4º,72,27
1038,1973-06-06,Quarta-feira,MC 1º,72,52
1061,1973-08-29,Quarta-feira,MC 3º,72,23
1076,1973-10-20,Sábado,MC 2º,72,15
1188,1974-12-11,Quarta-feira,MC 5º,72,112
1253,1975-08-16,Sábado,MC 4º,72,65
1266,1975-10-01,Quarta-feira,MC 2º,72,13
1267,1975-10-04,Sábado,MC 2º,72,1
1305,1976-03-06,Sábado,MC 4º,72,38
1353,1976-09-04,Sábado,MC 3º,72,48
1356,1976-09-15,Quarta-feira,MC 1º,72,3
1357,1976-09-18,Sábado,MC 5º,72,1
1385,1977-01-08,Sábado,MC 5º,72,28
1401,1977-03-12,Sábado,MC 5º,72,16
1422,1977-06-01,Quarta-feira,MC 3º,72,21
1425,1977-06-11,Sábado,MC 3º,72,3
1457,1977-10-12,Quarta-feira,MC 4º,72,32
1478,1978-01-04,Quarta-feira,MC 4º,72,21
1487,1978-02-11,Sábado,MC 2º,72,9
1495,1978-03-11,Sábado,MC 4º,72,8
1498,1978-03-22,Quarta-feira,MC 3º,72,3
1509,1978-05-10,Quarta-feira,MC 3º,72,11
1541,1978-09-02,Sábado,MC 4º,72,32
1545,1978-09-16,Sábado,MC 2º,72,4
1560,1978-11-11,Sábado,MC 1º,72,15
1566,1978-12-09,Sábado,MC 2º,72,6
1573,1979-01-06,Sábado,MC 3º,72,7
1591,1979-03-17,Sábado,MC 2º,72,18
1605,1979-05-19,Sábado,MC 1º,72,14
1644,1979-10-13,Sábado,MC 2º,72,39
1661,1979-12-19,Quarta-feira,MC 3º,72,17
1684,1980-03-26,Quarta-feira,MC 2º,72,23
1700,1980-05-31,Sábado,MC 2º,72,16
1717,1980-07-30,Quarta-feira,MC 4º,72,17
1727,1980-09-06,Sábado,MC 3º,72,10
1732,1980-09-24,Quarta-feira,MC 5º,72,5
1735,1980-10-04,Sábado,MC 3º,72,3
1741,1980-10-29,Quarta-feira,MC 2º,72,6
1762,1981-01-21,Quarta-feira,MC 4º,72,21
1802,1981-07-01,Quarta-feira,MC 4º,72,40
1832,1981-10-21,Quarta-feira,MC 2º,72,30
1840,1981-11-21,Sábado,MC 5º,72,8
1853,1982-01-13,Quarta-feira,MC 1º,72,13
1915,1982-09-15,Quarta-feira,MC 1º,72,62
1952,1983-02-09,Quarta-feira,MC 1º,72,37
1968,1983-04-13,Quarta-feira,MC 1º,72,16
1974,1983-05-07,Sábado,MC 4º,72,6
1976,1983-05-14,Sábado,MC 5º,72,2
1980,1983-05-28,Sábado,MC 2º,72,4
2030,1983-12-14,Quarta-feira,MC 5º,72,50
2066,1984-05-09,Quarta-feira,MC 5º,72,36
2083,1984-07-11,Quarta-feira,MC 4º,72,17
2087,1984-07-25,Quarta-feira,MC 2º,72,4
2121,1984-12-15,Sábado,MC 4º,72,34
2128,1985-01-16,Quarta-feira,MC 3º,72,7
2131,1985-01-26,Sábado,MC 5º,72,3
2136,1985-02-13,Quarta-feira,MC 3º,72,5
2174,1985-07-10,Quarta-feira,MC 5º,72,38
2193,1985-09-18,Quarta-feira,MC 2º,72,19
2200,1985-10-13,Domingo,MC 2º,72,7
2204,1985-10-26,Sábado,MC 5º,72,4
2207,1985-11-10,Domingo,MC 5º,72,3
2219,1985-12-28,Sábado,MC 3º,72,12
2250,1986-05-04,Domingo,MC 1º,72,31
2275,1986-08-03,Domingo,MC 1º,72,25
2350,1987-05-30,Sábado,MC 1º,72,75
2364,1987-07-18,Sábado,MC 2º,72,14
2368,1987-08-02,Domingo,MC 2º,72,4
2385,1987-10-07,Quarta-feira,MC 1º,72,17
2453,1988-07-06,Quarta-feira,MC 1º,72,68
2487,1988-11-12,Sábado,MC 4º,72,34
2565,1989-09-23,Sábado,MC 4º,72,78
2579,1989-11-25,Sábado,MC 1º,72,14
2582,1989-12-06,Quarta-feira,MC 3º,72,3
2587,1989-12-30,Sábado,MC 4º,72,5
2639,1990-08-18,Sábado,MC 3º,72,52
2684,1991-02-23,Sábado,MC 3º,72,45
2693,1991-03-27,Quarta-feira,MC 1º,72,9
2714,1991-06-22,Sábado,MC 3º,72,21
2715,1991-06-26,Quarta-feira,MC 4º,72,1
2718,1991-07-10,Quarta-feira,MC 3º,72,3
2722,1991-07-24,Quarta-feira,MC 4º,72,4
2741,1991-09-29,Domingo,MC 4º,72,19
2747,1991-10-26,Sábado,MC 4º,72,6
2819,1992-10-11,Domingo,MC 1º,72,72
2845,1993-04-17,Sábado,MC 1º,72,26
2923,1994-05-21,Sábado,MC 4º,72,78
2926,1994-06-04,Sábado,MC 1º,72,3
2929,1994-06-18,Sábado,MC 1º,72,3
2929,1994-06-18,Sábado,MC 4º,72,0
2952,1994-09-14,Quarta-feira,MC 3º,72,23
3002,1995-04-19,Quarta-feira,MC 4º,72,50
3035,1995-08-30,Quarta-feira,MC 4º,72,33
3038,1995-09-13,Quarta-feira,MC 1º,72,3
3042,1995-09-27,Quarta-feira,MC 4º,72,4
3067,1996-01-20,Sábado,MC 1º,72,25
3075,1996-02-24,Sábado,MC 3º,72,8
3079,1996-03-09,Sábado,MC 4º,72,4
3182,1997-05-24,Sábado,MC 5º,72,103
3205,1997-08-23,Sábado,MC 3º,72,23
3231,1997-11-29,Sábado,MC 2º,72,26
3267,1998-04-25,Sábado,MC 4º,72,36
3292,1998-08-08,Sábado,MC 1º,72,25
3320,1998-11-25,Quarta-feira,MC 5º,72,28
3388,1999-08-18,Quarta-feira,MC 5º,72,68
3392,1999-09-01,Quarta-feira,MC 3º,72,4
3417,1999-12-11,Sábado,MC 5º,72,25
3421,2000-01-05,Quarta-feira,MC 5º,72,4
3425,2000-01-19,Quarta-feira,MC 1º,72,4
3488,2000-09-16,Sábado,MC 3º,72,63
3534,2001-03-21,Quarta-feira,MC 1º,72,46
3592,2001-11-07,Quarta-feira,MC 1º,72,58
3593,2001-11-10,Sábado,MC 4º,72,1
3607,2002-01-12,Sábado,MC 4º,72,14
3612,2002-01-30,Quarta-feira,MC 2º,72,5
3664,2002-08-17,Sábado,MC 5º,72,52
3700,2003-01-11,Sábado,MC 1º,72,36
3709,2003-02-12,Quarta-feira,MC 2º,72,9
3724,2003-04-09,Quarta-feira,MC 4º,72,15
