Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
4,1962-10-03,Quarta-feira,MC 2º,73,4
39,1963-02-09,Sábado,MC 2º,73,35
55,1963-04-10,Quarta-feira,MC 5º,73,16
61,1963-05-08,Quarta-feira,MC 3º,73,6
80,1963-07-13,Sábado,MC 5º,73,19
89,1963-08-14,Quarta-feira,MC 4º,73,9
100,1963-09-25,Quarta-feira,MC 5º,73,11
175,1964-07-01,Quarta-feira,MC 3º,73,75
176,1964-07-04,Sábado,MC 4º,73,1
186,1964-08-08,Sábado,MC 4º,73,10
210,1964-11-04,Quarta-feira,MC 4º,73,24
216,1964-11-25,Quarta-feira,MC 1º,73,6
222,1964-12-16,Quarta-feira,MC 4º,73,6
244,1965-03-13,Sábado,MC 3º,73,22
248,1965-03-27,Sábado,MC 2º,73,4
265,1965-06-02,Quarta-feira,MC 2º,73,17
273,1965-06-30,Quarta-feira,MC 3º,73,8
299,1965-09-29,Quarta-feira,MC 1º,73,26
302,1965-10-09,Sábado,MC 4º,73,3
357,1966-04-30,Sábado,MC 5º,73,55
379,1966-07-16,Sábado,MC 2º,73,22
387,1966-08-13,Sábado,MC 1º,73,8
387,1966-08-13,Sábado,MC 5º,73,0
412,1966-11-16,Quarta-feira,MC 3º,73,25
413,1966-11-19,Sábado,MC 5º,73,1
451,1967-04-05,Quarta-feira,MC 4º,73,38
459,1967-05-03,Quarta-feira,MC 2º,73,8
471,1967-06-14,Quarta-feira,MC 1º,73,12
482,1967-07-22,Sábado,MC 3º,73,11
490,1967-08-19,Sábado,MC 4º,73,8
519,1967-12-02,Sábado,MC 5º,73,29
522,1967-12-13,Quarta-feira,MC 2º,73,3
533,1968-01-20,Sábado,MC 3º,73,11
537,1968-02-03,Sábado,MC 3º,73,4
574,1968-06-19,Quarta-feira,MC 4º,73,37
575,1968-06-22,Sábado,MC 3º,73,1
575,1968-06-22,Sábado,MC 5º,73,0
577,1968-06-29,Sábado,MC 3º,73,2
583,1968-07-20,Sábado,MC 1º,73,6
639,1969-02-15,Sábado,MC 3º,73,56
681,1969-07-19,Sábado,MC 3º,73,42
689,1969-08-16,Sábado,MC 1º,73,8
693,1969-08-30,Sábado,MC 4º,73,4
762,1970-05-16,Sábado,MC 3º,73,69
764,1970-05-23,Sábado,MC 2º,73,2
782,1970-07-25,Sábado,MC 2º,73,18
803,1970-10-07,Quarta-feira,MC 1º,73,21
824,1970-12-19,Sábado,MC 4º,73,21
856,1971-05-05,Quarta-feira,MC 4º,73,32
880,1971-07-28,Quarta-feira,MC 5º,73,24
890,1971-09-04,Sábado,MC 2º,73,10
940,1972-04-08,Sábado,MC 1º,73,50
991,1972-11-22,Quarta-feira,MC 1º,73,51
1001,1973-01-06,Sábado,MC 2º,73,10
1002,1973-01-10,Quarta-feira,MC 2º,73,1
1014,1973-03-03,Sábado,MC 1º,73,12
1075,1973-10-17,Quarta-feira,MC 1º,73,61
1167,1974-09-25,Quarta-feira,MC 1º,73,92
1219,1975-04-12,Sábado,MC 2º,73,52
1252,1975-08-13,Quarta-feira,MC 2º,73,33
1278,1975-11-19,Quarta-feira,MC 3º,73,26
1299,1976-02-11,Quarta-feira,MC 1º,73,21
1306,1976-03-10,Quarta-feira,MC 3º,73,7
1330,1976-06-12,Sábado,MC 2º,73,24
1331,1976-06-16,Quarta-feira,MC 2º,73,1
1369,1976-11-03,Quarta-feira,MC 5º,73,38
1393,1977-02-09,Quarta-feira,MC 5º,73,24
1458,1977-10-15,Sábado,MC 5º,73,65
1491,1978-02-25,Sábado,MC 1º,73,33
1501,1978-04-05,Quarta-feira,MC 3º,73,10
1506,1978-04-26,Quarta-feira,MC 4º,73,5
1508,1978-05-03,Quarta-feira,MC 3º,73,2
1587,1979-03-03,Sábado,MC 2º,73,79
1595,1979-03-31,Sábado,MC 3º,73,8
1615,1979-06-23,Sábado,MC 2º,73,20
1632,1979-08-25,Sábado,MC 4º,73,17
1634,1979-09-01,Sábado,MC 4º,73,2
1789,1981-05-13,Quarta-feira,MC 4º,73,155
1792,1981-05-27,Quarta-feira,MC 2º,73,3
1805,1981-07-11,Sábado,MC 4º,73,13
1856,1982-01-23,Sábado,MC 3º,73,51
1867,1982-03-06,Sábado,MC 1º,73,11
1881,1982-05-08,Sábado,MC 1º,73,14
1911,1982-08-28,Sábado,MC 1º,73,30
1918,1982-09-25,Sábado,MC 3º,73,7
2040,1984-01-21,Sábado,MC 3º,73,122
2043,1984-02-01,Quarta-feira,MC 2º,73,3
2075,1984-06-09,Sábado,MC 3º,73,32
2094,1984-08-22,Quarta-feira,MC 4º,73,19
2111,1984-10-31,Quarta-feira,MC 5º,73,17
2131,1985-01-26,Sábado,MC 2º,73,20
2134,1985-02-06,Quarta-feira,MC 2º,73,3
2138,1985-02-23,Sábado,MC 1º,73,4
2171,1985-06-29,Sábado,MC 3º,73,33
2177,1985-07-20,Sábado,MC 4º,73,6
2214,1985-12-07,Sábado,MC 4º,73,37
2235,1986-03-01,Sábado,MC 2º,73,21
2245,1986-04-09,Quarta-feira,MC 3º,73,10
2282,1986-08-30,Sábado,MC 1º,73,37
2288,1986-09-27,Sábado,MC 2º,73,6
2303,1986-11-29,Sábado,MC 1º,73,15
2349,1987-05-27,Quarta-feira,MC 2º,73,46
