Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
57,1963-04-20,Sábado,MC 3º,93,57
67,1963-05-29,Quarta-feira,MC 4º,93,10
96,1963-09-11,Quarta-feira,MC 5º,93,29
125,1963-12-28,Sábado,MC 1º,93,29
126,1964-01-04,Sábado,MC 4º,93,1
152,1964-04-11,Sábado,MC 3º,93,26
156,1964-04-25,Sábado,MC 3º,93,4
158,1964-05-02,Sábado,MC 1º,93,2
164,1964-05-23,Sábado,MC 1º,93,6
170,1964-06-13,Sábado,MC 3º,93,6
220,1964-12-09,Quarta-feira,MC 5º,93,50
239,1965-02-20,Sábado,MC 2º,93,19
251,1965-04-07,Quarta-feira,MC 1º,93,12
253,1965-04-14,Quarta-feira,MC 4º,93,2
283,1965-08-04,Quarta-feira,MC 5º,93,30
289,1965-08-25,Quarta-feira,MC 5º,93,6
293,1965-09-08,Quarta-feira,MC 2º,93,4
302,1965-10-09,Sábado,MC 5º,93,9
335,1966-02-09,Quarta-feira,MC 3º,93,33
376,1966-07-06,Quarta-feira,MC 1º,93,41
405,1966-10-19,Quarta-feira,MC 4º,93,29
408,1966-10-29,Sábado,MC 5º,93,3
442,1967-03-04,Sábado,MC 5º,93,34
458,1967-04-29,Sábado,MC 5º,93,16
469,1967-06-07,Quarta-feira,MC 2º,93,11
475,1967-06-28,Quarta-feira,MC 5º,93,6
486,1967-08-05,Sábado,MC 1º,93,11
492,1967-08-26,Sábado,MC 1º,93,6
505,1967-10-11,Quarta-feira,MC 4º,93,13
525,1967-12-23,Sábado,MC 2º,93,20
543,1968-02-24,Sábado,MC 4º,93,18
551,1968-03-27,Quarta-feira,MC 5º,93,8
581,1968-07-13,Sábado,MC 2º,93,30
592,1968-08-21,Quarta-feira,MC 3º,93,11
605,1968-10-09,Quarta-feira,MC 5º,93,13
653,1969-04-12,Sábado,MC 1º,93,48
683,1969-07-26,Sábado,MC 4º,93,30
689,1969-08-16,Sábado,MC 2º,93,6
690,1969-08-20,Quarta-feira,MC 1º,93,1
694,1969-09-03,Quarta-feira,MC 5º,93,4
703,1969-10-05,Domingo,MC 2º,93,9
720,1969-12-06,Sábado,MC 5º,93,17
722,1969-12-13,Sábado,MC 2º,93,2
737,1970-02-14,Sábado,MC 4º,93,15
763,1970-05-20,Quarta-feira,MC 2º,93,26
774,1970-06-27,Sábado,MC 5º,93,11
799,1970-09-23,Quarta-feira,MC 1º,93,25
846,1971-03-20,Sábado,MC 1º,93,47
857,1971-05-08,Sábado,MC 1º,93,11
862,1971-05-26,Quarta-feira,MC 1º,93,5
865,1971-06-05,Sábado,MC 4º,93,3
867,1971-06-12,Sábado,MC 5º,93,2
879,1971-07-24,Sábado,MC 4º,93,12
891,1971-09-11,Sábado,MC 2º,93,12
914,1971-12-08,Quarta-feira,MC 2º,93,23
914,1971-12-08,Quarta-feira,MC 4º,93,0
975,1972-09-13,Quarta-feira,MC 2º,93,61
1001,1973-01-06,Sábado,MC 5º,93,26
1058,1973-08-18,Sábado,MC 3º,93,57
1093,1973-12-19,Quarta-feira,MC 3º,93,35
1102,1974-01-26,Sábado,MC 2º,93,9
1158,1974-08-21,Quarta-feira,MC 5º,93,56
1277,1975-11-12,Quarta-feira,MC 5º,93,119
1282,1975-12-03,Quarta-feira,MC 3º,93,5
1289,1975-12-31,Quarta-feira,MC 5º,93,7
1293,1976-01-17,Sábado,MC 4º,93,4
1295,1976-01-28,Quarta-feira,MC 2º,93,2
1302,1976-02-21,Sábado,MC 4º,93,7
1311,1976-03-27,Sábado,MC 3º,93,9
1324,1976-05-22,Sábado,MC 1º,93,13
1331,1976-06-16,Quarta-feira,MC 4º,93,7
1375,1976-11-27,Sábado,MC 2º,93,44
1411,1977-04-20,Quarta-feira,MC 3º,93,36
1419,1977-05-21,Sábado,MC 5º,93,8
1426,1977-06-15,Quarta-feira,MC 4º,93,7
1461,1977-10-26,Quarta-feira,MC 5º,93,35
1511,1978-05-17,Quarta-feira,MC 2º,93,50
1517,1978-06-07,Quarta-feira,MC 4º,93,6
1528,1978-07-15,Sábado,MC 3º,93,11
1540,1978-08-30,Quarta-feira,MC 2º,93,12
1554,1978-10-21,Sábado,MC 4º,93,14
1558,1978-11-04,Sábado,MC 4º,93,4
1583,1979-02-14,Quarta-feira,MC 4º,93,25
1589,1979-03-10,Sábado,MC 3º,93,6
1622,1979-07-18,Quarta-feira,MC 2º,93,33
1624,1979-07-25,Quarta-feira,MC 2º,93,2
