Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
24,1962-12-19,Quarta-feira,MC 4º,5,24
30,1963-01-09,Quarta-feira,MC 4º,5,6
37,1963-02-02,Sábado,MC 1º,5,7
43,1963-02-23,Sábado,MC 3º,5,6
46,1963-03-09,Sábado,MC 5º,5,3
68,1963-06-01,Sábado,MC 1º,5,22
112,1963-11-09,Sábado,MC 1º,5,44
123,1963-12-18,Quarta-feira,MC 2º,5,11
131,1964-01-22,Quarta-feira,MC 3º,5,8
137,1964-02-15,Sábado,MC 3º,5,6
155,1964-04-22,Quarta-feira,MC 1º,5,18
165,1964-05-27,Quarta-feira,MC 5º,5,10
175,1964-07-01,Quarta-feira,MC 1º,5,10
189,1964-08-22,Sábado,MC 5º,5,14
231,1965-01-23,Sábado,MC 4º,5,42
266,1965-06-05,Sábado,MC 4º,5,35
279,1965-07-21,Quarta-feira,MC 2º,5,13
283,1965-08-04,Quarta-feira,MC 3º,5,4
308,1965-10-30,Sábado,MC 1º,5,25
321,1965-12-15,Quarta-feira,MC 5º,5,13
344,1966-03-16,Quarta-feira,MC 2º,5,23
367,1966-06-04,Sábado,MC 4º,5,23
368,1966-06-08,Quarta-feira,MC 4º,5,1
372,1966-06-22,Quarta-feira,MC 5º,5,4
398,1966-09-24,Sábado,MC 1º,5,26
450,1967-04-01,Sábado,MC 5º,5,52
455,1967-04-19,Quarta-feira,MC 1º,5,5
478,1967-07-08,Sábado,MC 5º,5,23
502,1967-09-30,Sábado,MC 4º,5,24
530,1968-01-10,Quarta-feira,MC 4º,5,28
546,1968-03-09,Sábado,MC 1º,5,16
564,1968-05-15,Quarta-feira,MC 4º,5,18
569,1968-06-01,Sábado,MC 4º,5,5
580,1968-07-10,Quarta-feira,MC 4º,5,11
600,1968-09-21,Sábado,MC 5º,5,20
612,1968-11-06,Quarta-feira,MC 4º,5,12
624,1968-12-18,Quarta-feira,MC 1º,5,12
637,1969-02-08,Sábado,MC 1º,5,13
678,1969-07-09,Quarta-feira,MC 3º,5,41
696,1969-09-10,Quarta-feira,MC 2º,5,18
709,1969-10-25,Sábado,MC 2º,5,13
713,1969-11-08,Sábado,MC 4º,5,4
805,1970-10-14,Quarta-feira,MC 3º,5,92
807,1970-10-21,Quarta-feira,MC 5º,5,2
812,1970-11-07,Sábado,MC 5º,5,5
815,1970-11-18,Quarta-feira,MC 4º,5,3
