Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
5,1962-10-06,Sábado,MC 4º,40,5
36,1963-01-30,Quarta-feira,MC 5º,40,31
39,1963-02-09,Sábado,MC 5º,40,3
45,1963-03-06,Quarta-feira,MC 1º,40,6
81,1963-07-17,Quarta-feira,MC 1º,40,36
123,1963-12-18,Quarta-feira,MC 4º,40,42
142,1964-03-04,Quarta-feira,MC 4º,40,19
162,1964-05-16,Sábado,MC 4º,40,20
170,1964-06-13,Sábado,MC 2º,40,8
201,1964-10-03,Sábado,MC 5º,40,31
226,1964-12-30,Quarta-feira,MC 4º,40,25
257,1965-05-05,Quarta-feira,MC 5º,40,31
308,1965-10-30,Sábado,MC 4º,40,51
309,1965-11-03,Quarta-feira,MC 1º,40,1
327,1966-01-12,Quarta-feira,MC 3º,40,18
384,1966-08-03,Quarta-feira,MC 1º,40,57
395,1966-09-14,Quarta-feira,MC 2º,40,11
505,1967-10-11,Quarta-feira,MC 3º,40,110
521,1967-12-09,Sábado,MC 4º,40,16
525,1967-12-23,Sábado,MC 4º,40,4
540,1968-02-14,Quarta-feira,MC 5º,40,15
560,1968-04-27,Sábado,MC 4º,40,20
602,1968-09-28,Sábado,MC 2º,40,42
616,1968-11-20,Quarta-feira,MC 5º,40,14
630,1969-01-15,Quarta-feira,MC 3º,40,14
660,1969-05-07,Quarta-feira,MC 4º,40,30
667,1969-05-31,Sábado,MC 2º,40,7
682,1969-07-23,Quarta-feira,MC 4º,40,15
685,1969-08-02,Sábado,MC 1º,40,3
691,1969-08-23,Sábado,MC 1º,40,6
691,1969-08-23,Sábado,MC 4º,40,0
713,1969-11-08,Sábado,MC 1º,40,22
770,1970-06-13,Sábado,MC 2º,40,57
781,1970-07-22,Quarta-feira,MC 3º,40,11
793,1970-09-02,Quarta-feira,MC 4º,40,12
820,1970-12-05,Sábado,MC 1º,40,27
845,1971-03-17,Quarta-feira,MC 3º,40,25
846,1971-03-20,Sábado,MC 2º,40,1
892,1971-09-15,Quarta-feira,MC 1º,40,46
947,1972-05-10,Quarta-feira,MC 4º,40,55
971,1972-08-23,Quarta-feira,MC 4º,40,24
1003,1973-01-13,Sábado,MC 1º,40,32
1031,1973-05-12,Sábado,MC 1º,40,28
1032,1973-05-16,Quarta-feira,MC 5º,40,1
1036,1973-05-30,Quarta-feira,MC 2º,40,4
1043,1973-06-23,Sábado,MC 5º,40,7
1082,1973-11-10,Sábado,MC 5º,40,39
1091,1973-12-12,Quarta-feira,MC 3º,40,9
1108,1974-02-16,Sábado,MC 3º,40,17
1113,1974-03-09,Sábado,MC 1º,40,5
1152,1974-07-27,Sábado,MC 3º,40,39
1184,1974-11-27,Quarta-feira,MC 5º,40,32
1186,1974-12-04,Quarta-feira,MC 4º,40,2
1207,1975-02-26,Quarta-feira,MC 5º,40,21
1231,1975-05-28,Quarta-feira,MC 5º,40,24
1233,1975-06-04,Quarta-feira,MC 3º,40,2
