Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
14,1962-11-10,Sábado,MC 4º,34,14
25,1962-12-22,Sábado,MC 1º,34,11
49,1963-03-20,Quarta-feira,MC 1º,34,24
60,1963-05-04,Sábado,MC 3º,34,11
88,1963-08-10,Sábado,MC 1º,34,28
88,1963-08-10,Sábado,MC 3º,34,0
93,1963-08-28,Quarta-feira,MC 4º,34,5
109,1963-10-26,Sábado,MC 5º,34,16
120,1963-12-07,Sábado,MC 1º,34,11
131,1964-01-22,Quarta-feira,MC 2º,34,11
136,1964-02-08,Sábado,MC 1º,34,5
184,1964-08-01,Sábado,MC 1º,34,48
185,1964-08-05,Quarta-feira,MC 4º,34,1
189,1964-08-22,Sábado,MC 2º,34,4
212,1964-11-11,Quarta-feira,MC 4º,34,23
234,1965-02-03,Quarta-feira,MC 4º,34,22
270,1965-06-19,Sábado,MC 5º,34,36
324,1965-12-29,Quarta-feira,MC 2º,34,54
333,1966-02-02,Quarta-feira,MC 5º,34,9
345,1966-03-19,Sábado,MC 3º,34,12
354,1966-04-20,Quarta-feira,MC 2º,34,9
379,1966-07-16,Sábado,MC 3º,34,25
409,1966-11-05,Sábado,MC 1º,34,30
434,1967-02-01,Quarta-feira,MC 1º,34,25
449,1967-03-29,Quarta-feira,MC 5º,34,15
463,1967-05-17,Quarta-feira,MC 3º,34,14
491,1967-08-23,Quarta-feira,MC 4º,34,28
498,1967-09-16,Sábado,MC 4º,34,7
511,1967-11-01,Quarta-feira,MC 1º,34,13
518,1967-11-29,Quarta-feira,MC 5º,34,7
526,1967-12-27,Quarta-feira,MC 4º,34,8
535,1968-01-27,Sábado,MC 4º,34,9
536,1968-01-31,Quarta-feira,MC 4º,34,1
540,1968-02-14,Quarta-feira,MC 2º,34,4
559,1968-04-24,Quarta-feira,MC 4º,34,19
565,1968-05-18,Sábado,MC 1º,34,6
570,1968-06-05,Quarta-feira,MC 3º,34,5
575,1968-06-22,Sábado,MC 1º,34,5
582,1968-07-17,Quarta-feira,MC 3º,34,7
588,1968-08-07,Quarta-feira,MC 4º,34,6
595,1968-08-31,Sábado,MC 1º,34,7
610,1968-10-26,Sábado,MC 3º,34,15
612,1968-11-06,Quarta-feira,MC 2º,34,2
632,1969-01-22,Quarta-feira,MC 5º,34,20
673,1969-06-21,Sábado,MC 1º,34,41
674,1969-06-25,Quarta-feira,MC 5º,34,1
712,1969-11-05,Quarta-feira,MC 2º,34,38
755,1970-04-22,Quarta-feira,MC 2º,34,43
755,1970-04-22,Quarta-feira,MC 5º,34,0
758,1970-05-02,Sábado,MC 5º,34,3
766,1970-05-30,Sábado,MC 1º,34,8
799,1970-09-23,Quarta-feira,MC 2º,34,33
820,1970-12-05,Sábado,MC 2º,34,21
843,1971-03-10,Quarta-feira,MC 5º,34,23
847,1971-03-24,Quarta-feira,MC 4º,34,4
853,1971-04-17,Sábado,MC 4º,34,6
907,1971-11-10,Quarta-feira,MC 2º,34,54
916,1971-12-15,Quarta-feira,MC 1º,34,9
930,1972-02-26,Sábado,MC 2º,34,14
934,1972-03-15,Quarta-feira,MC 3º,34,4
937,1972-03-25,Sábado,MC 2º,34,3
955,1972-06-10,Sábado,MC 5º,34,18
970,1972-08-19,Sábado,MC 2º,34,15
993,1972-11-29,Quarta-feira,MC 2º,34,23
999,1972-12-23,Sábado,MC 1º,34,6
1004,1973-01-17,Quarta-feira,MC 1º,34,5
1027,1973-04-28,Sábado,MC 2º,34,23
1087,1973-11-28,Quarta-feira,MC 5º,34,60
1107,1974-02-13,Quarta-feira,MC 5º,34,20
1109,1974-02-20,Quarta-feira,MC 3º,34,2
1115,1974-03-16,Sábado,MC 2º,34,6
1138,1974-06-08,Sábado,MC 4º,34,23
1178,1974-11-06,Quarta-feira,MC 1º,34,40
1186,1974-12-04,Quarta-feira,MC 3º,34,8
1201,1975-02-01,Sábado,MC 3º,34,15
1208,1975-03-01,Sábado,MC 2º,34,7
1225,1975-05-07,Quarta-feira,MC 2º,34,17
1233,1975-06-04,Quarta-feira,MC 2º,34,8
1268,1975-10-08,Quarta-feira,MC 3º,34,35
1294,1976-01-21,Quarta-feira,MC 3º,34,26
1298,1976-02-07,Sábado,MC 2º,34,4
1362,1976-10-06,Quarta-feira,MC 4º,34,64
1423,1977-06-04,Sábado,MC 2º,34,61
1433,1977-07-09,Sábado,MC 2º,34,10
1465,1977-11-16,Quarta-feira,MC 4º,34,32
1480,1978-01-11,Quarta-feira,MC 3º,34,15
1482,1978-01-18,Quarta-feira,MC 1º,34,2
1510,1978-05-13,Sábado,MC 1º,34,28
1513,1978-05-24,Quarta-feira,MC 1º,34,3
1515,1978-05-31,Quarta-feira,MC 2º,34,2
1521,1978-06-21,Quarta-feira,MC 1º,34,6
1551,1978-10-11,Quarta-feira,MC 1º,34,30
1581,1979-02-07,Quarta-feira,MC 5º,34,30
1594,1979-03-28,Quarta-feira,MC 3º,34,13
1612,1979-06-13,Quarta-feira,MC 3º,34,18
1638,1979-09-19,Quarta-feira,MC 3º,34,26
1642,1979-10-03,Quarta-feira,MC 1º,34,4
1653,1979-11-21,Quarta-feira,MC 4º,34,11
1693,1980-04-30,Quarta-feira,MC 1º,34,40
1734,1980-10-01,Quarta-feira,MC 1º,34,41
1743,1980-11-05,Quarta-feira,MC 5º,34,9
1758,1981-01-07,Quarta-feira,MC 3º,34,15
1764,1981-01-28,Quarta-feira,MC 3º,34,6
1790,1981-05-20,Quarta-feira,MC 3º,34,26
1791,1981-05-23,Sábado,MC 2º,34,1
1852,1982-01-09,Sábado,MC 2º,34,61
1869,1982-03-13,Sábado,MC 1º,34,17
1870,1982-03-17,Quarta-feira,MC 4º,34,1
1885,1982-05-26,Quarta-feira,MC 2º,34,15
1887,1982-06-02,Quarta-feira,MC 2º,34,2
1913,1982-09-04,Sábado,MC 1º,34,26
1923,1982-10-16,Sábado,MC 4º,34,10
1958,1983-03-05,Sábado,MC 1º,34,35
1989,1983-06-29,Quarta-feira,MC 4º,34,31
2022,1983-11-12,Sábado,MC 3º,34,33
2054,1984-03-14,Quarta-feira,MC 1º,34,32
2070,1984-05-23,Quarta-feira,MC 5º,34,16
2090,1984-08-08,Quarta-feira,MC 2º,34,20
2096,1984-08-29,Quarta-feira,MC 2º,34,6
2115,1984-11-24,Sábado,MC 4º,34,19
2129,1985-01-19,Sábado,MC 2º,34,14
2137,1985-02-16,Sábado,MC 2º,34,8
2148,1985-03-30,Sábado,MC 2º,34,11
2185,1985-08-17,Sábado,MC 3º,34,37
2201,1985-10-16,Quarta-feira,MC 4º,34,16
2232,1986-02-19,Quarta-feira,MC 1º,34,31
2243,1986-04-02,Quarta-feira,MC 2º,34,11
2267,1986-07-05,Sábado,MC 5º,34,24
2317,1987-01-28,Quarta-feira,MC 4º,34,50
2329,1987-03-14,Sábado,MC 2º,34,12
2388,1987-10-21,Quarta-feira,MC 4º,34,59
2457,1988-07-20,Quarta-feira,MC 1º,34,69
2460,1988-07-30,Sábado,MC 5º,34,3
2516,1989-03-11,Sábado,MC 3º,34,56
2547,1989-07-15,Sábado,MC 4º,34,31
2549,1989-07-22,Sábado,MC 4º,34,2
2566,1989-09-27,Quarta-feira,MC 3º,34,17
2590,1990-01-20,Sábado,MC 3º,34,24
2590,1990-01-20,Sábado,MC 4º,34,0
2614,1990-05-12,Sábado,MC 5º,34,24
2620,1990-06-02,Sábado,MC 3º,34,6
2647,1990-09-19,Quarta-feira,MC 2º,34,27
2656,1990-10-27,Sábado,MC 3º,34,9
2658,1990-11-07,Quarta-feira,MC 5º,34,2
2680,1991-02-06,Quarta-feira,MC 1º,34,22
2688,1991-03-09,Sábado,MC 5º,34,8
2701,1991-04-27,Sábado,MC 1º,34,13
2718,1991-07-10,Quarta-feira,MC 1º,34,17
2749,1991-11-06,Quarta-feira,MC 3º,34,31
2760,1991-12-21,Sábado,MC 4º,34,11
2768,1992-01-25,Sábado,MC 2º,34,8
2780,1992-03-11,Quarta-feira,MC 2º,34,12
2781,1992-03-14,Sábado,MC 1º,34,1
2785,1992-03-28,Sábado,MC 5º,34,4
2794,1992-05-09,Sábado,MC 1º,34,9
2824,1992-11-14,Sábado,MC 5º,34,30
2870,1993-10-16,Sábado,MC 5º,34,46
2919,1994-05-07,Sábado,MC 3º,34,49
2976,1994-12-24,Sábado,MC 5º,34,57
3000,1995-04-08,Sábado,MC 3º,34,24
3043,1995-09-30,Sábado,MC 3º,34,43
3063,1996-01-06,Sábado,MC 1º,34,20
3079,1996-03-09,Sábado,MC 3º,34,16
3084,1996-03-30,Sábado,MC 2º,34,5
3115,1996-08-10,Sábado,MC 2º,34,31
3144,1996-12-11,Quarta-feira,MC 5º,34,29
3151,1997-01-15,Quarta-feira,MC 2º,34,7
3195,1997-07-16,Quarta-feira,MC 4º,34,44
3203,1997-08-16,Sábado,MC 3º,34,8
3229,1997-11-22,Sábado,MC 5º,34,26
3242,1998-01-17,Sábado,MC 1º,34,13
3245,1998-01-28,Quarta-feira,MC 2º,34,3
3248,1998-02-07,Sábado,MC 4º,34,3
3289,1998-07-25,Sábado,MC 1º,34,41
3334,1999-01-23,Sábado,MC 2º,34,45
3335,1999-01-27,Quarta-feira,MC 1º,34,1
3347,1999-03-13,Sábado,MC 3º,34,12
3357,1999-04-24,Sábado,MC 2º,34,10
3360,1999-05-05,Quarta-feira,MC 2º,34,3
3396,1999-09-18,Sábado,MC 5º,34,36
3400,1999-10-02,Sábado,MC 5º,34,4
3424,2000-01-15,Sábado,MC 4º,34,24
3424,2000-01-15,Sábado,MC 5º,34,0
3428,2000-01-29,Sábado,MC 1º,34,4
3448,2000-04-12,Quarta-feira,MC 5º,34,20
3457,2000-05-20,Sábado,MC 2º,34,9
3465,2000-06-21,Quarta-feira,MC 3º,34,8
3468,2000-07-05,Quarta-feira,MC 2º,34,3
3470,2000-07-12,Quarta-feira,MC 1º,34,2
3470,2000-07-12,Quarta-feira,MC 4º,34,0
3517,2001-01-17,Quarta-feira,MC 4º,34,47
3521,2001-01-31,Quarta-feira,MC 4º,34,4
3534,2001-03-21,Quarta-feira,MC 2º,34,13
3579,2001-09-15,Sábado,MC 5º,34,45
3650,2002-06-29,Sábado,MC 1º,34,71
3653,2002-07-10,Quarta-feira,MC 5º,34,3
3682,2002-10-30,Quarta-feira,MC 2º,34,29
3683,2002-11-06,Quarta-feira,MC 3º,34,1
3714,2003-03-01,Sábado,MC 2º,34,31
3766,2003-09-06,Sábado,MC 1º,34,52
3782,2003-11-01,Sábado,MC 3º,34,16
3787,2003-11-22,Sábado,MC 2º,34,5
