Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
4,1962-10-03,Quarta-feira,MC 1º,8,4
7,1962-10-13,Sábado,MC 5º,8,3
15,1962-11-14,Quarta-feira,MC 1º,8,8
69,1963-06-05,Quarta-feira,MC 1º,8,54
113,1963-11-13,Quarta-feira,MC 5º,8,44
139,1964-02-22,Sábado,MC 2º,8,26
144,1964-03-11,Quarta-feira,MC 2º,8,5
172,1964-06-20,Sábado,MC 1º,8,28
197,1964-09-19,Sábado,MC 3º,8,25
253,1965-04-14,Quarta-feira,MC 3º,8,56
278,1965-07-17,Sábado,MC 4º,8,25
280,1965-07-24,Sábado,MC 5º,8,2
286,1965-08-14,Sábado,MC 5º,8,6
288,1965-08-21,Sábado,MC 4º,8,2
290,1965-08-28,Sábado,MC 5º,8,2
293,1965-09-08,Quarta-feira,MC 1º,8,3
307,1965-10-27,Quarta-feira,MC 4º,8,14
314,1965-11-20,Sábado,MC 2º,8,7
385,1966-08-06,Sábado,MC 1º,8,71
395,1966-09-14,Quarta-feira,MC 3º,8,10
408,1966-10-29,Sábado,MC 4º,8,13
448,1967-03-25,Sábado,MC 5º,8,40
471,1967-06-14,Quarta-feira,MC 4º,8,23
484,1967-07-29,Sábado,MC 1º,8,13
489,1967-08-16,Quarta-feira,MC 4º,8,5
551,1968-03-27,Quarta-feira,MC 4º,8,62
552,1968-03-30,Sábado,MC 4º,8,1
558,1968-04-20,Sábado,MC 3º,8,6
573,1968-06-15,Sábado,MC 2º,8,15
574,1968-06-19,Quarta-feira,MC 3º,8,1
620,1968-12-04,Quarta-feira,MC 2º,8,46
627,1969-01-04,Sábado,MC 1º,8,7
650,1969-03-29,Sábado,MC 2º,8,23
656,1969-04-23,Quarta-feira,MC 4º,8,6
663,1969-05-17,Sábado,MC 4º,8,7
681,1969-07-19,Sábado,MC 4º,8,18
690,1969-08-20,Quarta-feira,MC 3º,8,9
697,1969-09-13,Sábado,MC 4º,8,7
728,1970-01-10,Sábado,MC 5º,8,31
771,1970-06-17,Quarta-feira,MC 5º,8,43
776,1970-07-04,Sábado,MC 3º,8,5
800,1970-09-26,Sábado,MC 1º,8,24
815,1970-11-18,Quarta-feira,MC 1º,8,15
823,1970-12-16,Quarta-feira,MC 5º,8,8
857,1971-05-08,Sábado,MC 4º,8,34
884,1971-08-14,Sábado,MC 3º,8,27
915,1971-12-11,Sábado,MC 1º,8,31
931,1972-03-04,Sábado,MC 1º,8,16
968,1972-08-09,Quarta-feira,MC 3º,8,37
1006,1973-01-27,Sábado,MC 4º,8,38
1006,1973-01-27,Sábado,MC 5º,8,0
1014,1973-03-03,Sábado,MC 4º,8,8
1046,1973-07-04,Quarta-feira,MC 3º,8,32
1064,1973-09-08,Sábado,MC 2º,8,18
1082,1973-11-10,Sábado,MC 3º,8,18
1104,1974-02-02,Sábado,MC 4º,8,22
1123,1974-04-13,Sábado,MC 2º,8,19
1153,1974-07-31,Quarta-feira,MC 1º,8,30
1182,1974-11-20,Quarta-feira,MC 4º,8,29
1195,1975-01-11,Sábado,MC 5º,8,13
1196,1975-01-15,Quarta-feira,MC 3º,8,1
1202,1975-02-05,Quarta-feira,MC 3º,8,6
1208,1975-03-01,Sábado,MC 1º,8,6
1227,1975-05-14,Quarta-feira,MC 3º,8,19
1253,1975-08-16,Sábado,MC 3º,8,26
1281,1975-11-29,Sábado,MC 4º,8,28
1291,1976-01-10,Sábado,MC 4º,8,10
1295,1976-01-28,Quarta-feira,MC 3º,8,4
1301,1976-02-18,Quarta-feira,MC 5º,8,6
1323,1976-05-19,Quarta-feira,MC 4º,8,22
1346,1976-08-11,Quarta-feira,MC 1º,8,23
1357,1976-09-18,Sábado,MC 3º,8,11
1379,1976-12-11,Sábado,MC 1º,8,22
1408,1977-04-06,Quarta-feira,MC 1º,8,29
1428,1977-06-22,Quarta-feira,MC 3º,8,20
1446,1977-08-27,Sábado,MC 1º,8,18
1475,1977-12-21,Quarta-feira,MC 4º,8,29
1476,1977-12-24,Sábado,MC 5º,8,1
1483,1978-01-21,Sábado,MC 5º,8,7
1485,1978-02-01,Quarta-feira,MC 1º,8,2
1489,1978-02-18,Sábado,MC 1º,8,4
1493,1978-03-04,Sábado,MC 3º,8,4
1530,1978-07-22,Sábado,MC 3º,8,37
1543,1978-09-09,Sábado,MC 5º,8,13
1549,1978-09-30,Sábado,MC 3º,8,6
1553,1978-10-18,Quarta-feira,MC 4º,8,4
1560,1978-11-11,Sábado,MC 5º,8,7
1572,1979-01-03,Quarta-feira,MC 1º,8,12
1639,1979-09-22,Sábado,MC 1º,8,67
1666,1980-01-16,Quarta-feira,MC 1º,8,27
1675,1980-02-23,Sábado,MC 2º,8,9
1680,1980-03-12,Quarta-feira,MC 1º,8,5
1700,1980-05-31,Sábado,MC 4º,8,20
1702,1980-06-07,Sábado,MC 1º,8,2
1728,1980-09-10,Quarta-feira,MC 3º,8,26
1747,1980-11-22,Sábado,MC 3º,8,19
1772,1981-02-25,Quarta-feira,MC 3º,8,25
1792,1981-05-27,Quarta-feira,MC 1º,8,20
1793,1981-05-30,Sábado,MC 4º,8,1
1819,1981-09-02,Quarta-feira,MC 4º,8,26
1825,1981-09-23,Quarta-feira,MC 2º,8,6
1878,1982-04-24,Sábado,MC 1º,8,53
1899,1982-07-14,Quarta-feira,MC 4º,8,21
1969,1983-04-16,Sábado,MC 3º,8,70
1974,1983-05-07,Sábado,MC 5º,8,5
1993,1983-07-13,Quarta-feira,MC 3º,8,19
2020,1983-10-29,Sábado,MC 1º,8,27
2032,1983-12-21,Quarta-feira,MC 3º,8,12
2050,1984-02-25,Sábado,MC 4º,8,18
2069,1984-05-19,Sábado,MC 5º,8,19
2117,1984-12-01,Sábado,MC 2º,8,48
2140,1985-03-02,Sábado,MC 2º,8,23
2140,1985-03-02,Sábado,MC 3º,8,0
2146,1985-03-23,Sábado,MC 1º,8,6
2181,1985-08-04,Domingo,MC 1º,8,35
2182,1985-08-07,Quarta-feira,MC 5º,8,1
2185,1985-08-17,Sábado,MC 5º,8,3
2195,1985-09-25,Quarta-feira,MC 3º,8,10
2208,1985-11-13,Quarta-feira,MC 3º,8,13
2216,1985-12-14,Sábado,MC 3º,8,8
2219,1985-12-28,Sábado,MC 5º,8,3
2233,1986-02-22,Sábado,MC 2º,8,14
2263,1986-06-21,Sábado,MC 5º,8,30
2274,1986-07-30,Quarta-feira,MC 5º,8,11
2293,1986-10-18,Sábado,MC 4º,8,19
2308,1986-12-17,Quarta-feira,MC 5º,8,15
2423,1988-03-09,Quarta-feira,MC 4º,8,115
2456,1988-07-16,Sábado,MC 3º,8,33
2460,1988-07-30,Sábado,MC 4º,8,4
2466,1988-08-20,Sábado,MC 5º,8,6
2530,1989-05-10,Quarta-feira,MC 2º,8,64
2545,1989-07-08,Sábado,MC 4º,8,15
2576,1989-11-11,Sábado,MC 4º,8,31
2584,1989-12-13,Quarta-feira,MC 3º,8,8
2585,1989-12-16,Sábado,MC 3º,8,1
2600,1990-03-07,Quarta-feira,MC 4º,8,15
2610,1990-04-25,Quarta-feira,MC 1º,8,10
2610,1990-04-25,Quarta-feira,MC 3º,8,0
2639,1990-08-18,Sábado,MC 1º,8,29
