Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
12,1962-10-31,Quarta-feira,MC 3º,44,12
20,1962-12-01,Sábado,MC 1º,44,8
34,1963-01-23,Quarta-feira,MC 3º,44,14
44,1963-03-02,Sábado,MC 2º,44,10
145,1964-03-14,Sábado,MC 4º,44,101
146,1964-03-18,Quarta-feira,MC 2º,44,1
152,1964-04-11,Sábado,MC 5º,44,6
184,1964-08-01,Sábado,MC 3º,44,32
193,1964-09-05,Sábado,MC 2º,44,9
216,1964-11-25,Quarta-feira,MC 5º,44,23
223,1964-12-19,Sábado,MC 2º,44,7
224,1964-12-23,Quarta-feira,MC 5º,44,1
238,1965-02-17,Quarta-feira,MC 4º,44,14
240,1965-02-24,Quarta-feira,MC 4º,44,2
246,1965-03-20,Sábado,MC 3º,44,6
249,1965-03-31,Quarta-feira,MC 5º,44,3
277,1965-07-14,Quarta-feira,MC 4º,44,28
281,1965-07-28,Quarta-feira,MC 4º,44,4
364,1966-05-25,Quarta-feira,MC 4º,44,83
373,1966-06-25,Sábado,MC 4º,44,9
391,1966-08-27,Sábado,MC 3º,44,18
457,1967-04-26,Quarta-feira,MC 1º,44,66
475,1967-06-28,Quarta-feira,MC 3º,44,18
496,1967-09-09,Sábado,MC 5º,44,21
540,1968-02-14,Quarta-feira,MC 4º,44,44
545,1968-03-06,Quarta-feira,MC 4º,44,5
557,1968-04-17,Quarta-feira,MC 3º,44,12
616,1968-11-20,Quarta-feira,MC 3º,44,59
686,1969-08-06,Quarta-feira,MC 3º,44,70
694,1969-09-03,Quarta-feira,MC 3º,44,8
698,1969-09-17,Quarta-feira,MC 4º,44,4
773,1970-06-24,Quarta-feira,MC 5º,44,75
819,1970-12-02,Quarta-feira,MC 5º,44,46
823,1970-12-16,Quarta-feira,MC 3º,44,4
828,1971-01-09,Sábado,MC 4º,44,5
832,1971-01-27,Quarta-feira,MC 4º,44,4
866,1971-06-09,Quarta-feira,MC 5º,44,34
868,1971-06-16,Quarta-feira,MC 3º,44,2
874,1971-07-07,Quarta-feira,MC 4º,44,6
906,1971-11-06,Sábado,MC 2º,44,32
932,1972-03-08,Quarta-feira,MC 1º,44,26
965,1972-07-26,Quarta-feira,MC 1º,44,33
970,1972-08-19,Sábado,MC 3º,44,5
999,1972-12-23,Sábado,MC 3º,44,29
1030,1973-05-09,Quarta-feira,MC 4º,44,31
1089,1973-12-05,Quarta-feira,MC 2º,44,59
1111,1974-03-02,Sábado,MC 4º,44,22
1155,1974-08-10,Sábado,MC 2º,44,44
1179,1974-11-09,Sábado,MC 2º,44,24
1218,1975-04-09,Quarta-feira,MC 5º,44,39
1225,1975-05-07,Quarta-feira,MC 5º,44,7
1263,1975-09-20,Sábado,MC 5º,44,38
1264,1975-09-24,Quarta-feira,MC 2º,44,1
1292,1976-01-14,Quarta-feira,MC 1º,44,28
1296,1976-01-31,Sábado,MC 4º,44,4
1338,1976-07-10,Sábado,MC 3º,44,42
1348,1976-08-18,Quarta-feira,MC 2º,44,10
1380,1976-12-15,Quarta-feira,MC 4º,44,32
1472,1977-12-10,Sábado,MC 5º,44,92
1495,1978-03-11,Sábado,MC 2º,44,23
1503,1978-04-12,Quarta-feira,MC 5º,44,8
1505,1978-04-19,Quarta-feira,MC 2º,44,2
1507,1978-04-29,Sábado,MC 1º,44,2
1517,1978-06-07,Quarta-feira,MC 3º,44,10
1520,1978-06-17,Sábado,MC 1º,44,3
1526,1978-07-08,Sábado,MC 3º,44,6
1549,1978-09-30,Sábado,MC 2º,44,23
1556,1978-10-28,Sábado,MC 5º,44,7
