Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
22,1962-12-12,Quarta-feira,MC 2º,2,22
43,1963-02-23,Sábado,MC 4º,2,21
52,1963-03-30,Sábado,MC 5º,2,9
79,1963-07-10,Quarta-feira,MC 1º,2,27
109,1963-10-26,Sábado,MC 4º,2,30
127,1964-01-08,Quarta-feira,MC 1º,2,18
139,1964-02-22,Sábado,MC 5º,2,12
141,1964-02-29,Sábado,MC 1º,2,2
159,1964-05-06,Quarta-feira,MC 3º,2,18
172,1964-06-20,Sábado,MC 3º,2,13
186,1964-08-08,Sábado,MC 2º,2,14
203,1964-10-10,Sábado,MC 5º,2,17
241,1965-02-27,Sábado,MC 5º,2,38
248,1965-03-27,Sábado,MC 1º,2,7
304,1965-10-16,Sábado,MC 2º,2,56
380,1966-07-20,Quarta-feira,MC 1º,2,76
394,1966-09-10,Sábado,MC 3º,2,14
403,1966-10-12,Quarta-feira,MC 3º,2,9
439,1967-02-22,Quarta-feira,MC 1º,2,36
439,1967-02-22,Quarta-feira,MC 2º,2,0
492,1967-08-26,Sábado,MC 3º,2,53
498,1967-09-16,Sábado,MC 5º,2,6
538,1968-02-07,Quarta-feira,MC 2º,2,40
553,1968-04-03,Quarta-feira,MC 1º,2,15
560,1968-04-27,Sábado,MC 3º,2,7
599,1968-09-18,Quarta-feira,MC 5º,2,39
613,1968-11-09,Sábado,MC 1º,2,14
659,1969-05-03,Sábado,MC 2º,2,46
668,1969-06-04,Quarta-feira,MC 2º,2,9
670,1969-06-11,Quarta-feira,MC 4º,2,2
748,1970-03-25,Quarta-feira,MC 2º,2,78
756,1970-04-25,Sábado,MC 5º,2,8
869,1971-06-19,Sábado,MC 3º,2,113
883,1971-08-11,Quarta-feira,MC 1º,2,14
903,1971-10-23,Sábado,MC 5º,2,20
920,1972-01-12,Quarta-feira,MC 1º,2,17
952,1972-05-27,Sábado,MC 3º,2,32
1008,1973-02-03,Sábado,MC 5º,2,56
1015,1973-03-10,Sábado,MC 1º,2,7
1048,1973-07-11,Quarta-feira,MC 1º,2,33
1050,1973-07-18,Quarta-feira,MC 2º,2,2
1060,1973-08-25,Sábado,MC 4º,2,10
1100,1974-01-19,Sábado,MC 1º,2,40
1110,1974-02-23,Sábado,MC 5º,2,10
1116,1974-03-20,Quarta-feira,MC 2º,2,6
1124,1974-04-17,Quarta-feira,MC 3º,2,8
1132,1974-05-18,Sábado,MC 3º,2,8
1150,1974-07-20,Sábado,MC 3º,2,18
1151,1974-07-24,Quarta-feira,MC 3º,2,1
1157,1974-08-17,Sábado,MC 3º,2,6
1198,1975-01-22,Quarta-feira,MC 3º,2,41
1211,1975-03-12,Quarta-feira,MC 5º,2,13
1239,1975-06-25,Quarta-feira,MC 4º,2,28
1270,1975-10-15,Quarta-feira,MC 1º,2,31
1275,1975-11-01,Sábado,MC 1º,2,5
1298,1976-02-07,Sábado,MC 1º,2,23
1318,1976-04-28,Quarta-feira,MC 1º,2,20
1322,1976-05-15,Sábado,MC 4º,2,4
1324,1976-05-22,Sábado,MC 4º,2,2
1354,1976-09-08,Quarta-feira,MC 5º,2,30
1444,1977-08-20,Sábado,MC 4º,2,90
1469,1977-11-30,Quarta-feira,MC 1º,2,25
1477,1977-12-31,Sábado,MC 5º,2,8
1488,1978-02-15,Quarta-feira,MC 1º,2,11
1495,1978-03-11,Sábado,MC 3º,2,7
1501,1978-04-05,Quarta-feira,MC 4º,2,6
1506,1978-04-26,Quarta-feira,MC 2º,2,5
1515,1978-05-31,Quarta-feira,MC 4º,2,9
1529,1978-07-19,Quarta-feira,MC 5º,2,14
1562,1978-11-25,Sábado,MC 1º,2,33
1562,1978-11-25,Sábado,MC 5º,2,0
1576,1979-01-17,Quarta-feira,MC 4º,2,14
1581,1979-02-07,Quarta-feira,MC 3º,2,5
1598,1979-04-11,Quarta-feira,MC 3º,2,17
1646,1979-10-20,Sábado,MC 4º,2,48
1667,1980-01-19,Sábado,MC 4º,2,21
1680,1980-03-12,Quarta-feira,MC 4º,2,13
1698,1980-05-24,Sábado,MC 1º,2,18
1714,1980-07-19,Sábado,MC 4º,2,16
1720,1980-08-13,Quarta-feira,MC 1º,2,6
1724,1980-08-27,Quarta-feira,MC 1º,2,4
1743,1980-11-05,Quarta-feira,MC 4º,2,19
1746,1980-11-19,Quarta-feira,MC 4º,2,3
1754,1980-12-17,Quarta-feira,MC 2º,2,8
1757,1980-12-31,Quarta-feira,MC 3º,2,3
1783,1981-04-11,Sábado,MC 4º,2,26
1808,1981-06-22,Segunda-feira,MC 2º,2,25
1809,1981-06-25,Quinta-feira,MC 4º,2,1
1817,1981-08-26,Quarta-feira,MC 3º,2,8
