Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
32,1963-01-16,Quarta-feira,MC 3º,24,32
33,1963-01-19,Sábado,MC 2º,24,1
51,1963-03-27,Quarta-feira,MC 2º,24,18
56,1963-04-17,Quarta-feira,MC 1º,24,5
60,1963-05-04,Sábado,MC 2º,24,4
63,1963-05-15,Quarta-feira,MC 5º,24,3
144,1964-03-11,Quarta-feira,MC 1º,24,81
160,1964-05-09,Sábado,MC 3º,24,16
174,1964-06-27,Sábado,MC 1º,24,14
232,1965-01-27,Quarta-feira,MC 3º,24,58
257,1965-05-05,Quarta-feira,MC 3º,24,25
263,1965-05-26,Quarta-feira,MC 1º,24,6
319,1965-12-08,Quarta-feira,MC 5º,24,56
360,1966-05-11,Quarta-feira,MC 4º,24,41
423,1966-12-24,Sábado,MC 5º,24,63
427,1967-01-07,Sábado,MC 2º,24,4
437,1967-02-15,Quarta-feira,MC 1º,24,10
451,1967-04-05,Quarta-feira,MC 2º,24,14
455,1967-04-19,Quarta-feira,MC 2º,24,4
477,1967-07-05,Quarta-feira,MC 2º,24,22
487,1967-08-09,Quarta-feira,MC 5º,24,10
573,1968-06-15,Sábado,MC 3º,24,86
640,1969-02-22,Sábado,MC 4º,24,67
669,1969-06-07,Sábado,MC 5º,24,29
698,1969-09-17,Quarta-feira,MC 3º,24,29
708,1969-10-22,Quarta-feira,MC 1º,24,10
721,1969-12-10,Quarta-feira,MC 2º,24,13
731,1970-01-21,Quarta-feira,MC 3º,24,10
743,1970-03-07,Sábado,MC 5º,24,12
755,1970-04-22,Quarta-feira,MC 1º,24,12
762,1970-05-16,Sábado,MC 1º,24,7
764,1970-05-23,Sábado,MC 4º,24,2
831,1971-01-23,Sábado,MC 2º,24,67
852,1971-04-14,Quarta-feira,MC 5º,24,21
891,1971-09-11,Sábado,MC 3º,24,39
922,1972-01-19,Quarta-feira,MC 2º,24,31
981,1972-10-07,Sábado,MC 1º,24,59
986,1972-10-28,Sábado,MC 5º,24,5
988,1972-11-08,Quarta-feira,MC 3º,24,2
995,1972-12-06,Quarta-feira,MC 2º,24,7
1033,1973-05-19,Sábado,MC 3º,24,38
1035,1973-05-26,Sábado,MC 1º,24,2
1039,1973-06-09,Sábado,MC 4º,24,4
1052,1973-07-25,Quarta-feira,MC 1º,24,13
1115,1974-03-16,Sábado,MC 3º,24,63
1126,1974-04-24,Quarta-feira,MC 2º,24,11
1137,1974-06-05,Quarta-feira,MC 4º,24,11
1139,1974-06-12,Quarta-feira,MC 5º,24,2
1172,1974-10-12,Sábado,MC 2º,24,33
1176,1974-10-26,Sábado,MC 2º,24,4
1180,1974-11-13,Quarta-feira,MC 4º,24,4
1198,1975-01-22,Quarta-feira,MC 1º,24,18
1213,1975-03-19,Quarta-feira,MC 4º,24,15
1215,1975-03-26,Quarta-feira,MC 3º,24,2
1234,1975-06-07,Sábado,MC 5º,24,19
1257,1975-08-30,Sábado,MC 4º,24,23
1263,1975-09-20,Sábado,MC 3º,24,6
1269,1975-10-11,Sábado,MC 4º,24,6
1287,1975-12-20,Sábado,MC 3º,24,18
1290,1976-01-07,Quarta-feira,MC 2º,24,3
1329,1976-06-09,Quarta-feira,MC 3º,24,39
1357,1976-09-18,Sábado,MC 1º,24,28
1381,1976-12-18,Sábado,MC 3º,24,24
1395,1977-02-16,Quarta-feira,MC 3º,24,14
1416,1977-05-11,Quarta-feira,MC 4º,24,21
1464,1977-11-12,Sábado,MC 4º,24,48
1518,1978-06-10,Sábado,MC 5º,24,54
1571,1978-12-30,Sábado,MC 2º,24,53
1573,1979-01-06,Sábado,MC 2º,24,2
1578,1979-01-24,Quarta-feira,MC 5º,24,5
1649,1979-10-31,Quarta-feira,MC 4º,24,71
1662,1979-12-22,Sábado,MC 4º,24,13
1669,1980-01-30,Quarta-feira,MC 4º,24,7
1681,1980-03-15,Sábado,MC 3º,24,12
1709,1980-07-02,Quarta-feira,MC 4º,24,28
1725,1980-08-30,Sábado,MC 2º,24,16
1749,1980-11-29,Sábado,MC 3º,24,24
1759,1981-01-10,Sábado,MC 3º,24,10
1762,1981-01-21,Quarta-feira,MC 2º,24,3
1788,1981-05-09,Sábado,MC 2º,24,26
1796,1981-06-10,Quarta-feira,MC 3º,24,8
1829,1981-10-07,Quarta-feira,MC 3º,24,33
1847,1981-12-16,Quarta-feira,MC 2º,24,18
1874,1982-04-03,Sábado,MC 3º,24,27
1893,1982-06-23,Quarta-feira,MC 3º,24,19
1921,1982-10-09,Sábado,MC 3º,24,28
1942,1983-01-05,Quarta-feira,MC 3º,24,21
2005,1983-08-27,Sábado,MC 5º,24,63
2019,1983-10-26,Quarta-feira,MC 2º,24,14
2019,1983-10-26,Quarta-feira,MC 5º,24,0
2027,1983-12-03,Sábado,MC 1º,24,8
2067,1984-05-12,Sábado,MC 2º,24,40
2135,1985-02-09,Sábado,MC 2º,24,68
2170,1985-06-26,Quarta-feira,MC 4º,24,35
2194,1985-09-21,Sábado,MC 4º,24,24
2219,1985-12-28,Sábado,MC 2º,24,25
2229,1986-02-05,Quarta-feira,MC 1º,24,10
2240,1986-03-19,Quarta-feira,MC 5º,24,11
2297,1986-11-01,Sábado,MC 5º,24,57
2323,1987-02-18,Quarta-feira,MC 5º,24,26
2329,1987-03-14,Sábado,MC 3º,24,6
2329,1987-03-14,Sábado,MC 4º,24,0
2345,1987-05-13,Quarta-feira,MC 1º,24,16
2355,1987-06-17,Quarta-feira,MC 5º,24,10
2377,1987-09-02,Quarta-feira,MC 5º,24,22
2380,1987-09-19,Sábado,MC 5º,24,3
2417,1988-02-13,Sábado,MC 5º,24,37
2442,1988-05-25,Quarta-feira,MC 1º,24,25
2448,1988-06-18,Sábado,MC 4º,24,6
2471,1988-09-10,Sábado,MC 5º,24,23
2485,1988-11-05,Sábado,MC 5º,24,14
2515,1989-03-08,Quarta-feira,MC 3º,24,30
2518,1989-03-18,Sábado,MC 2º,24,3
2534,1989-05-24,Quarta-feira,MC 5º,24,16
2539,1989-06-14,Quarta-feira,MC 2º,24,5
2581,1989-12-02,Sábado,MC 3º,24,42
2584,1989-12-13,Quarta-feira,MC 1º,24,3
2588,1990-01-06,Sábado,MC 1º,24,4
2639,1990-08-18,Sábado,MC 2º,24,51
2651,1990-10-06,Sábado,MC 5º,24,12
2664,1990-12-01,Sábado,MC 2º,24,13
2702,1991-05-04,Sábado,MC 5º,24,38
2780,1992-03-11,Quarta-feira,MC 4º,24,78
2790,1992-04-15,Quarta-feira,MC 3º,24,10
2803,1992-06-20,Sábado,MC 1º,24,13
2834,1993-01-30,Sábado,MC 5º,24,31
2847,1993-05-08,Sábado,MC 4º,24,13
2866,1993-09-18,Sábado,MC 5º,24,19
2888,1994-01-08,Sábado,MC 3º,24,22
2898,1994-02-12,Sábado,MC 2º,24,10
2901,1994-02-26,Sábado,MC 1º,24,3
2901,1994-02-26,Sábado,MC 3º,24,0
2910,1994-03-30,Quarta-feira,MC 1º,24,9
2935,1994-07-13,Quarta-feira,MC 2º,24,25
2951,1994-09-10,Sábado,MC 3º,24,16
2955,1994-09-24,Sábado,MC 3º,24,4
2957,1994-10-01,Sábado,MC 2º,24,2
2966,1994-11-12,Sábado,MC 1º,24,9
3000,1995-04-08,Sábado,MC 2º,24,34
3027,1995-08-02,Quarta-feira,MC 2º,24,27
3029,1995-08-09,Quarta-feira,MC 2º,24,2
3065,1996-01-13,Sábado,MC 5º,24,36
3096,1996-05-22,Quarta-feira,MC 1º,24,31
3114,1996-08-03,Sábado,MC 1º,24,18
3119,1996-08-24,Sábado,MC 2º,24,5
3125,1996-09-18,Quarta-feira,MC 4º,24,6
3133,1996-10-23,Quarta-feira,MC 5º,24,8
3142,1996-12-04,Quarta-feira,MC 4º,24,9
3180,1997-05-17,Sábado,MC 2º,24,38
3187,1997-06-14,Sábado,MC 3º,24,7
3188,1997-06-21,Sábado,MC 5º,24,1
3207,1997-08-30,Sábado,MC 1º,24,19
3215,1997-10-01,Quarta-feira,MC 1º,24,8
3284,1998-07-08,Quarta-feira,MC 1º,24,69
3298,1998-08-29,Sábado,MC 1º,24,14
3307,1998-10-03,Sábado,MC 2º,24,9
3333,1999-01-20,Quarta-feira,MC 3º,24,26
3361,1999-05-08,Sábado,MC 4º,24,28
3368,1999-06-05,Sábado,MC 5º,24,7
3388,1999-08-18,Quarta-feira,MC 3º,24,20
3405,1999-10-23,Sábado,MC 4º,24,17
3428,2000-01-29,Sábado,MC 3º,24,23
3445,2000-04-01,Sábado,MC 1º,24,17
3465,2000-06-21,Quarta-feira,MC 4º,24,20
3481,2000-08-19,Sábado,MC 1º,24,16
3503,2000-11-18,Sábado,MC 5º,24,22
3506,2000-11-29,Quarta-feira,MC 1º,24,3
3509,2000-12-09,Sábado,MC 2º,24,3
3514,2001-01-06,Sábado,MC 4º,24,5
3517,2001-01-17,Quarta-feira,MC 2º,24,3
3521,2001-01-31,Quarta-feira,MC 1º,24,4
3548,2001-05-19,Sábado,MC 2º,24,27
3550,2001-05-26,Sábado,MC 3º,24,2
3583,2001-09-29,Sábado,MC 3º,24,33
3606,2002-01-09,Quarta-feira,MC 2º,24,23
3608,2002-01-16,Quarta-feira,MC 3º,24,2
3622,2002-03-09,Sábado,MC 1º,24,14
3643,2002-06-01,Sábado,MC 2º,24,21
3646,2002-06-12,Quarta-feira,MC 1º,24,3
3662,2002-08-10,Sábado,MC 1º,24,16
3669,2002-09-04,Quarta-feira,MC 1º,24,7
3687,2002-11-20,Quarta-feira,MC 5º,24,18
3700,2003-01-11,Sábado,MC 5º,24,13
3702,2003-01-18,Sábado,MC 2º,24,2
3702,2003-01-18,Sábado,MC 4º,24,0
3715,2003-03-08,Sábado,MC 1º,24,13
3720,2003-03-26,Quarta-feira,MC 2º,24,5
3731,2003-05-07,Quarta-feira,MC 4º,24,11
3753,2003-07-23,Quarta-feira,MC 3º,24,22
3772,2003-09-27,Sábado,MC 3º,24,19
3791,2003-12-06,Sábado,MC 2º,24,19
3798,2004-01-07,Quarta-feira,MC 4º,24,7
3817,2004-03-17,Quarta-feira,MC 1º,24,19
3826,2004-04-17,Sábado,MC 2º,24,9
3832,2004-05-15,Sábado,MC 3º,24,6
3837,2004-06-02,Quarta-feira,MC 5º,24,5
3843,2004-06-23,Quarta-feira,MC 2º,24,6
3854,2004-07-31,Sábado,MC 2º,24,11
3855,2004-08-04,Quarta-feira,MC 1º,24,1
3857,2004-08-11,Quarta-feira,MC 3º,24,2
3874,2004-10-09,Sábado,MC 4º,24,17
3875,2004-10-13,Quarta-feira,MC 5º,24,1
3880,2004-10-30,Sábado,MC 5º,24,5
3887,2004-11-24,Quarta-feira,MC 1º,24,7
3887,2004-11-24,Quarta-feira,MC 3º,24,0
3893,2004-12-15,Quarta-feira,MC 2º,24,6
3912,2005-02-26,Sábado,MC 5º,24,19
3914,2005-03-05,Sábado,MC 3º,24,2
3949,2005-07-06,Quarta-feira,MC 2º,24,35
3953,2005-07-20,Quarta-feira,MC 4º,24,4
4020,2006-03-22,Quarta-feira,MC 4º,24,67
4041,2006-06-03,Sábado,MC 2º,24,21
4050,2006-07-05,Quarta-feira,MC 3º,24,9
4058,2006-08-02,Quarta-feira,MC 1º,24,8
4077,2006-10-07,Sábado,MC 1º,24,19
4077,2006-10-07,Sábado,MC 5º,24,0
4082,2006-10-25,Quarta-feira,MC 4º,24,5
4107,2007-01-24,Quarta-feira,MC 2º,24,25
4111,2007-02-07,Quarta-feira,MC 3º,24,4
4134,2007-05-02,Quarta-feira,MC 4º,24,23
4141,2007-05-26,Sábado,MC 3º,24,7
4145,2007-06-09,Sábado,MC 5º,24,4
4227,2008-03-22,Sábado,MC 5º,24,82
4271,2008-08-23,Sábado,MC 1º,24,44
4273,2008-08-30,Sábado,MC 3º,24,2
4282,2008-10-01,Quarta-feira,MC 4º,24,9
4289,2008-10-25,Sábado,MC 2º,24,7
4312,2009-01-17,Sábado,MC 3º,24,23
4341,2009-04-29,Quarta-feira,MC 3º,24,29
4345,2009-05-13,Quarta-feira,MC 2º,24,4
4346,2009-05-16,Sábado,MC 4º,24,1
4376,2009-08-29,Sábado,MC 1º,24,30
4381,2009-09-16,Quarta-feira,MC 4º,24,5
4382,2009-09-19,Sábado,MC 2º,24,1
4407,2009-12-16,Quarta-feira,MC 1º,24,25
4417,2010-01-20,Quarta-feira,MC 1º,24,10
4440,2010-04-10,Sábado,MC 3º,24,23
4502,2010-11-17,Quarta-feira,MC 2º,24,62
4508,2010-12-08,Quarta-feira,MC 2º,24,6
4511,2010-12-18,Sábado,MC 2º,24,3
4544,2011-04-13,Quarta-feira,MC 5º,24,33
4572,2011-07-20,Quarta-feira,MC 5º,24,28
4574,2011-07-27,Quarta-feira,MC 5º,24,2
4589,2011-09-17,Sábado,MC 3º,24,15
4590,2011-09-21,Quarta-feira,MC 2º,24,1
4606,2011-11-16,Quarta-feira,MC 3º,24,16
4636,2012-02-29,Quarta-feira,MC 2º,24,30
4640,2012-03-14,Quarta-feira,MC 4º,24,4
4651,2012-04-20,Sexta-feira,MC 1º,24,11
4691,2012-09-08,Sábado,MC 1º,24,40
4702,2012-10-17,Quarta-feira,MC 5º,24,11
4729,2013-01-19,Sábado,MC 4º,24,27
4738,2013-02-20,Quarta-feira,MC 4º,24,9
4755,2013-04-20,Sábado,MC 3º,24,17
4770,2013-06-12,Quarta-feira,MC 1º,24,15
4778,2013-07-10,Quarta-feira,MC 1º,24,8
4786,2013-08-07,Quarta-feira,MC 1º,24,8
4787,2013-08-10,Sábado,MC 1º,24,1
4790,2013-08-21,Quarta-feira,MC 5º,24,3
4800,2013-09-25,Quarta-feira,MC 4º,24,10
4841,2014-02-15,Sábado,MC 3º,24,41
4845,2014-03-01,Sábado,MC 1º,24,4
4849,2014-03-15,Sábado,MC 5º,24,4
4854,2014-04-02,Quarta-feira,MC 3º,24,5
4927,2014-12-13,Sábado,MC 3º,24,73
4935,2015-01-10,Sábado,MC 1º,24,8
4956,2015-03-25,Quarta-feira,MC 5º,24,21
4993,2015-08-01,Sábado,MC 2º,24,37
4999,2015-08-22,Sábado,MC 4º,24,6
5024,2015-11-18,Quarta-feira,MC 2º,24,25
5037,2015-12-31,Quinta-feira,MC 3º,24,13
5043,2016-01-23,Sábado,MC 4º,24,6
5094,2016-07-20,Quarta-feira,MC 2º,24,51
5135,2016-12-10,Sábado,MC 2º,24,41
5146,2017-01-18,Quarta-feira,MC 5º,24,11
5178,2017-05-10,Quarta-feira,MC 4º,24,32
5206,2017-08-16,Quarta-feira,MC 3º,24,28
5238,2017-12-06,Quarta-feira,MC 5º,24,32
5251,2018-01-20,Sábado,MC 5º,24,13
5279,2018-04-28,Sábado,MC 1º,24,28
5293,2018-06-16,Sábado,MC 3º,24,14
5297,2018-06-30,Sábado,MC 3º,24,4
5304,2018-07-25,Quarta-feira,MC 1º,24,7
5315,2018-09-01,Sábado,MC 4º,24,11
5337,2018-11-17,Sábado,MC 1º,24,22
5342,2018-12-05,Quarta-feira,MC 2º,24,5
5342,2018-12-05,Quarta-feira,MC 3º,24,0
5377,2019-04-06,Sábado,MC 4º,24,35
5381,2019-04-20,Sábado,MC 2º,24,4
5409,2019-07-27,Sábado,MC 4º,24,28
5411,2019-08-03,Sábado,MC 5º,24,2
5424,2019-09-18,Quarta-feira,MC 1º,24,13
5439,2019-11-09,Sábado,MC 2º,24,15
5489,2020-09-19,Sábado,MC 2º,24,50
5516,2020-11-21,Sábado,MC 3º,24,27
5530,2021-01-16,Sábado,MC 5º,24,14
5541,2021-02-24,Quarta-feira,MC 5º,24,11
5542,2021-02-27,Sábado,MC 3º,24,1
5586,2021-08-07,Sábado,MC 3º,24,44
5611,2021-11-03,Quarta-feira,MC 1º,24,25
5642,2022-02-26,Sábado,MC 5º,24,31
5646,2022-03-16,Quarta-feira,MC 1º,24,4
5650,2022-03-30,Quarta-feira,MC 1º,24,4
5654,2022-04-13,Quarta-feira,MC 4º,24,4
5706,2022-10-13,Quinta-feira,MC 4º,24,52
5721,2022-12-03,Sábado,MC 5º,24,15
5800,2023-09-16,Sábado,MC 5º,24,79
5846,2024-03-06,Quarta-feira,MC 3º,24,46
5847,2024-03-09,Sábado,MC 3º,24,1
5877,2024-06-22,Sábado,MC 1º,24,30
5877,2024-06-22,Sábado,MC 3º,24,0
5893,2024-08-17,Sábado,MC 4º,24,16
