Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
25,1962-12-22,Sábado,MC 2º,20,25
29,1963-01-05,Sábado,MC 4º,20,4
40,1963-02-13,Quarta-feira,MC 1º,20,11
64,1963-05-18,Sábado,MC 4º,20,24
77,1963-07-03,Quarta-feira,MC 5º,20,13
78,1963-07-06,Sábado,MC 1º,20,1
87,1963-08-07,Quarta-feira,MC 5º,20,9
144,1964-03-11,Quarta-feira,MC 5º,20,57
173,1964-06-24,Quarta-feira,MC 4º,20,29
218,1964-12-02,Quarta-feira,MC 1º,20,45
229,1965-01-13,Quarta-feira,MC 1º,20,11
244,1965-03-13,Sábado,MC 5º,20,15
312,1965-11-13,Sábado,MC 5º,20,68
328,1966-01-15,Sábado,MC 2º,20,16
361,1966-05-14,Sábado,MC 2º,20,33
374,1966-06-29,Quarta-feira,MC 1º,20,13
377,1966-07-07,Quinta-feira,MC 3º,20,3
390,1966-08-24,Quarta-feira,MC 3º,20,13
392,1966-08-31,Quarta-feira,MC 5º,20,2
394,1966-09-10,Sábado,MC 5º,20,2
421,1966-12-17,Sábado,MC 4º,20,27
499,1967-09-20,Quarta-feira,MC 3º,20,78
510,1967-10-28,Sábado,MC 1º,20,11
518,1967-11-29,Quarta-feira,MC 4º,20,8
588,1968-08-07,Quarta-feira,MC 2º,20,70
630,1969-01-15,Quarta-feira,MC 1º,20,42
637,1969-02-08,Sábado,MC 5º,20,7
642,1969-03-01,Sábado,MC 2º,20,5
649,1969-03-26,Quarta-feira,MC 1º,20,7
654,1969-04-16,Quarta-feira,MC 5º,20,5
677,1969-07-05,Sábado,MC 2º,20,23
707,1969-10-18,Sábado,MC 5º,20,30
726,1969-12-31,Quarta-feira,MC 2º,20,19
735,1970-02-04,Quarta-feira,MC 5º,20,9
746,1970-03-18,Quarta-feira,MC 2º,20,11
765,1970-05-27,Quarta-feira,MC 2º,20,19
796,1970-09-12,Sábado,MC 1º,20,31
807,1970-10-21,Quarta-feira,MC 3º,20,11
836,1971-02-10,Quarta-feira,MC 5º,20,29
860,1971-05-19,Quarta-feira,MC 5º,20,24
871,1971-06-26,Sábado,MC 5º,20,11
875,1971-07-10,Sábado,MC 5º,20,4
914,1971-12-08,Quarta-feira,MC 5º,20,39
923,1972-01-22,Sábado,MC 4º,20,9
924,1972-01-29,Sábado,MC 3º,20,1
938,1972-03-29,Quarta-feira,MC 2º,20,14
967,1972-08-02,Quarta-feira,MC 2º,20,29
1012,1973-02-21,Quarta-feira,MC 1º,20,45
1042,1973-06-20,Quarta-feira,MC 5º,20,30
1047,1973-07-07,Sábado,MC 2º,20,5
1054,1973-08-01,Quarta-feira,MC 2º,20,7
1063,1973-09-05,Quarta-feira,MC 2º,20,9
1073,1973-10-10,Quarta-feira,MC 5º,20,10
1079,1973-10-31,Quarta-feira,MC 4º,20,6
1080,1973-11-03,Sábado,MC 5º,20,1
1081,1973-11-07,Quarta-feira,MC 3º,20,1
1098,1974-01-12,Sábado,MC 2º,20,17
1108,1974-02-16,Sábado,MC 4º,20,10
1122,1974-04-10,Quarta-feira,MC 1º,20,14
1143,1974-06-26,Quarta-feira,MC 3º,20,21
1144,1974-06-29,Sábado,MC 3º,20,1
1153,1974-07-31,Quarta-feira,MC 2º,20,9
1194,1975-01-08,Quarta-feira,MC 1º,20,41
1216,1975-04-02,Quarta-feira,MC 2º,20,22
1223,1975-04-26,Sábado,MC 4º,20,7
1326,1976-05-29,Sábado,MC 1º,20,103
1371,1976-11-13,Sábado,MC 4º,20,45
1388,1977-01-19,Quarta-feira,MC 3º,20,17
1397,1977-02-26,Sábado,MC 5º,20,9
1421,1977-05-28,Sábado,MC 2º,20,24
1431,1977-07-02,Sábado,MC 5º,20,10
1432,1977-07-06,Quarta-feira,MC 1º,20,1
1434,1977-07-13,Quarta-feira,MC 5º,20,2
1455,1977-10-01,Sábado,MC 5º,20,21
1463,1977-11-09,Quarta-feira,MC 1º,20,8
1468,1977-11-26,Sábado,MC 4º,20,5
1471,1977-12-07,Quarta-feira,MC 5º,20,3
1476,1977-12-24,Sábado,MC 3º,20,5
1481,1978-01-14,Sábado,MC 4º,20,5
1486,1978-02-04,Sábado,MC 2º,20,5
1512,1978-05-20,Sábado,MC 3º,20,26
1536,1978-08-16,Quarta-feira,MC 3º,20,24
1570,1978-12-23,Sábado,MC 5º,20,34
1593,1979-03-24,Sábado,MC 4º,20,23
1593,1979-03-24,Sábado,MC 5º,20,0
1594,1979-03-28,Quarta-feira,MC 4º,20,1
1596,1979-04-04,Quarta-feira,MC 4º,20,2
1599,1979-04-18,Quarta-feira,MC 1º,20,3
1615,1979-06-23,Sábado,MC 1º,20,16
1684,1980-03-26,Quarta-feira,MC 3º,20,69
1689,1980-04-16,Quarta-feira,MC 4º,20,5
1715,1980-07-23,Quarta-feira,MC 4º,20,26
1757,1980-12-31,Quarta-feira,MC 4º,20,42
1778,1981-03-21,Sábado,MC 4º,20,21
1806,1981-06-15,Segunda-feira,MC 2º,20,28
1857,1982-01-27,Quarta-feira,MC 1º,20,51
1858,1982-01-30,Sábado,MC 2º,20,1
1888,1982-06-05,Sábado,MC 5º,20,30
1903,1982-07-28,Quarta-feira,MC 1º,20,15
1948,1983-01-26,Quarta-feira,MC 2º,20,45
1968,1983-04-13,Quarta-feira,MC 2º,20,20
1970,1983-04-20,Quarta-feira,MC 5º,20,2
1972,1983-04-27,Quarta-feira,MC 3º,20,2
1997,1983-07-27,Quarta-feira,MC 4º,20,25
2013,1983-09-28,Quarta-feira,MC 2º,20,16
2015,1983-10-05,Quarta-feira,MC 2º,20,2
2028,1983-12-07,Quarta-feira,MC 1º,20,13
2037,1984-01-11,Quarta-feira,MC 5º,20,9
2083,1984-07-11,Quarta-feira,MC 1º,20,46
2141,1985-03-06,Quarta-feira,MC 1º,20,58
2166,1985-06-12,Quarta-feira,MC 4º,20,25
2179,1985-07-27,Sábado,MC 1º,20,13
2200,1985-10-13,Domingo,MC 5º,20,21
2206,1985-11-06,Quarta-feira,MC 3º,20,6
2209,1985-11-20,Quarta-feira,MC 4º,20,3
2230,1986-02-08,Sábado,MC 4º,20,21
2249,1986-04-26,Sábado,MC 4º,20,19
2260,1986-06-11,Quarta-feira,MC 2º,20,11
2269,1986-07-12,Sábado,MC 4º,20,9
2275,1986-08-03,Domingo,MC 5º,20,6
2301,1986-11-22,Sábado,MC 2º,20,26
2343,1987-05-06,Quarta-feira,MC 1º,20,42
2348,1987-05-23,Sábado,MC 1º,20,5
2385,1987-10-07,Quarta-feira,MC 2º,20,37
2392,1987-11-07,Sábado,MC 1º,20,7
2430,1988-04-06,Quarta-feira,MC 2º,20,38
2454,1988-07-09,Sábado,MC 4º,20,24
2525,1989-04-15,Sábado,MC 2º,20,71
2531,1989-05-13,Sábado,MC 1º,20,6
2550,1989-07-26,Quarta-feira,MC 5º,20,19
2561,1989-09-06,Quarta-feira,MC 5º,20,11
2576,1989-11-11,Sábado,MC 3º,20,15
2609,1990-04-18,Quarta-feira,MC 3º,20,33
2613,1990-05-09,Quarta-feira,MC 4º,20,4
2614,1990-05-12,Sábado,MC 1º,20,1
2658,1990-11-07,Quarta-feira,MC 2º,20,44
2703,1991-05-08,Quarta-feira,MC 2º,20,45
2712,1991-06-12,Quarta-feira,MC 2º,20,9
2734,1991-09-04,Quarta-feira,MC 1º,20,22
2740,1991-09-28,Sábado,MC 3º,20,6
2747,1991-10-26,Sábado,MC 2º,20,7
2751,1991-11-16,Sábado,MC 5º,20,4
2775,1992-02-19,Quarta-feira,MC 1º,20,24
2779,1992-03-07,Sábado,MC 4º,20,4
2791,1992-04-25,Sábado,MC 4º,20,12
2802,1992-06-13,Sábado,MC 5º,20,11
2811,1992-08-15,Sábado,MC 3º,20,9
2816,1992-09-19,Sábado,MC 4º,20,5
2939,1994-07-27,Quarta-feira,MC 1º,20,123
2942,1994-08-06,Sábado,MC 2º,20,3
2969,1994-11-26,Sábado,MC 5º,20,27
2991,1995-02-25,Sábado,MC 2º,20,22
2993,1995-03-08,Quarta-feira,MC 1º,20,2
2996,1995-03-18,Sábado,MC 1º,20,3
3024,1995-07-22,Sábado,MC 2º,20,28
3032,1995-08-19,Sábado,MC 5º,20,8
3034,1995-08-26,Sábado,MC 1º,20,2
3035,1995-08-30,Quarta-feira,MC 5º,20,1
3040,1995-09-20,Quarta-feira,MC 5º,20,5
3068,1996-01-24,Quarta-feira,MC 3º,20,28
3111,1996-07-24,Quarta-feira,MC 2º,20,43
3117,1996-08-17,Sábado,MC 4º,20,6
3136,1996-11-09,Sábado,MC 2º,20,19
3153,1997-01-22,Quarta-feira,MC 1º,20,17
3180,1997-05-17,Sábado,MC 4º,20,27
3197,1997-07-23,Quarta-feira,MC 4º,20,17
3210,1997-09-13,Sábado,MC 1º,20,13
3343,1999-02-27,Sábado,MC 4º,20,133
3367,1999-05-29,Sábado,MC 3º,20,24
3415,1999-12-04,Sábado,MC 1º,20,48
3443,2000-03-25,Sábado,MC 4º,20,28
3467,2000-07-01,Sábado,MC 3º,20,24
3503,2000-11-18,Sábado,MC 3º,20,36
3528,2001-02-24,Sábado,MC 5º,20,25
3549,2001-05-23,Quarta-feira,MC 4º,20,21
3552,2001-06-02,Sábado,MC 5º,20,3
3570,2001-08-11,Sábado,MC 4º,20,18
3596,2001-11-24,Sábado,MC 1º,20,26
3620,2002-03-02,Sábado,MC 1º,20,24
3632,2002-04-17,Quarta-feira,MC 4º,20,12
3641,2002-05-22,Quarta-feira,MC 3º,20,9
3678,2002-10-16,Quarta-feira,MC 1º,20,37
3683,2002-11-06,Quarta-feira,MC 2º,20,5
3708,2003-02-08,Sábado,MC 5º,20,25
3710,2003-02-15,Sábado,MC 1º,20,2
3719,2003-03-22,Sábado,MC 5º,20,9
3730,2003-05-03,Sábado,MC 4º,20,11
3755,2003-07-30,Quarta-feira,MC 5º,20,25
3772,2003-09-27,Sábado,MC 1º,20,17
