Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
37,1963-02-02,Sábado,MC 2º,29,37
41,1963-02-16,Sábado,MC 3º,29,4
42,1963-02-20,Quarta-feira,MC 5º,29,1
85,1963-07-31,Quarta-feira,MC 1º,29,43
106,1963-10-16,Quarta-feira,MC 4º,29,21
109,1963-10-26,Sábado,MC 3º,29,3
143,1964-03-07,Sábado,MC 3º,29,34
156,1964-04-25,Sábado,MC 2º,29,13
182,1964-07-25,Sábado,MC 5º,29,26
187,1964-08-12,Quarta-feira,MC 2º,29,5
191,1964-08-29,Sábado,MC 3º,29,4
210,1964-11-04,Quarta-feira,MC 1º,29,19
230,1965-01-16,Sábado,MC 5º,29,20
240,1965-02-24,Quarta-feira,MC 1º,29,10
261,1965-05-19,Quarta-feira,MC 2º,29,21
263,1965-05-26,Quarta-feira,MC 4º,29,2
263,1965-05-26,Quarta-feira,MC 5º,29,0
264,1965-05-29,Sábado,MC 3º,29,1
331,1966-01-26,Quarta-feira,MC 2º,29,67
381,1966-07-23,Sábado,MC 2º,29,50
391,1966-08-27,Sábado,MC 1º,29,10
399,1966-09-28,Quarta-feira,MC 3º,29,8
400,1966-10-01,Sábado,MC 3º,29,1
410,1966-11-09,Quarta-feira,MC 5º,29,10
425,1966-12-31,Sábado,MC 5º,29,15
440,1967-02-25,Sábado,MC 4º,29,15
484,1967-07-29,Sábado,MC 2º,29,44
613,1968-11-09,Sábado,MC 5º,29,129
618,1968-11-27,Quarta-feira,MC 1º,29,5
645,1969-03-12,Quarta-feira,MC 2º,29,27
668,1969-06-04,Quarta-feira,MC 3º,29,23
671,1969-06-14,Sábado,MC 3º,29,3
676,1969-07-02,Quarta-feira,MC 3º,29,5
682,1969-07-23,Quarta-feira,MC 3º,29,6
690,1969-08-20,Quarta-feira,MC 4º,29,8
694,1969-09-03,Quarta-feira,MC 1º,29,4
701,1969-09-27,Sábado,MC 5º,29,7
706,1969-10-15,Quarta-feira,MC 1º,29,5
723,1969-12-17,Quarta-feira,MC 2º,29,17
724,1969-12-20,Sábado,MC 2º,29,1
756,1970-04-25,Sábado,MC 2º,29,32
760,1970-05-09,Sábado,MC 1º,29,4
783,1970-07-29,Quarta-feira,MC 3º,29,23
794,1970-09-05,Sábado,MC 1º,29,11
813,1970-11-11,Quarta-feira,MC 5º,29,19
824,1970-12-19,Sábado,MC 5º,29,11
828,1971-01-09,Sábado,MC 3º,29,4
853,1971-04-17,Sábado,MC 2º,29,25
876,1971-07-14,Quarta-feira,MC 3º,29,23
894,1971-09-22,Quarta-feira,MC 1º,29,18
897,1971-10-02,Sábado,MC 5º,29,3
898,1971-10-06,Quarta-feira,MC 1º,29,1
901,1971-10-16,Sábado,MC 2º,29,3
924,1972-01-29,Sábado,MC 5º,29,23
926,1972-02-05,Sábado,MC 5º,29,2
930,1972-02-26,Sábado,MC 5º,29,4
945,1972-04-29,Sábado,MC 3º,29,15
952,1972-05-27,Sábado,MC 1º,29,7
956,1972-06-14,Quarta-feira,MC 3º,29,4
989,1972-11-11,Sábado,MC 3º,29,33
1022,1973-04-07,Sábado,MC 5º,29,33
1037,1973-06-02,Sábado,MC 1º,29,15
1066,1973-09-15,Sábado,MC 3º,29,29
1077,1973-10-24,Quarta-feira,MC 1º,29,11
1083,1973-11-14,Quarta-feira,MC 2º,29,6
1083,1973-11-14,Quarta-feira,MC 5º,29,0
1089,1973-12-05,Quarta-feira,MC 1º,29,6
1138,1974-06-08,Sábado,MC 5º,29,49
1162,1974-09-04,Quarta-feira,MC 2º,29,24
1180,1974-11-13,Quarta-feira,MC 1º,29,18
1206,1975-02-22,Sábado,MC 4º,29,26
1228,1975-05-17,Sábado,MC 3º,29,22
1229,1975-05-21,Quarta-feira,MC 2º,29,1
1235,1975-06-11,Quarta-feira,MC 2º,29,6
1238,1975-06-21,Sábado,MC 2º,29,3
1255,1975-08-23,Sábado,MC 1º,29,17
1292,1976-01-14,Quarta-feira,MC 4º,29,37
1300,1976-02-14,Sábado,MC 4º,29,8
1326,1976-05-29,Sábado,MC 2º,29,26
1333,1976-06-23,Quarta-feira,MC 4º,29,7
1371,1976-11-13,Sábado,MC 2º,29,38
1377,1976-12-04,Sábado,MC 4º,29,6
1392,1977-02-05,Sábado,MC 3º,29,15
1420,1977-05-25,Quarta-feira,MC 3º,29,28
1431,1977-07-02,Sábado,MC 4º,29,11
1450,1977-09-14,Quarta-feira,MC 2º,29,19
1501,1978-04-05,Quarta-feira,MC 1º,29,51
1506,1978-04-26,Quarta-feira,MC 1º,29,5
1514,1978-05-27,Sábado,MC 5º,29,8
1552,1978-10-14,Sábado,MC 4º,29,38
1575,1979-01-13,Sábado,MC 5º,29,23
1621,1979-07-14,Sábado,MC 2º,29,46
1624,1979-07-25,Quarta-feira,MC 1º,29,3
1707,1980-06-25,Quarta-feira,MC 1º,29,83
1710,1980-07-05,Sábado,MC 2º,29,3
1713,1980-07-16,Quarta-feira,MC 2º,29,3
1731,1980-09-20,Sábado,MC 3º,29,18
1745,1980-11-12,Quarta-feira,MC 1º,29,14
1745,1980-11-12,Quarta-feira,MC 3º,29,0
1749,1980-11-29,Sábado,MC 4º,29,4
1782,1981-04-08,Quarta-feira,MC 5º,29,33
1790,1981-05-20,Quarta-feira,MC 5º,29,8
1820,1981-09-05,Sábado,MC 1º,29,30
1876,1982-04-14,Quarta-feira,MC 1º,29,56
1895,1982-06-30,Quarta-feira,MC 5º,29,19
1919,1982-09-29,Quarta-feira,MC 3º,29,24
1945,1983-01-15,Sábado,MC 3º,29,26
1960,1983-03-16,Quarta-feira,MC 5º,29,15
2039,1984-01-18,Quarta-feira,MC 2º,29,79
2105,1984-10-03,Quarta-feira,MC 2º,29,66
2114,1984-11-21,Quarta-feira,MC 3º,29,9
2116,1984-11-28,Quarta-feira,MC 5º,29,2
2153,1985-04-20,Sábado,MC 4º,29,37
2167,1985-06-15,Sábado,MC 4º,29,14
2172,1985-07-03,Quarta-feira,MC 4º,29,5
2176,1985-07-17,Quarta-feira,MC 3º,29,4
2181,1985-08-04,Domingo,MC 5º,29,5
2206,1985-11-06,Quarta-feira,MC 5º,29,25
2215,1985-12-11,Quarta-feira,MC 1º,29,9
2226,1986-01-25,Sábado,MC 4º,29,11
2242,1986-03-26,Quarta-feira,MC 3º,29,16
2282,1986-08-30,Sábado,MC 4º,29,40
2294,1986-10-22,Quarta-feira,MC 1º,29,12
2311,1987-01-07,Quarta-feira,MC 4º,29,17
2315,1987-01-21,Quarta-feira,MC 1º,29,4
2319,1987-02-04,Quarta-feira,MC 3º,29,4
2326,1987-02-28,Sábado,MC 3º,29,7
2347,1987-05-20,Quarta-feira,MC 3º,29,21
2362,1987-07-11,Sábado,MC 5º,29,15
2374,1987-08-22,Sábado,MC 3º,29,12
2384,1987-10-03,Sábado,MC 1º,29,10
2394,1987-11-14,Sábado,MC 3º,29,10
2395,1987-11-18,Quarta-feira,MC 5º,29,1
2407,1988-01-09,Sábado,MC 3º,29,12
2418,1988-02-20,Sábado,MC 2º,29,11
2441,1988-05-21,Sábado,MC 5º,29,23
2447,1988-06-15,Quarta-feira,MC 2º,29,6
2466,1988-08-20,Sábado,MC 4º,29,19
2486,1988-11-09,Quarta-feira,MC 1º,29,20
2497,1988-12-24,Sábado,MC 4º,29,11
2507,1989-02-04,Sábado,MC 5º,29,10
2514,1989-03-04,Sábado,MC 1º,29,7
2530,1989-05-10,Quarta-feira,MC 5º,29,16
2536,1989-06-03,Sábado,MC 2º,29,6
2567,1989-09-30,Sábado,MC 2º,29,31
2598,1990-02-24,Sábado,MC 3º,29,31
2599,1990-03-03,Sábado,MC 1º,29,1
2630,1990-07-18,Quarta-feira,MC 3º,29,31
2640,1990-08-22,Quarta-feira,MC 5º,29,10
2642,1990-08-29,Quarta-feira,MC 2º,29,2
2645,1990-09-12,Quarta-feira,MC 5º,29,3
2647,1990-09-19,Quarta-feira,MC 5º,29,2
2650,1990-09-29,Sábado,MC 3º,29,3
2676,1991-01-23,Quarta-feira,MC 1º,29,26
2687,1991-03-06,Quarta-feira,MC 1º,29,11
2720,1991-07-17,Quarta-feira,MC 2º,29,33
2798,1992-05-23,Sábado,MC 4º,29,78
2809,1992-08-01,Sábado,MC 4º,29,11
2855,1993-07-03,Sábado,MC 2º,29,46
2860,1993-08-07,Sábado,MC 3º,29,5
2860,1993-08-07,Sábado,MC 4º,29,0
2923,1994-05-21,Sábado,MC 3º,29,63
2929,1994-06-18,Sábado,MC 2º,29,6
2942,1994-08-06,Sábado,MC 1º,29,13
2952,1994-09-14,Quarta-feira,MC 1º,29,10
2969,1994-11-26,Sábado,MC 3º,29,17
2969,1994-11-26,Sábado,MC 4º,29,0
2989,1995-02-15,Quarta-feira,MC 2º,29,20
2991,1995-02-25,Sábado,MC 5º,29,2
2998,1995-03-29,Quarta-feira,MC 3º,29,7
3022,1995-07-15,Sábado,MC 5º,29,24
3126,1996-09-21,Sábado,MC 5º,29,104
3128,1996-09-28,Sábado,MC 4º,29,2
3144,1996-12-11,Quarta-feira,MC 4º,29,16
3182,1997-05-24,Sábado,MC 3º,29,38
3190,1997-06-28,Sábado,MC 2º,29,8
3205,1997-08-23,Sábado,MC 4º,29,15
3303,1998-09-19,Sábado,MC 5º,29,98
3325,1998-12-12,Sábado,MC 2º,29,22
3350,1999-03-24,Quarta-feira,MC 5º,29,25
3377,1999-07-10,Sábado,MC 3º,29,27
3393,1999-09-04,Sábado,MC 3º,29,16
3444,2000-03-29,Quarta-feira,MC 1º,29,51
3453,2000-05-06,Sábado,MC 3º,29,9
3464,2000-06-17,Sábado,MC 1º,29,11
3505,2000-11-25,Sábado,MC 5º,29,41
3522,2001-02-03,Sábado,MC 1º,29,17
3525,2001-02-14,Quarta-feira,MC 2º,29,3
3556,2001-06-23,Sábado,MC 1º,29,31
3563,2001-07-18,Quarta-feira,MC 3º,29,7
3583,2001-09-29,Sábado,MC 2º,29,20
3585,2001-10-06,Sábado,MC 4º,29,2
3623,2002-03-13,Quarta-feira,MC 5º,29,38
3643,2002-06-01,Sábado,MC 3º,29,20
3660,2002-08-03,Sábado,MC 4º,29,17
3686,2002-11-16,Sábado,MC 3º,29,26
3709,2003-02-12,Quarta-feira,MC 3º,29,23
3709,2003-02-12,Quarta-feira,MC 5º,29,0
3725,2003-04-12,Sábado,MC 1º,29,16
3770,2003-09-20,Sábado,MC 4º,29,45
3774,2003-10-04,Sábado,MC 2º,29,4
3778,2003-10-18,Sábado,MC 5º,29,4
3799,2004-01-10,Sábado,MC 2º,29,21
3799,2004-01-10,Sábado,MC 4º,29,0
3802,2004-01-21,Quarta-feira,MC 3º,29,3
3829,2004-05-05,Quarta-feira,MC 2º,29,27
3865,2004-09-08,Quarta-feira,MC 2º,29,36
3873,2004-10-06,Quarta-feira,MC 3º,29,8
3882,2004-11-06,Sábado,MC 1º,29,9
3888,2004-11-27,Sábado,MC 3º,29,6
3909,2005-02-16,Quarta-feira,MC 4º,29,21
3914,2005-03-05,Sábado,MC 5º,29,5
3924,2005-04-09,Sábado,MC 2º,29,10
3931,2005-05-04,Quarta-feira,MC 5º,29,7
3940,2005-06-04,Sábado,MC 3º,29,9
3947,2005-06-29,Quarta-feira,MC 1º,29,7
3965,2005-08-31,Quarta-feira,MC 3º,29,18
3983,2005-11-12,Sábado,MC 3º,29,18
3988,2005-11-30,Quarta-feira,MC 4º,29,5
3992,2005-12-14,Quarta-feira,MC 5º,29,4
4006,2006-02-01,Quarta-feira,MC 1º,29,14
4042,2006-06-07,Quarta-feira,MC 1º,29,36
4050,2006-07-05,Quarta-feira,MC 4º,29,8
4051,2006-07-08,Sábado,MC 4º,29,1
4168,2007-08-29,Quarta-feira,MC 3º,29,117
4204,2008-01-02,Quarta-feira,MC 4º,29,36
4225,2008-03-15,Sábado,MC 1º,29,21
4229,2008-03-29,Sábado,MC 1º,29,4
4250,2008-06-11,Quarta-feira,MC 5º,29,21
4295,2008-11-19,Quarta-feira,MC 1º,29,45
4307,2008-12-31,Quarta-feira,MC 3º,29,12
4313,2009-01-21,Quarta-feira,MC 3º,29,6
4331,2009-03-25,Quarta-feira,MC 2º,29,18
4357,2009-06-24,Quarta-feira,MC 5º,29,26
4373,2009-08-19,Quarta-feira,MC 4º,29,16
4431,2010-03-10,Quarta-feira,MC 4º,29,58
4434,2010-03-20,Sábado,MC 2º,29,3
4447,2010-05-08,Sábado,MC 3º,29,13
4490,2010-10-06,Quarta-feira,MC 4º,29,43
4496,2010-10-27,Quarta-feira,MC 3º,29,6
4500,2010-11-10,Quarta-feira,MC 5º,29,4
4511,2010-12-18,Sábado,MC 4º,29,11
